time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
6.679999999999999716e+01,5.275535790711793460e+00,1.964348469045018142e+00,-3.311187321666775318e+00
6.685000000000000853e+01,5.277806054277137449e+00,1.964342688915205803e+00,-3.313463365361931423e+00
6.690000000000000568e+01,5.280076317842481437e+00,1.964336908785393465e+00,-3.315739409057087972e+00
6.695000000000000284e+01,5.282346581407824537e+00,1.964331128655581127e+00,-3.318015452752243633e+00
6.700000000000000000e+01,5.284616844973167638e+00,1.964325348525768788e+00,-3.320291496447398849e+00
6.704999999999999716e+01,5.286887108538510738e+00,1.964319568395956228e+00,-3.322567540142554510e+00
6.710000000000000853e+01,5.289157372103854726e+00,1.964313788266143890e+00,-3.324843583837711058e+00
6.715000000000000568e+01,5.291427635669198715e+00,1.964308008136331551e+00,-3.327119627532867163e+00
6.720000000000000284e+01,5.293697899234541815e+00,1.964302228006519213e+00,-3.329395671228022380e+00
6.725000000000000000e+01,5.295968162799884915e+00,1.964296447876706875e+00,-3.331671714923178040e+00
6.729999999999999716e+01,5.298238426365228904e+00,1.964290667746894536e+00,-3.333947758618334589e+00
6.735000000000000853e+01,5.300508689930572004e+00,1.964284887617082198e+00,-3.336223802313489806e+00
6.740000000000000568e+01,5.302778953495915992e+00,1.964279107487269860e+00,-3.338499846008645910e+00
6.745000000000000284e+01,5.305049217061259093e+00,1.964273327357457299e+00,-3.340775889703802015e+00
6.750000000000000000e+01,5.307319480626602193e+00,1.964267547227644961e+00,-3.343051933398957232e+00
6.754999999999999716e+01,5.309589744191946181e+00,1.964261767097832623e+00,-3.345327977094113336e+00
6.760000000000000853e+01,5.311860007757290170e+00,1.964255986968020284e+00,-3.347604020789269885e+00
6.765000000000000568e+01,5.314130271322633270e+00,1.964250206838207946e+00,-3.349880064484425546e+00
6.770000000000000284e+01,5.316400534887976370e+00,1.964244426708395608e+00,-3.352156108179580762e+00
6.775000000000000000e+01,5.318670798453319470e+00,1.964238646578583269e+00,-3.354432151874735979e+00
6.779999999999999716e+01,5.320941062018663459e+00,1.964232866448770931e+00,-3.356708195569892528e+00
6.785000000000000853e+01,5.323211325584007447e+00,1.964227086318958371e+00,-3.358984239265049077e+00
6.790000000000000568e+01,5.325481589149350548e+00,1.964221306189146032e+00,-3.361260282960204293e+00
6.795000000000000284e+01,5.327751852714693648e+00,1.964215526059333694e+00,-3.363536326655359954e+00
6.800000000000000000e+01,5.330022116280037636e+00,1.964209745929521356e+00,-3.365812370350516503e+00
6.804999999999999716e+01,5.332292379845380736e+00,1.964203965799709017e+00,-3.368088414045671719e+00
6.810000000000000853e+01,5.334562643410724725e+00,1.964198185669896679e+00,-3.370364457740827824e+00
6.815000000000000568e+01,5.336832906976067825e+00,1.964192405540084341e+00,-3.372640501435983484e+00
6.820000000000000284e+01,5.339103170541410925e+00,1.964186625410272002e+00,-3.374916545131139145e+00
6.825000000000000000e+01,5.341373434106754914e+00,1.964180845280459664e+00,-3.377192588826295250e+00
6.829999999999999716e+01,5.343643697672098014e+00,1.964175065150647104e+00,-3.379468632521450910e+00
6.835000000000000853e+01,5.345913961237442003e+00,1.964169285020834765e+00,-3.381744676216607459e+00
6.840000000000000568e+01,5.348184224802785103e+00,1.964163504891022427e+00,-3.384020719911762676e+00
