time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
55.25,1.5996713976547283,4.012072529523177,2.4124011318684486
55.5,1.6159076068821951,4.0282721356270015,2.4123645287448063
55.75,1.6321518646941082,4.045477367144481,2.413325502450373
56.0,1.6484016706205822,4.063809987235289,2.415408316614707
56.25,1.6646757584557967,4.085267030857158,2.420591272401361
56.5,1.680989362411704,4.110828322871383,2.4298389604596786
56.75,1.6973347326450772,4.139089811292749,2.4417550786476716
57.0,1.7137041193126878,4.168647444136042,2.454943324823354
57.25,1.7300897725713094,4.198097169416048,2.4680073968447385
57.5,1.7464839425777137,4.226034935147552,2.479550992569838
57.75,1.762878879488674,4.251056689345337,2.4881778098566634
58.0,1.7792668334609627,4.271758380024193,2.49249154656323
58.25,1.7956547006607375,4.288917407673136,2.4932627070123985
58.5,1.8120528223173196,4.304468358994876,2.492415536677556
58.75,1.8284586161822272,4.318742961324573,2.4902843451423458
59.0,1.8448695000069786,4.332072941997391,2.4872034419904128
59.25,1.8612828915430917,4.344790028348493,2.483507136805401
59.5,1.877696208542085,4.357225947713041,2.479529739170956
59.75,1.8941068687554765,4.369712427426198,2.475605558670722
60.0,1.9105122899347848,4.382581194823127,2.4720689048883417
60.25,1.9269162459743974,4.395633426255525,2.4687171802811276
60.5,1.9433228136637388,4.408472557084947,2.465149743421208
60.75,1.959729865096885,4.421133703161359,2.4614038380644736
61.0,1.9761352723679095,4.433651980334725,2.457516707966815
61.25,1.9925369075708876,4.446062504455013,2.4535255968841256
61.5,2.0089326427998935,4.458400391372188,2.4494677485722947
61.75,2.025320350149002,4.470700756936216,2.445380406787214
62.0,2.041697901712288,4.482998716997063,2.441300815284775
62.25,2.058071964714147,4.495657828161057,2.4375858634469094
62.5,2.07444742919256,4.508801119929126,2.4343536907365664
62.75,2.090819501461977,4.522102917493169,2.431283416031192
63.0,2.1071833878368493,4.535237546045078,2.4280541582082287
63.25,2.1235342946316282,4.547879330776746,2.424345036145118
63.5,2.139867428160765,4.559702596880071,2.4198351687193065
63.75,2.15617799473871,4.570381669546946,2.414203674808236
64.0,2.172461200679915,4.579590873969265,2.4071296732893495
64.25,2.188723988785617,4.587437717741046,2.398713728955429
64.5,2.2049762710662066,4.594346510755072,2.389370239688865
64.75,2.221217707649865,4.600466781651387,2.379249074001522
65.0,2.237447958664777,4.605948059070036,2.368500100405259
65.25,2.2536666842391235,4.61093987165106,2.3572731874119364
65.5,2.2698735445010887,4.615591748034504,2.345718203533415
65.75,2.2860681995788537,4.62005321686041,2.3339850172815564
66.0,2.3022503096006015,4.6244738067688225,2.322223497168221
66.25,2.318419534694515,4.629003046399784,2.3105835117052695
66.5,2.3345755349887773,4.633790464393338,2.299214929404561
66.75,2.35071797061157,4.638985589389529,2.288267618777959
67.0,2.3668465016910765,4.644737950028399,2.2778914483373227
67.25,2.382960788355479,4.651197074949992,2.268236286594513
67.5,2.39906049073296,4.658512492794352,2.259452002061392
67.75,2.4151452689517026,4.666833732201521,2.2516884632498186
68.0,2.4312147831398887,4.676310321811543,2.245095538671654
68.25,2.447265680596786,4.689877085967592,2.2426114053708064
68.5,2.4632948198734663,4.709228225488678,2.2459334056152116
68.75,2.4793021779758218,4.732652333728488,2.2533501557526665
69.0,2.495287731909746,4.758438004040713,2.2631502721309666
69.25,2.5112514586811296,4.78487382977904,2.2736223710979107
69.5,2.527193335295866,4.81024840429716,2.2830550690012936
69.75,2.5431133387598477,4.832850320948761,2.2897369821889137
70.0,2.5590114460789657,4.850968173087534,2.291956727008568
70.25,2.574893971922121,4.86588220810514,2.2909882361830194
70.5,2.59076371246367,4.879985610064083,2.289221897600413
70.75,2.6066153669676906,4.893236377324295,2.2866210103566047
71.0,2.622443634698258,4.905592508245705,2.2831488735474466
71.25,2.63824321491945,4.917012001188244,2.278768786268794
71.5,2.654008806895343,4.927452854511842,2.273444047616499
71.75,2.669735109890013,4.9368730665764335,2.2671379566864207
72.0,2.6854168231675377,4.9452306357419475,2.25981381257441
72.25,2.7010669706564596,4.9526669536721775,2.251599983015718
72.5,2.7167011915878523,4.959413070878415,2.2427118792905625
72.75,2.7323181081795904,4.965561473991832,2.2332433658122413
73.0,2.7479163426495488,4.971204649643606,2.223288306994057
73.25,2.7634945172155994,4.976435084464913,2.2129405672493134
73.5,2.7790512540956187,4.981345265086928,2.202294010991309
73.75,2.79458517550748,4.986027678140825,2.191442502633345
74.0,2.810094903669058,4.990574810257784,2.180479906588726
74.25,2.825579060798226,4.995079148068975,2.1695000872707495
74.5,2.8410362691128586,4.999633178205576,2.1585969090927173
74.75,2.8564651508308305,5.004329387298763,2.1478642364679326
75.0,2.8718643281700147,5.009260261979712,2.1373959338096973
75.25,2.8872324233482862,5.0145182888795965,2.1272858655313103
75.5,2.9025680585835194,5.020195954629593,2.117627896046074
75.75,2.917869856093588,5.026385745860877,2.1085158897672893
76.0,2.9331364380963665,5.033180149204624,2.100043711108258
76.25,2.9483725048907,5.040685126605237,2.0923126217145374
76.5,2.963583211560629,5.048894436915725,2.085311225355096
76.75,2.97876786250182,5.0577322621301715,2.0789643996283513
77.0,2.993925762109939,5.067122784242669,2.0731970221327303
77.25,3.0090562147806525,5.0769901852473,2.067933970466647
77.5,3.024158524909627,5.087258647138152,2.063100122228525
77.75,3.0392319968925285,5.097852351909314,2.058620355016785
78.0,3.054275935125023,5.108695481554869,2.054419546429846
78.25,3.0692896440027773,5.119712218068906,2.0504225740661286
78.5,3.0842724279214577,5.130826743445511,2.0465543155240535
78.75,3.09922359127673,5.141963239678772,2.0427396484020415
79.0,3.114142438464261,5.153045888762774,2.038903450298513
