time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
161120.0,-0.000845363124719209,0.0008928950155405221,0.0017382581402597313
161140.0,-0.0008453717531245552,0.0008867206608979854,0.0017320924140225406
161160.0,-0.0008453803671848168,0.0008793512698735454,0.0017247316370583622
161180.0,-0.0008453889668999748,0.0008731769152318851,0.0017185658821318598
161200.0,-0.00084539755227001,0.000870587669737688,0.001715985222007698
161220.0,-0.0008454061232949032,0.0008719112263157157,0.001717317349610619
161240.0,-0.0008454146799746357,0.000875409060757447,0.0017208237407320827
161260.0,-0.0008454232223091881,0.0008803719201259413,0.0017257951424351292
161280.0,-0.0008454317502985413,0.0008860905514842575,0.001731522301782799
161300.0,-0.0008454402639426761,0.0008918557018954545,0.0017372959658381306
161320.0,-0.0008454487632415736,0.0008995644416972685,0.001745013204938842
161340.0,-0.0008454572481952146,0.0009099177862161552,0.0017553750344113698
161360.0,-0.00084546571880358,0.0009204124000014747,0.0017658781188050546
161380.0,-0.0008454741750666508,0.0009285449476025866,0.0017740191226692373
161400.0,-0.0008454826169844076,0.0009318120935688512,0.0017772947105532588
161420.0,-0.0008454910445568315,0.000927149839246738,0.0017726408838035696
161440.0,-0.0008454994577839033,0.0009158998234669736,0.001761399281250877
161460.0,-0.0008455078566656041,0.0009021671670034455,0.0017476750236690495
161480.0,-0.0008455162412019145,0.0008900569906300415,0.001735573231831956
161500.0,-0.0008455246113928157,0.0008836744151206491,0.0017291990265134649
161520.0,-0.0008455329672382883,0.0008816687630999627,0.001727201730338251
161540.0,-0.0008455413087383132,0.0008799958658177172,0.0017255371745560303
161560.0,-0.0008455496358928716,0.0008787206069800163,0.001724270242872888
161580.0,-0.0008455579487019442,0.0008779078702929639,0.0017234658189949081
161600.0,-0.0008455662471655118,0.0008776225394626636,0.0017231887866281754
161620.0,-0.0008455745312835553,0.000884526721493658,0.0017301012527772132
161640.0,-0.0008455828010560559,0.0009009905401784777,0.0017465733412345336
161660.0,-0.000845591056482994,0.0009206409044137814,0.0017662319608967754
161680.0,-0.0008455992975643509,0.000937104723096227,0.0017827040206605778
161700.0,-0.0008456075243001074,0.0009440089051224732,0.0017896164294225806
161720.0,-0.0008456157366902443,0.0009384937102867402,0.0017841094469769844
161740.0,-0.0008456239347347424,0.0009253420918358755,0.0017709660265706178
161760.0,-0.0008456321184335827,0.0009096449988472682,0.0017552771172808508
161780.0,-0.0008456402877867463,0.0008964933803983074,0.0017421336681850536
161800.0,-0.0008456484427942137,0.0008909781855663823,0.001736626628360596
161820.0,-0.0008456565834559661,0.0008939846097806782,0.0017396411932366442
161840.0,-0.0008456647097719842,0.0009011537752128046,0.0017468184849847887
161860.0,-0.000845672821742249,0.0009097105210505273,0.0017553833427927763
161880.0,-0.0008456809193667414,0.0009168796864816118,0.001762560605848353
161900.0,-0.0008456890026454423,0.0009198861106938239,0.001765575113339266
161920.0,-0.0008456970715783324,0.0009183407795552833,0.0017640378511336158
161940.0,-0.0008457051261653928,0.0009146557591490036,0.0017603608853143963
161960.0,-0.0008457131664066043,0.0009102575089869903,0.0017559706753935947
161980.0,-0.0008457211923019479,0.0009065724885812483,0.0017522936808831962
