time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
5.455000000000000426e+01,1.554901734617174291e+00,1.121661266744147373e-01,-1.442735607942759568e+00
5.460000000000000142e+01,1.558125870341430463e+00,1.121871473222265519e-01,-1.445938723019204009e+00
5.465000000000000568e+01,1.561350006065687301e+00,1.122081679700383666e-01,-1.449141838095648893e+00
5.470000000000000284e+01,1.564574141789943695e+00,1.122291886178501813e-01,-1.452344953172093556e+00
5.475000000000000000e+01,1.567798277514199867e+00,1.122502092656620098e-01,-1.455548068248537774e+00
5.480000000000000426e+01,1.571022413238456483e+00,1.122712299134738245e-01,-1.458751183324982659e+00
5.485000000000000142e+01,1.574246548962712877e+00,1.122922505612856392e-01,-1.461954298401427321e+00
5.490000000000000568e+01,1.577470684686969493e+00,1.123132712090974539e-01,-1.465157413477871984e+00
5.495000000000000284e+01,1.580694820411225887e+00,1.123342918569092685e-01,-1.468360528554316646e+00
5.500000000000000000e+01,1.583918956135482059e+00,1.123553125047210832e-01,-1.471563643630760865e+00
5.505000000000000426e+01,1.587143091859738897e+00,1.123607902742147363e-01,-1.474782301585524147e+00
5.510000000000000142e+01,1.590367227583995069e+00,1.123659508420879194e-01,-1.478001276741907066e+00
5.515000000000000568e+01,1.593591363308251907e+00,1.123711114099611025e-01,-1.481220251898290874e+00
5.520000000000000284e+01,1.596815499032508079e+00,1.123762719778342856e-01,-1.484439227054673793e+00
5.525000000000000000e+01,1.600039634756764473e+00,1.123814325457074687e-01,-1.487658202211056935e+00
5.530000000000000426e+01,1.603263770481021089e+00,1.123865931135806517e-01,-1.490877177367440520e+00
5.535000000000000142e+01,1.606487906205277483e+00,1.123917536814538348e-01,-1.494096152523823662e+00
5.540000000000000568e+01,1.609712041929534099e+00,1.123969142493270318e-01,-1.497315127680207025e+00
5.545000000000000284e+01,1.612936177653790271e+00,1.124020748172002149e-01,-1.500534102836589945e+00
5.550000000000000000e+01,1.616160313378046665e+00,1.124072353850733980e-01,-1.503753077992973308e+00
5.555000000000000426e+01,1.619384449102303281e+00,1.124123959529465810e-01,-1.506972053149356672e+00
5.560000000000000142e+01,1.622608584826559674e+00,1.124175565208197641e-01,-1.510191028305739813e+00
5.565000000000000568e+01,1.625832720550816290e+00,1.124263481734142645e-01,-1.513406372377402054e+00
5.570000000000000284e+01,1.629056856275072684e+00,1.124390735011452508e-01,-1.516617782773927336e+00
5.575000000000000000e+01,1.632280991999328856e+00,1.124517988288762510e-01,-1.519829193170452619e+00
5.580000000000000426e+01,1.635505127723585694e+00,1.124645241566072373e-01,-1.523040603566978568e+00
5.585000000000000142e+01,1.638729263447841866e+00,1.124772494843382237e-01,-1.526252013963503629e+00
5.590000000000000568e+01,1.641953399172098704e+00,1.124899748120692239e-01,-1.529463424360029578e+00
5.595000000000000284e+01,1.645177534896354876e+00,1.125027001398002102e-01,-1.532674834756554638e+00
5.600000000000000000e+01,1.648401670620611270e+00,1.125154254675312104e-01,-1.535886245153080143e+00
5.605000000000000426e+01,1.651673299691621022e+00,1.125281507952621968e-01,-1.539145148896358783e+00
5.610000000000000142e+01,1.654944928762630996e+00,1.125408761229931831e-01,-1.542404052639637868e+00
5.615000000000000568e+01,1.658216557833641414e+00,1.125536014507241833e-01,-1.545662956382917175e+00
5.620000000000000284e+01,1.661488186904651387e+00,1.125663267784551697e-01,-1.548921860126196259e+00
5.625000000000000000e+01,1.664759815975661361e+00,1.125790521061861699e-01,-1.552180763869475122e+00
5.630000000000000426e+01,1.668031445046671557e+00,1.125888450402081076e-01,-1.555442600006463394e+00
5.635000000000000142e+01,1.671303074117681531e+00,1.125985781294562282e-01,-1.558704495988225247e+00
5.640000000000000568e+01,1.674574703188691949e+00,1.126083112187043489e-01,-1.561966391969987544e+00
5.645000000000000284e+01,1.677846332259701922e+00,1.126180443079524696e-01,-1.565228287951749397e+00
5.650000000000000000e+01,1.681117961330711896e+00,1.126277773972005902e-01,-1.568490183933511251e+00
5.655000000000000426e+01,1.684389590401722314e+00,1.126375104864487109e-01,-1.571752079915273548e+00
5.660000000000000142e+01,1.687661219472732066e+00,1.126472435756968316e-01,-1.575013975897035179e+00
5.665000000000000568e+01,1.690932848543742484e+00,1.126569766649449522e-01,-1.578275871878797476e+00
5.670000000000000284e+01,1.694204477614752458e+00,1.126667097541930729e-01,-1.581537767860559329e+00
5.675000000000000000e+01,1.697476106685762431e+00,1.126764428434411797e-01,-1.584799663842321182e+00
5.680000000000000426e+01,1.700747735756772849e+00,1.126861759326893003e-01,-1.588061559824083480e+00
5.685000000000000142e+01,1.704019364827782823e+00,1.126959090219374210e-01,-1.591323455805845333e+00
5.690000000000000568e+01,1.707290993898793241e+00,1.127068976708368309e-01,-1.594584096227956493e+00
