time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
7.775000000000000000e+01,3.038287076063690417e+00,1.443313218121440866e-01,-2.893955754251546164e+00
7.780000000000001137e+01,3.041291380005613387e+00,1.443227884040877707e-01,-2.896968591601525755e+00
7.785000000000000853e+01,3.044295683947535025e+00,1.443142549960314269e-01,-2.899981428951503570e+00
7.790000000000000568e+01,3.047299987889457107e+00,1.443057215879751110e-01,-2.902994266301481829e+00
7.795000000000000284e+01,3.050304291831379189e+00,1.442971881799187672e-01,-2.906007103651460532e+00
7.800000000000000000e+01,3.053308595773300826e+00,1.442886547718624513e-01,-2.909019941001438347e+00
7.805000000000001137e+01,3.056312899715223796e+00,1.442801213638061075e-01,-2.912032778351417495e+00
7.810000000000000853e+01,3.059317203657145434e+00,1.442715879557497916e-01,-2.915045615701395754e+00
7.815000000000000568e+01,3.062321507599067516e+00,1.442651226346090554e-01,-2.918056384964458516e+00
7.820000000000000284e+01,3.065325811540989598e+00,1.442608977409765847e-01,-2.921064913800012874e+00
7.825000000000000000e+01,3.068330115482911236e+00,1.442566728473441418e-01,-2.924073442635567233e+00
7.830000000000001137e+01,3.071334419424834206e+00,1.442524479537116988e-01,-2.927081971471122479e+00
7.835000000000000853e+01,3.074338723366755843e+00,1.442482230600792559e-01,-2.930090500306676393e+00
7.840000000000000568e+01,3.077343027308677925e+00,1.442439981664467852e-01,-2.933099029142231196e+00
7.845000000000000284e+01,3.080347331250600007e+00,1.442397732728143422e-01,-2.936107557977785554e+00
7.850000000000000000e+01,3.083351635192521645e+00,1.442355483791818993e-01,-2.939116086813339912e+00
7.855000000000001137e+01,3.086355939134444615e+00,1.442313234855494564e-01,-2.942124615648895158e+00
7.860000000000000853e+01,3.089360243076366697e+00,1.442270985919169857e-01,-2.945133144484449517e+00
7.865000000000000568e+01,3.092364547018288334e+00,1.442228736982845427e-01,-2.948141673320003875e+00
7.870000000000000284e+01,3.095368850960210416e+00,1.442186488046520998e-01,-2.951150202155558233e+00
7.875000000000000000e+01,3.098373154902132498e+00,1.442144239110196569e-01,-2.954158730991113035e+00
7.880000000000001137e+01,3.101377458844055024e+00,1.442004391948573383e-01,-2.957177019649197547e+00
7.885000000000000853e+01,3.104381762785977106e+00,1.441862552986246659e-01,-2.960195507487352273e+00
7.890000000000000568e+01,3.107386066727898744e+00,1.441720714023919936e-01,-2.963213995325506556e+00
7.895000000000000284e+01,3.110390370669820825e+00,1.441578875061593212e-01,-2.966232483163661726e+00
7.900000000000000000e+01,3.113394674611742907e+00,1.441437036099266766e-01,-2.969250971001816453e+00
7.905000000000001137e+01,3.116398978553665433e+00,1.441295197136940043e-01,-2.972269458839971623e+00
7.910000000000000853e+01,3.119403282495587515e+00,1.441153358174613319e-01,-2.975287946678126350e+00
7.915000000000000568e+01,3.122407586437509153e+00,1.441011519212286596e-01,-2.978306434516280632e+00
7.920000000000000284e+01,3.125411890379431235e+00,1.440869680249960150e-01,-2.981324922354435358e+00
7.925000000000000000e+01,3.128416194321353316e+00,1.440727841287633426e-01,-2.984343410192590085e+00
7.930000000000001137e+01,3.131420498263275842e+00,1.440586002325306703e-01,-2.987361898030745255e+00
7.935000000000000853e+01,3.134424802205197924e+00,1.440444163362979979e-01,-2.990380385868899982e+00
7.940000000000000568e+01,3.137429106147120006e+00,1.440347208961349768e-01,-2.993394385250985223e+00
7.945000000000000284e+01,3.140433410089041644e+00,1.440298879500835072e-01,-2.996403522138958220e+00
7.950000000000000000e+01,3.143437714030963726e+00,1.440250550040320654e-01,-2.999412659026931660e+00
7.955000000000001137e+01,3.146442017972886251e+00,1.440202220579805958e-01,-3.002421795914905545e+00
7.960000000000000853e+01,3.149446321914808333e+00,1.440153891119291263e-01,-3.005430932802878985e+00
7.965000000000000568e+01,3.152450625856730415e+00,1.440105561658776845e-01,-3.008440069690852869e+00
7.970000000000000284e+01,3.155454929798652053e+00,1.440057232198262149e-01,-3.011449206578825866e+00
7.975000000000000000e+01,3.158459233740574135e+00,1.440008902737747454e-01,-3.014458343466799306e+00
7.980000000000001137e+01,3.161463537682497105e+00,1.439960573277233036e-01,-3.017467480354773635e+00
7.985000000000000853e+01,3.164467841624418742e+00,1.439912243816718340e-01,-3.020476617242747075e+00
7.990000000000000568e+01,3.167472145566340824e+00,1.439863914356203645e-01,-3.023485754130720515e+00
7.995000000000000284e+01,3.170476449508262462e+00,1.439815584895689227e-01,-3.026494891018693512e+00
8.000000000000000000e+01,3.173480753450184544e+00,1.439767255435174531e-01,-3.029504027906666952e+00
8.005000000000001137e+01,3.176384112490195033e+00,1.439688984607793432e-01,-3.032415214029415829e+00
8.010000000000000853e+01,3.179287471530197084e+00,1.439610102732050700e-01,-3.035326461256992125e+00
8.015000000000000568e+01,3.182190830570199136e+00,1.439531220856307969e-01,-3.038237708484568422e+00
8.020000000000000284e+01,3.185094189610201187e+00,1.439452338980565238e-01,-3.041148955712144719e+00
8.025000000000000000e+01,3.187997548650203239e+00,1.439373457104822507e-01,-3.044060202939721016e+00
8.030000000000001137e+01,3.190900907690206179e+00,1.439294575229079776e-01,-3.046971450167298201e+00
8.035000000000000853e+01,3.193804266730208230e+00,1.439215693353337044e-01,-3.049882697394874498e+00
8.040000000000000568e+01,3.196707625770210282e+00,1.439136811477594313e-01,-3.052793944622450795e+00
8.045000000000000284e+01,3.199610984810212333e+00,1.439057929601851582e-01,-3.055705191850027092e+00
8.050000000000000000e+01,3.202514343850214384e+00,1.438979047726108851e-01,-3.058616439077603388e+00
8.055000000000001137e+01,3.205417702890217324e+00,1.438900165850366120e-01,-3.061527686305180573e+00
8.060000000000000853e+01,3.208321061930219376e+00,1.438821283974623388e-01,-3.064438933532756870e+00
8.065000000000000568e+01,3.211224420970221427e+00,1.438762719850391614e-01,-3.067348148985182377e+00
8.070000000000000284e+01,3.214127780010223479e+00,1.438726166623795488e-01,-3.070255163347844096e+00
8.075000000000000000e+01,3.217031139050225530e+00,1.438689613397199640e-01,-3.073162177710505372e+00
8.080000000000001137e+01,3.219934498090228470e+00,1.438653060170603792e-01,-3.076069192073167979e+00
8.085000000000000853e+01,3.222837857130230521e+00,1.438616506944007667e-01,-3.078976206435829699e+00
8.090000000000000568e+01,3.225741216170232573e+00,1.438579953717411819e-01,-3.081883220798491418e+00
8.095000000000000284e+01,3.228644575210234624e+00,1.438543400490815971e-01,-3.084790235161153138e+00
