% Model:              0902gakkai715uA_tes.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 7 2026, 10:49
% Table:              プローブテーブル 1 - 
% 時間 (ms)                                         温度 (K), 吸収体                                       温度 (K), StyCast                                   温度 (K), TES                                       アンペアメーターを通る電流 # (µA)                              TES R(T) (mΩ), TES R
23.790000000000003                                0.16925668114935963                               0.16900726057110416                               0.16875562046379788                               137.1432532686005                                 16.432709340047534
23.8                                              0.16925610949875608                               0.16900690104869664                               0.16875547492709347                               137.14821881265917                                16.431973217565634
23.810000000000002                                0.1692555383343321                                0.16900654183174552                               0.16875532951354724                               137.15318023164764                                16.431237759845907
23.82                                             0.16925496765567535                               0.16900618291999508                               0.16875518422305263                               137.1581375289148                                 16.430502966252487
23.830000000000002                                0.16925439746236187                               0.16900582431318334                               0.16875503905550765                               137.16309070780775                                16.429768836151503
23.840000000000003                                0.169253827754005                                 0.16900546601105362                               0.16875489401080732                               137.16803977167103                                16.42903536890894
23.85                                             0.16925325853016776                               0.1690051080133428                                0.16875474908884752                               137.1729847238471                                 16.428302563891762
23.860000000000003                                0.16925268979044325                               0.16900475031979362                               0.16875460428952546                               137.1779255676762                                 16.427570420467873
23.87                                             0.16925212153441846                               0.16900439293015077                               0.16875445961273708                               137.1828623064966                                 16.426838938006068
23.880000000000003                                0.16925155376168605                               0.1690040358441509                                0.1687543150583781                                137.18779494363966                                16.426108115874218
23.89                                             0.16925098647183756                               0.16900367906153754                               0.1687541706263456                                137.1927234824384                                 16.425377953442297
23.900000000000002                                0.16925041966444998                               0.16900332258205245                               0.16875402631653794                               137.19764792622277                                16.424648450080774
23.91                                             0.16924985333911913                               0.1690029664054395                                0.16875388212884893                               137.20256827831997                                16.423919605161224
23.92                                             0.16924928749543175                               0.1690026105314397                                0.1687537380631772                                137.20748454205207                                16.42319141805398
23.93                                             0.169248722132979                                 0.16900225495979587                               0.16875359411941981                               137.2123967207416                                 16.42246388813197
23.94                                             0.16924815725135245                               0.16900189969025003                               0.16875345029747327                               137.217304817708                                  16.421737014768077
23.950000000000003                                0.1692475928501485                                0.1690015447225466                                0.16875330659723525                               137.2222088362687                                 16.42101079733597
23.96                                             0.16924702892893406                               0.1690011900564282                                0.16875316301860138                               137.22710877973793                                16.420285235210144
23.970000000000002                                0.1692464654873306                                0.16900083569163893                               0.16875301956147018                               137.23200465142452                                16.419560327764874
23.98                                             0.16924590252490695                               0.16900048162792042                               0.1687528762257395                                137.23689645463702                                16.4188360743757
23.990000000000002                                0.16924534004127015                               0.1690001278650197                                0.16875273301130542                               137.24178419268333                                16.418112474419146
24                                                0.16924477803599983                               0.16899977440267933                               0.16875258991806608                               137.24666786886698                                16.417389527272338
24.01                                             0.16924421650869179                               0.16899942124064254                               0.168752446945919                                 137.2515474864887                                 16.41666723231256
24.020000000000003                                0.16924365545894746                               0.1689990683786568                                0.1687523040947618                                137.25642304884633                                16.41594558891775
24.03                                             0.169243094886355                                 0.1689987158164647                                0.16875216136449364                               137.26129455923657                                16.415224596466846
24.040000000000003                                0.16924253479050622                               0.16899836355381068                               0.1687520187550093                                137.26616202095298                                16.414504254339157
24.05                                             0.16924197517098977                               0.16899801159044311                               0.1687518762662095                                137.27102543728762                                16.41378456191554
24.060000000000002                                0.1692414160274134                                0.16899765992610302                               0.1687517338979916                                137.27588481152665                                16.413065518575536
24.07                                             0.16924085735934954                               0.16899730856054015                               0.16875159165025394                               137.28074014695758                                16.41234712370177
24.080000000000002                                0.16924029916641722                               0.16899695749349664                               0.16875144952289303                               137.2855914468613                                 16.411629376675297
24.090000000000003                                0.16923974144820347                               0.16899660672472505                               0.16875130751581                                  137.29043871451992                                16.410912276879372
24.1                                              0.16923918420429787                               0.1689962562539661                                0.16875116562890077                               137.29528195321168                                16.410195823697094
24.110000000000003                                0.1692386274343055                                0.16899590608096413                               0.16875102386206478                               137.30012116621302                                16.40948001651319
24.12                                             0.16923807113781766                               0.16899555620547402                               0.1687508822152011                                137.30495635679523                                16.408764854711244
24.130000000000003                                0.1692375153144269                                0.16899520662723375                               0.16875074068820758                               137.30978752823012                                16.408050337676872
24.14                                             0.1692369599637363                                0.16899485734599862                               0.16875059928098293                               137.31461468378598                                16.407336464796426
24.150000000000002                                0.16923640508533735                               0.16899450836151203                               0.16875045799342692                               137.31943782672792                                16.40662323545608
24.16                                             0.16923585067883398                               0.16899415967352072                               0.16875031682543745                               137.32425696031822                                16.405910649043104
24.17                                             0.1692352967438273                                0.1689938112817724                                0.16875017577691367                               137.32907208781728                                16.405198704945462
24.18                                             0.16923474327990679                               0.16899346318601777                               0.16875003484775492                               137.3338832124823                                 16.404487402551386
24.19                                             0.16923419028666956                               0.16899311538600476                               0.1687498940378596                                137.33869033756926                                16.403776741249715
24.200000000000003                                0.1692336377637191                                0.16899276788148102                               0.16874975334712883                               137.3434934663345                                 16.403066720431628
24.21                                             0.16923308571066958                               0.16899242067219467                               0.16874961277546024                               137.34829260202517                                16.402357339486265
24.220000000000002                                0.16923253412709105                               0.16899207375789496                               0.16874947232275384                               137.35308774788854                                16.401648597805032
24.23                                             0.1692319830126123                                0.1689917271383307                                0.16874933198890799                               137.35787890716912                                16.400940494778887
24.240000000000002                                0.1692314323668072                                0.16899138081325088                               0.1687491917738244                                137.3626660831116                                 16.400233029800976
24.25                                             0.16923088218929513                               0.16899103478240737                               0.16874905167740162                               137.36744927895717                                16.39952620226458
24.26                                             0.16923033247967384                               0.1689906890455489                                0.16874891169953823                               137.37222849794142                                16.398820011562258
24.270000000000003                                0.16922978323753932                               0.16899034360242268                               0.16874877184013667                               137.3770037433008                                 16.398114457089235
24.28                                             0.16922923446249666                               0.16898999845278273                               0.16874863209909402                               137.3817750182659                                 16.397409538238854
24.290000000000003                                0.1692286861541503                                0.16898965359637935                               0.1687484924763133                                137.38654232607016                                16.39670525440835
24.3                                              0.16922813831209474                               0.1689893090329583                                0.16874835297169202                               137.39130566993964                                16.396001604992787
24.310000000000002                                0.16922759093594922                               0.16898896476227643                               0.1687482135851316                                137.3960650530995                                 16.395298589388947
24.32                                             0.16922704402529765                               0.16898862078408178                               0.16874807431653147                               137.40082047877334                                16.39459620699472
24.330000000000002                                0.16922649757975408                               0.16898827709812314                               0.1687479351657932                                137.40557195017973                                16.393894457207377
24.340000000000003                                0.16922595159892184                               0.1689879337041587                                0.16874779613281582                               137.4103194705373                                 16.393193339425967
24.35                                             0.16922540608240141                               0.16898759060193486                               0.16874765721750223                               137.41506304306117                                16.392492853049703
24.360000000000003                                0.16922486102979367                               0.16898724779120608                               0.16874751841975008                               137.41980267096432                                16.3917929974786
24.37                                             0.1692243164407175                                0.16898690527172314                               0.16874737973946105                               137.4245383574561                                 16.391093772112566
24.380000000000003                                0.1692237723147616                                0.16898656304323836                               0.1687472411765363                                137.4292701057459                                 16.390395176353472
24.39                                             0.1692232286515439                                0.16898622110550338                               0.16874710273087737                               137.43399791903786                                16.389697209602428
24.400000000000002                                0.1692226854506683                                0.1689858794582724                                0.1687469644023839                                137.43872180053526                                16.38899987126225
24.41                                             0.16922214271172847                               0.16898553810129802                               0.16874682619095768                               137.44344175343787                                16.388303160735774
24.42                                             0.16922160043435297                               0.168985197034333                                 0.16874668809649965                               137.4481577809425                                 16.387607077426445
24.43                                             0.16922105861813083                               0.16898485625713203                               0.1687465501189098                                137.45286988624477                                16.386911620738346
24.44                                             0.16922051726267506                               0.16898451576944803                               0.16874641225809067                               137.45757807253864                                16.38621679007702
24.450000000000003                                0.1692199763675942                                0.1689841755710333                                0.1687462745139436                                137.46228234301367                                16.38552258484743
24.46                                             0.16921943593249253                               0.16898383566164363                               0.1687461368863706                                137.46698270085824                                16.38482900445551
24.470000000000002                                0.1692188959569834                                0.1689834960410324                                0.16874599937527138                               137.47167914925856                                16.38413604830858
24.48                                             0.1692183564406722                                0.16898315670895553                               0.1687458619805489                                137.47637169139668                                16.383443715813552
24.490000000000002                                0.1692178173831645                                0.1689828176651644                                0.16874572470210436                               137.4810603304519                                 16.38275200637816
24.5                                              0.16921727878407986                               0.1689824789094156                                0.16874558753983968                               137.4857450696022                                 16.38206091941074
24.51                                             0.16921674064301304                               0.16898214044146623                               0.16874545049365727                               137.49042591202476                                16.381370454321576
24.520000000000003                                0.16921620295958142                               0.1689818022610693                                0.16874531356345743                               137.49510286089165                                16.380680610519683
24.53                                             0.16921566573340088                               0.16898146436797942                               0.16874517674914316                               137.4997759193728                                 16.37999138741516
24.540000000000003                                0.16921512896407462                               0.16898112676195529                               0.16874504005061733                               137.50444509063806                                16.37930278441983
24.55                                             0.16921459265121236                               0.16898078944275022                               0.16874490346778126                               137.50911037785167                                16.378614800944554
24.560000000000002                                0.16921405679442728                               0.16898045241012022                               0.16874476700053717                               137.51377178417772                                16.377927436401954
24.57                                             0.16921352139334211                               0.1689801156638231                                0.16874463064878756                               137.51842931277682                                16.377240690205145
24.580000000000002                                0.16921298644754953                               0.16897977920361587                               0.16874449441243447                               137.52308296680522                                16.37655456176684
24.590000000000003                                0.16921245195667575                               0.16897944302925322                               0.16874435829138157                               137.52773274941978                                16.375869050501457
24.6                                              0.16921191792032977                               0.16897910714049122                               0.16874422228553002                               137.53237866377498                                16.375184155823526
24.61                                             0.16921138433811891                               0.1689787715370904                                0.16874408639478344                               137.53702071302249                                16.37449987714915
24.62                                             0.16921085120965504                               0.1689784362188071                                0.1687439506190439                                137.54165890030833                                16.373816213893257
24.630000000000003                                0.1692103185345649                                0.1689781011854002                                0.16874381495821497                               137.54629322877847                                16.37313316547249
24.64                                             0.1692097863124501                                0.16897776643662069                               0.168743679412199                                 137.55092370157706                                16.372450731303882
24.650000000000002                                0.1692092545429363                                0.1689774319722338                                0.1687435439808994                                137.5555503218462                                 16.3717689108058
24.660000000000004                                0.1692087232256211                                0.168977097791995                                 0.168743408664219                                 137.560173092723                                  16.371087703395837
24.67                                             0.16920819236013507                               0.1689767638956617                                0.1687432734620609                                137.56479201734527                                16.37040710849312
24.68                                             0.16920766194608897                               0.16897643028299486                               0.16874313837432842                               137.569407098847                                  16.369727125517432
24.69                                             0.1692071319830898                                0.16897609695375151                               0.16874300340092552                               137.574018340358                                  16.369047753888474
24.700000000000003                                0.16920660247076258                               0.16897576390769123                               0.1687428685417543                                137.57862574500683                                16.36836899302689
24.71                                             0.1692060734087239                                0.16897543114457353                               0.16874273379671986                               137.58322931592056                                16.367690842354143
24.720000000000002                                0.16920554479658867                               0.1689750986641554                                0.1687425991657229                                137.58782905622402                                16.367013301292335
24.73                                             0.16920501663396478                               0.16897476646620116                               0.16874246464867101                               137.59242496903897                                16.366336369264012
24.740000000000002                                0.16920448892048362                               0.16897443455046401                               0.1687423302454653                                137.59701705748347                                16.36566004569215
24.75                                             0.16920396165574883                               0.16897410291671236                               0.1687421959560098                                137.60160532467347                                16.36498433000013
24.76                                             0.1692034348393909                                0.16897377156470042                               0.16874206178020915                               137.60618977372414                                16.364309221612523
24.770000000000003                                0.16920290847102296                               0.16897344049418822                               0.16874192771796762                               137.61077040774776                                16.363634719954444
24.78                                             0.16920238255025433                               0.16897310970493756                               0.16874179376918774                               137.6153472298539                                 16.36296082445124
24.790000000000003                                0.16920185707672633                               0.16897277919671255                               0.1687416599337754                                137.6199202431494                                 16.362287534528825
24.8                                              0.16920133205003407                               0.16897244896926936                               0.16874152621163327                               137.62448945073893                                16.361614849614092
24.810000000000002                                0.16920080746980587                               0.16897211902237355                               0.16874139260266685                               137.6290548557243                                 16.360942769133935
24.82                                             0.1692002833356684                                0.16897178935578178                               0.16874125910678037                               137.63361646120606                                16.360271292516693
24.830000000000002                                0.16919975964723055                               0.1689714599692609                                0.16874112572387764                               137.6381742702807                                 16.35960041919072
24.840000000000003                                0.16919923640411932                               0.1689711308625687                                0.1687409924538628                                137.64272828604297                                16.35893014858491
24.85                                             0.16919871360595795                               0.1689708020354695                                0.16874085929664145                               137.64727851158472                                16.35826048012892
24.86                                             0.16919819125235727                               0.16897047348772334                               0.16874072625211864                               137.65182494999704                                16.357591413252766
24.87                                             0.16919766934294359                               0.16897014521909678                               0.16874059332019778                               137.65636760436942                                16.356922947388124
24.880000000000003                                0.1691971478773451                                0.1689698172293471                                0.16874046050078592                               137.66090647778557                                16.356255081965884
24.89                                             0.16919662685518694                               0.16896948951824053                               0.16874032779378562                               137.66544157332797                                16.355587816417657
24.900000000000002                                0.16919610627606363                               0.1689691620855406                                0.1687401951991031                                137.66997289407726                                16.354921150176146
24.910000000000004                                0.16919558613962435                               0.1689688349310075                                0.16874006271664246                               137.67450044311235                                16.35425508267507
24.92                                             0.16919506644549076                               0.1689685080544069                                0.16873993034631055                               137.6790242235081                                 16.353589613347616
24.93                                             0.1691945471932753                                0.16896818145550305                               0.1687397980880109                                137.68354423833804                                16.3529247416287
24.94                                             0.16919402838260492                               0.16896785513405851                               0.16873966594165146                               137.6880604906719                                 16.35226046695236
24.950000000000003                                0.1691935100131074                                0.1689675290898381                                0.1687395339071347                                137.6925729835798                                 16.351596788755145
24.96                                             0.16919299208440206                               0.16896720332260542                               0.16873940198436754                               137.69708172012707                                16.35093370647212
24.970000000000002                                0.16919247459611728                               0.1689668778321247                                0.16873927017325518                               137.70158670337955                                16.35027121954128
24.98                                             0.16919195754788174                               0.1689665526181615                                0.1687391384737033                                137.70608793639548                                16.34960932739849
24.990000000000002                                0.1691914409393104                                0.16896622768047986                               0.16873900688561821                               137.7105854222349                                 16.34894802948231
25                                                0.1691909247700357                                0.168965903018846                                 0.1687388754089045                                137.7150791639545                                 16.348287325230917
25.01                                             0.1691904090396826                                0.1689655786330255                                0.16873874404346995                               137.71956916460914                                16.347627214083644
25.020000000000003                                0.16918989374787075                               0.16896525452278147                               0.168738612789219                                 137.7240554272497                                 16.34696769547965
25.03                                             0.16918937889423533                               0.1689649306878796                                0.16873848164605892                               137.7285379549261                                 16.346308768859423
25.040000000000003                                0.16918886447840376                               0.16896460712808853                               0.16873835061389442                               137.73301675068473                                16.345650433663327
25.05                                             0.1691883504999978                                0.1689642838431724                                0.16873821969263225                               137.73749181757066                                16.344992689333125
25.060000000000002                                0.1691878369586405                                0.16896396083289916                               0.16873808888217953                               137.7419631586258                                 16.344335535310336
25.07                                             0.16918732385397356                               0.16896363809703324                               0.1687379581824409                                137.74643077689058                                16.343678971037562
25.080000000000002                                0.1691868111856185                                0.16896331563534145                               0.16873782759332498                               137.75089467540224                                16.343022995958016
25.090000000000003                                0.1691862989531975                                0.16896299344759233                               0.16873769711473716                               137.7553548571953                                 16.342367609514653
25.1                                              0.16918578715634425                               0.16896267153355227                               0.16873756674658394                               137.7598113253041                                 16.34171281115259
25.11                                             0.16918527579468723                               0.1689623498929873                                0.16873743648877204                               137.76426408275768                                16.341058600315748
25.12                                             0.16918476486785733                               0.16896202852566447                               0.16873730634120832                               137.76871313258485                                16.340404976449907
25.130000000000003                                0.1691842543754824                                0.1689617074313538                                0.16873717630379928                               137.77315847781136                                16.339751939000795
25.14                                             0.16918374431719752                               0.16896138660982263                               0.1687370463764532                                137.7776001214607                                 16.33909948741512
25.150000000000002                                0.16918323469262578                               0.16896106606083897                               0.16873691655907577                               137.78203806655227                                16.338447621139853
25.160000000000004                                0.16918272550139993                               0.16896074578417                                  0.16873678685157495                               137.78647231610464                                16.33779633962198
25.17                                             0.16918221674314926                               0.1689604257795831                                0.16873665725385745                               137.7909028731351                                 16.337145642310276
25.18                                             0.1691817084175138                                0.16896010604685172                               0.16873652776582973                               137.79532974065887                                16.336495528653842
25.19                                             0.16918120052411625                               0.1689597865857405                                0.1687363983874003                                137.79975292168587                                16.335845998101412
25.200000000000003                                0.169180693062586                                 0.16895946739601764                               0.16873626911847686                               137.80417241922459                                16.33519705010279
25.21                                             0.16918018603256924                               0.1689591484774546                                0.1687361399589653                                137.80858823628316                                16.33454868410865
25.220000000000002                                0.16917967943368106                               0.16895882982982116                               0.16873601090877405                               137.8130003758659                                 16.33390089957019
25.23                                             0.16917917326556278                               0.16895851145288754                               0.16873588196781136                               137.81740884097397                                16.333253695938396
25.240000000000002                                0.16917866752785177                               0.16895819334641915                               0.16873575313598344                               137.82181363460893                                16.332607072666264
25.25                                             0.16917816222017684                               0.16895787551019145                               0.16873562441319911                               137.82621475976606                                16.3319610292058
25.26                                             0.16917765734217066                               0.16895755794397221                               0.16873549579936634                               137.8306122194408                                 16.331315565010126
25.270000000000003                                0.16917715289346794                               0.1689572406475308                                0.16873536729439254                               137.8350060166276                                 16.33067067953361
25.28                                             0.16917664887370137                               0.16895692362064024                               0.16873523889818667                               137.83939615431657                                16.330026372230844
25.290000000000003                                0.16917614528251532                               0.16895660686307035                               0.1687351106106555                                137.84378263549445                                16.329382642556137
25.3                                              0.16917564211952965                               0.16895629037458873                               0.16873498243170842                               137.84816546314664                                16.328739489965102
25.310000000000002                                0.1691751393843983                                0.16895597415497293                               0.16873485436125235                               137.85254464025735                                16.3280969139139
25.32                                             0.16917463707673683                               0.1689556582039893                                0.16873472639919718                               137.85692016980792                                16.32745491385953
25.330000000000002                                0.1691741351961864                                0.16895534252141228                               0.1687345985454503                                137.86129205477602                                16.3268134892583
25.340000000000003                                0.1691736337423938                                0.16895502710701274                               0.1687344707999207                                137.8656602981407                                 16.32617263956894
25.35                                             0.16917313271498943                               0.16895471196056017                               0.16873434316251681                               137.87002490287455                                16.325532364249465
25.36                                             0.1691726321136182                                0.16895439708183213                               0.1687342156331468                                137.87438587194802                                16.324892662758284
25.37                                             0.16917213193789202                               0.16895408247059618                               0.16873408821171987                               137.87874320833092                                16.324253534554988
25.380000000000003                                0.1691716321874753                                0.16895376812662832                               0.1687339608981444                                137.88309691499038                                16.32361497909958
25.39                                             0.1691711328619966                                0.16895345404969586                               0.16873383369232958                               137.88744699489226                                16.322976995853026
25.400000000000002                                0.16917063396109122                               0.16895314023957825                               0.1687337065941844                                137.89179345099765                                16.322339584275912
25.410000000000004                                0.16917013548439497                               0.1689528266960467                                0.1687335796036182                                137.8961362862677                                 16.321702743829874
25.42                                             0.1691696374315537                                0.16895251341887038                               0.16873345272053972                               137.90047550366037                                16.321066473977247
25.43                                             0.16916913980220696                               0.16895220040782846                               0.16873332594485776                               137.9048111061314                                 16.32043077418097
25.44                                             0.16916864259598288                               0.1689518876626935                                0.16873319927648264                               137.90914309663256                                16.31979564390347
25.450000000000003                                0.16916814581253645                               0.16895157518323384                               0.1687330727153222                                137.913471478116                                  16.319161082609575
25.46                                             0.16916764945150034                               0.16895126296923305                               0.16873294626128682                               137.9177962535295                                 16.31852708976338
