interface,side,boundary_id,parent_element,element_type,face_type,face_node_count,face_area_m2,element_volume_m3,centroid_to_face_h_m,local_kA_over_h_W_K,local_face_block_diagonal_W_K,local_matrix_trace_W_K,local_face_block_trace_fraction,face_temperature_K,element_temperature_K,abs_element_face_deltaT_K,abs_normal_gradient_K_m,abs_normal_flux_W_m2,abs_face_heatflow_proxy_W,case
Stycast_to_substrate,side_b,28,268109,504,303,3,6.813150132607265e-11,1.6190998737998865e-16,1.7823251824999908e-06,1.0286438410819173e-10,1.5257854976131775e-11,2.382988698514773e-11,0.6402823053941221,0.16705308857803758,0.16705308858020504,2.1674606554000775e-12,5.689991288648343e-07,1.5311425158275373e-12,1.0431903834751008e-22,historical
Stycast_to_substrate,side_b,28,379707,504,303,3,8.256619830701028e-11,4.894302525306006e-16,4.445798606749987e-06,4.9975427437251157e-11,3.956485016724898e-11,4.3729469120353226e-11,0.9047640175634812,0.1670530886546261,0.1670530886548675,2.414179967047403e-13,6.129009802799022e-09,1.6492797638744e-14,1.361747600477928e-24,historical
Stycast_to_substrate,side_b,28,29922,504,303,3,2.810172780188056e-10,1.885703106410285e-15,5.03270595949998e-06,1.5025726521623695e-10,4.567264840151478e-11,5.819408716953451e-11,0.7848331441037726,0.16705308866466542,0.1670530886647985,1.3308798507694064e-13,8.983006732086775e-09,2.4172732135641588e-14,6.792955387035708e-24,historical
Stycast_to_substrate,side_b,28,256846,504,303,3,6.196224365585055e-11,1.4724915630936445e-16,1.7823251824999908e-06,9.355008927686256e-11,1.868058726091584e-11,2.6476428033987664e-11,0.7055554184626287,0.16705308864794718,0.16705308864825008,3.0289659669335833e-13,1.315068503731219e-08,3.538770439430487e-14,2.1927015621011314e-24,historical
Stycast_to_substrate,side_b,28,339721,504,303,3,7.350135664243711e-11,4.356963052735752e-16,4.445798606749987e-06,4.448868654173891e-11,3.457989433486814e-11,3.828728488001303e-11,0.9031691446190732,0.1670530886491127,0.16705308864954058,4.2787995369053533e-13,1.6634323476471182e-08,4.4761966415775365e-14,3.2900652575426976e-24,historical
Stycast_to_substrate,side_b,28,275381,504,303,3,5.2372202732516946e-11,3.104483545875378e-16,4.445798606749987e-06,3.169969395533721e-11,3.135916217345377e-11,3.400080333639854e-11,0.9223065073842875,0.16705308851460185,0.16705308852902465,1.4422796290602946e-11,3.8050807166855856e-06,1.023924390375791e-11,5.362517575552975e-22,historical
Stycast_to_substrate,side_b,28,230183,504,303,3,6.877334311190591e-11,4.0766991065126595e-16,4.445798606749987e-06,4.1626928316674284e-11,3.9337543661737976e-11,4.280645435479414e-11,0.9189629053529013,0.1670530885942787,0.16705308860094545,6.666750484995987e-12,8.542048803247588e-08,2.2986140806611067e-13,1.5808337485116446e-23,historical
Stycast_to_substrate,side_b,28,263678,504,303,3,6.532070835048463e-11,3.872036189020099e-16,4.445798606750014e-06,3.953712762916812e-11,3.284465933352865e-11,3.613941996929267e-11,0.9088319447693531,0.1670530886437848,0.1670530886443636,5.788147738883254e-13,2.6425635732131334e-08,7.11098002170215e-14,4.64494252083729e-24,historical
Stycast_to_substrate,side_b,28,119545,504,303,3,6.266160559317549e-11,3.7144117179047756e-16,4.445798606749987e-06,3.792763367618332e-11,3.693974579761195e-11,4.010038193729388e-11,0.9211818943613976,0.1670530886058547,0.16705308860670176,8.470724122133788e-13,6.358298541112207e-07,1.7109799876220484e-12,1.0721275316218909e-22,historical
Stycast_to_substrate,side_b,28,116045,504,303,3,7.545478628883872e-11,5.812569236699992e-16,5.77753531874999e-06,3.5143757919945996e-11,3.962942326736724e-11,4.2558069760696084e-11,0.9311846963502666,0.16705308861256427,0.16705308861444965,1.885380740418441e-12,5.514715913732414e-07,1.4839769640899102e-12,1.1197316468296386e-22,historical
Stycast_to_substrate,side_b,28,198455,504,303,3,5.4708839131628546e-11,1.3001192225285672e-16,1.7823251825000179e-06,8.259895838219917e-11,1.518640077327984e-11,2.206964730512983e-11,0.6881125268254713,0.16705308864401935,0.16705308864405186,3.250177904590146e-14,2.052795360928509e-08,5.523949148536963e-14,3.0220884533860517e-24,historical
Stycast_to_substrate,side_b,28,237691,504,303,3,6.187418761487195e-11,3.6677356945598085e-16,4.445798606750014e-06,3.745102762135212e-11,3.317072721900032e-11,3.629164618744634e-11,0.9140044804711676,0.16705308895666424,0.16705308894028373,1.6380508061075716e-11,2.9959403863277795e-06,8.061895823184876e-12,4.988232546952935e-22,historical
Stycast_to_substrate,side_b,28,64495,504,303,3,4.606555786223559e-11,1.0947173843169778e-16,1.7823251825000179e-06,6.954940293214591e-11,1.5432637175481962e-11,2.1228420753160862e-11,0.7269799932330848,0.16705308866443147,0.1670530886644033,2.8171909249863347e-14,2.8285057233298926e-09,7.611339191137342e-15,3.5062058591843867e-25,historical
Stycast_to_substrate,side_b,28,188672,504,303,3,6.963676047739203e-11,1.654871357687685e-16,1.7823251825000179e-06,1.0513701207777861e-10,2.251385103635813e-11,3.127526870950643e-11,0.7198611543668311,0.1670530886176065,0.1670530886160142,1.5923096174930151e-12,1.1132482068981678e-07,2.995684129870556e-13,2.0860973821772048e-23,historical
Stycast_to_substrate,side_b,28,265502,504,303,3,5.821438961952198e-11,3.450792696843642e-16,4.445798606750014e-06,3.523583577648211e-11,3.0320873678178596e-11,3.3257193326218784e-11,0.9117087356338847,0.1670530887283327,0.16705308872182584,6.506850613874349e-12,1.1237008487932024e-07,3.02381156205158e-13,1.7602934440928604e-23,historical
Stycast_to_substrate,side_b,28,184022,504,303,3,7.97073050041487e-11,4.72483500713657e-16,4.445798606749987e-06,4.8245004846195866e-11,3.4004259496646854e-11,3.802467656716318e-11,0.8942682112386928,0.16705308865058474,0.1670530886507489,1.641464741908294e-13,5.018703689737201e-08,1.3505030506861424e-13,1.0764495857007366e-23,historical
Stycast_to_substrate,side_b,28,186560,504,303,3,8.054240692717091e-11,4.774337606681455e-16,4.445798606750014e-06,4.875047289985987e-11,2.990804533014251e-11,3.397058473846419e-11,0.880410083029223,0.1670530886507521,0.16705308865087443,1.2231882173807662e-13,4.103425245360995e-08,1.1042071129751716e-13,8.893549862512286e-24,historical
Stycast_to_substrate,side_b,28,339176,504,303,3,6.898177098491593e-11,4.0890541511451717e-16,4.445798606749987e-06,4.175308493108908e-11,3.4992644250896515e-11,3.847206799515394e-11,0.9095597422863855,0.1670530886583752,0.16705308865852903,1.5382140006181544e-13,3.809780580405043e-09,1.0251890955035147e-14,7.0719359402256555e-25,historical
Stycast_to_substrate,side_b,28,46713,504,303,3,6.674140103515957e-11,3.956251036462077e-16,4.445798606749987e-06,4.039704034925757e-11,3.2301406773879115e-11,3.566782680298391e-11,0.9056174617057643,0.16705308866208904,0.16705308866206323,2.581268532253489e-14,1.5552397446197462e-08,4.18505683838706e-14,2.7931655680572774e-24,historical
Stycast_to_substrate,side_b,28,84357,504,303,3,5.5007522108865916e-11,1.3072172250874225e-16,1.7823251824999908e-06,8.304990750117084e-11,3.777569136975504e-11,4.469651699485257e-11,0.8451596211424134,0.1670530886647937,0.16705308866462837,1.6533996394230144e-13,2.327636235919497e-09,6.263529452685212e-15,3.4454123484811464e-25,historical
Stycast_to_substrate,side_b,28,356450,504,303,3,6.963572204241276e-11,5.364304580622618e-16,5.77753531874999e-06,3.243347544145388e-11,3.75433205994154e-11,4.0246110219536546e-11,0.9328434572837516,0.16705308865247973,0.1670530886526678,1.8807178037150152e-13,1.5849351108096288e-08,4.264965287082063e-14,2.9699393725178565e-24,historical
Stycast_to_substrate,side_b,28,244018,504,303,3,4.576971040076225e-11,2.7131055297474656e-16,4.445798606749987e-06,2.770335667450835e-11,3.1081820599948374e-11,3.33904336561574e-11,0.9308600457250035,0.16705308852319736,0.16705308853717868,1.3981316104860753e-11,3.587910557795613e-06,9.654852036394528e-12,4.418997816679872e-22,historical
Stycast_to_substrate,side_b,28,123952,504,303,3,7.690792160328463e-11,4.558895076158969e-16,4.445798606749987e-06,4.65506022348666e-11,3.127399171259212e-11,3.5153208565497676e-11,0.8896482850014167,0.16705308866077742,0.16705308866094118,1.637578961322106e-13,9.99640182496977e-09,2.6899717526884154e-14,2.068801366708108e-24,historical
Stycast_to_substrate,side_b,28,113911,504,303,3,6.955523846498107e-11,4.123047763463687e-16,4.445798606749987e-06,4.210019165303179e-11,3.313681630929475e-11,3.664516561371405e-11,0.9042616059809445,0.16705308865642723,0.16705308865667928,2.5204838216552616e-13,2.127279007657141e-08,5.724380172864907e-14,3.981606279878282e-24,historical
Stycast_to_substrate,side_b,28,109377,504,303,3,6.611497034734017e-11,1.5711783545374024e-16,1.7823251825000179e-06,9.981984211036069e-11,1.4586362915468625e-11,2.2904683091332125e-11,0.6368288466295602,0.16705308854137849,0.16705308854804105,6.662559393078027e-12,3.4107673738636455e-06,9.178170357024639e-12,6.0681446099752065e-22,historical
Stycast_to_substrate,side_b,28,247364,504,303,3,5.607179149843931e-11,3.32378523362319e-16,4.445798606749987e-06,3.393897024163953e-11,3.0157522570324625e-11,3.2985770090461255e-11,0.9142585571784332,0.1670530886985385,0.16705308870151456,2.9760638398101946e-12,1.941733342715933e-07,5.225087921248013e-13,2.9298004048123226e-23,historical
Stycast_to_substrate,side_b,28,368833,504,303,3,1.1844837708470237e-10,7.021301730866268e-16,4.445798606750014e-06,7.16940878402303e-11,3.9468683445722864e-11,4.5443190765742096e-11,0.8685279968385673,0.16705308866155022,0.1670530886615467,3.524958103184872e-15,2.851900944016558e-09,7.674294326291917e-15,9.090077082196168e-25,historical
Stycast_to_substrate,side_b,28,44861,504,303,3,6.43629010974696e-11,3.8152599470069236e-16,4.445798606749987e-06,3.895738885163691e-11,3.8197156158911465e-11,4.14436052298812e-11,0.9216658624904327,0.16705308866261315,0.16705308866245627,1.5687451337953462e-13,8.384744151042855e-09,2.2562843425807262e-14,1.452210059892925e-24,historical
Stycast_to_substrate,side_b,28,54473,504,303,3,6.57690649275587e-11,3.898613562962538e-16,4.445798606749987e-06,3.9808507589043257e-11,3.938603018047149e-11,4.2703405812891746e-11,0.9223159003533443,0.16705308865964122,0.16705308865953475,1.0647038806155251e-13,1.8709943006041693e-08,5.034733403267784e-14,3.3112970809246736e-24,historical
Stycast_to_substrate,side_b,28,122790,504,303,3,5.4397120922732936e-11,3.2245152587933005e-16,4.445798606749987e-06,3.2925330525222946e-11,3.361718400375266e-11,3.6360961547521236e-11,0.9245405669434057,0.1670530885648701,0.1670530885720874,7.217282327331986e-12,2.2549237069557196e-06,6.067864399995424e-12,3.3007435350929744e-22,historical
Stycast_to_substrate,side_b,28,365564,504,303,3,5.810470310561638e-11,3.4442907748343074e-16,4.445798606750014e-06,3.516944504360434e-11,3.778875869083606e-11,4.071954577780311e-11,0.9280250545288579,0.16705308865810944,0.16705308865813648,2.7033930649622562e-14,4.959165508627738e-09,1.3344816833786727e-14,7.753966201260093e-25,historical
Stycast_to_substrate,side_b,28,317754,504,303,3,7.270603722690569e-11,4.3098186534092085e-16,4.445798606750014e-06,4.400729792805274e-11,3.034187063090148e-11,3.4009145458239213e-11,0.8921679807615018,0.16705308860006862,0.16705308860323215,3.1635249975181523e-12,3.785261194309645e-07,1.0185910758215596e-12,7.405772067767623e-23,historical
Stycast_to_substrate,side_b,28,343868,504,303,3,6.109426391133119e-11,1.4518646010062226e-16,1.7823251824999908e-06,9.223962054946638e-11,1.6307459723078236e-11,2.3994094768867085e-11,0.6796447159255851,0.16705308865622323,0.16705308865630092,7.768785614814533e-14,5.73868929763133e-09,1.5442468578568052e-14,9.43446250781476e-25,historical
Stycast_to_substrate,side_b,28,89296,504,303,3,5.153100349755736e-11,1.9325462623872946e-16,2.8126944915000203e-06,4.930035557390574e-11,2.4049471227073165e-11,2.8157834191565342e-11,0.8540952071618195,0.16705308866019422,0.16705308866004231,1.5190626534433704e-13,6.163294462094275e-09,1.6585055599827967e-14,8.546445581219182e-25,historical
Stycast_to_substrate,side_b,28,46776,504,303,3,7.79467447763953e-11,4.620473724367957e-16,4.445798606749987e-06,4.7179378091965975e-11,3.213329431864787e-11,3.606490915964503e-11,0.8909850341340536,0.16705308866323795,0.16705308866319565,4.2299497238218464e-14,7.63613784413889e-09,2.054838877030711e-14,1.6016800150452753e-24,historical
Stycast_to_substrate,side_b,28,139942,504,303,3,8.056642049527389e-11,4.775761066516304e-16,4.445798606749987e-06,4.876500776224752e-11,3.3032570417482655e-11,3.709632106433659e-11,0.8904540792655389,0.16705308864421634,0.1670530886452021,9.857670235646765e-13,4.88375067664522e-08,1.314188004581169e-13,1.0587942338693137e-23,historical
Stycast_to_substrate,side_b,28,342952,504,303,3,5.901049945031419e-11,1.4023453226959622e-16,1.7823251824999908e-06,8.909356998934132e-11,1.8824466065694877e-11,2.6248930231473288e-11,0.7171517429355561,0.16705308865638965,0.16705308865642574,3.608224830031759e-14,6.3596410242228064e-09,1.711341241772212e-14,1.009871014068991e-24,historical
Stycast_to_substrate,side_b,28,315678,504,303,3,8.443049884758972e-11,5.004813255250948e-16,4.445798606750014e-06,5.1103845825130594e-11,3.067609771073776e-11,3.4934751529498646e-11,0.8780969197629783,0.16705308859540913,0.16705308859728207,1.872946242542639e-12,8.839541686352471e-07,2.378667630547332e-12,2.0083209463972548e-22,historical
Stycast_to_substrate,side_b,28,226039,504,303,3,6.53410355450986e-11,1.5527863080354198e-16,1.7823251825000179e-06,9.865136166852419e-11,1.619633032085762e-11,2.441727712656805e-11,0.6633143506093335,0.16705308908468322,0.167053089078941,5.742212261239388e-12,4.877334550188016e-06,1.312461463448294e-11,8.575759113474711e-22,historical
Stycast_to_substrate,side_b,28,62085,504,303,3,5.703036748900154e-11,1.3552888019050223e-16,1.7823251824999908e-06,8.61039829306539e-11,1.5135491394413168e-11,2.2310823305300973e-11,0.6783923294671528,0.16705308866451896,0.1670530886645539,3.49442697000768e-14,1.6235327652004328e-09,4.368829259188453e-15,2.4915593814821982e-25,historical
Stycast_to_substrate,side_b,28,369467,504,303,3,7.80489928908785e-11,6.120089065009183e-16,5.881007081249981e-06,3.571244754990853e-11,4.18303595756807e-11,4.4806396871506416e-11,0.9335800799970538,0.16705308865505555,0.167053088655141,8.545941732052142e-14,1.2014541913576472e-08,3.233041141691948e-14,2.5233560508383253e-24,historical
Stycast_to_substrate,side_b,28,203721,504,303,3,6.757558636388675e-11,4.005699302758441e-16,4.445798606749987e-06,4.090195360940322e-11,3.251277870861654e-11,3.592127484273348e-11,0.9051120499191736,0.16705308862312365,0.16705308862522303,2.0993762284149398e-12,1.9170179372045332e-07,5.158580247941167e-13,3.4859408505978867e-23,historical
Stycast_to_substrate,side_b,28,66030,504,303,3,5.566198173873042e-11,1.3227700234772522e-16,1.7823251825000179e-06,8.40380053037924e-11,1.5575162588898026e-11,2.2578329697547455e-11,0.6898279366781441,0.16705308866415822,0.16705308866419835,4.013456234019941e-14,2.8574015807115032e-09,7.689096209599813e-15,4.279903328060861e-25,historical
Stycast_to_substrate,side_b,28,128539,504,303,3,6.285735201801492e-11,3.7260150403424646e-16,4.445798606749987e-06,3.804611450067628e-11,3.2200612829911634e-11,3.537112237163464e-11,0.9103644631795583,0.16705308865946233,0.16705308865935664,1.056932319443149e-13,1.492196366716118e-08,4.015410891051071e-14,2.5239809587576813e-24,historical
Stycast_to_substrate,side_b,28,65201,504,303,3,8.621729712319281e-11,5.110729859040559e-16,4.445798606750014e-06,5.218535386835395e-11,3.1185900810570615e-11,3.553468029960013e-11,0.8776187247960564,0.16705308866710733,0.16705308866711444,7.105427357601002e-15,3.2200162876474405e-09,8.664870629082004e-15,7.4706172556158965e-25,historical
Stycast_to_substrate,side_b,28,112189,504,303,3,8.542060506570062e-11,5.063504093184483e-16,4.445798606749987e-06,5.170313442595015e-11,3.426584143914442e-11,3.857443597464028e-11,0.8883044061012731,0.16705308866055754,0.16705308866077073,2.1319057630364568e-13,4.616421036960364e-09,1.2422512025198121e-14,1.0611384936283656e-24,historical
Stycast_to_substrate,side_b,28,60044,504,303,3,6.000992097019067e-11,3.557226973872683e-16,4.445798606750014e-06,3.632262974988265e-11,3.0070696020566005e-11,3.309758183305623e-11,0.9085466174611245,0.16705308866692636,0.16705308866697108,4.471423231677818e-14,3.2878395491031505e-09,8.847378956263633e-15,5.3093051195870855e-25,historical
Stycast_to_substrate,side_b,28,334046,504,303,3,8.101969913171795e-11,6.241255643306654e-16,5.77753531874999e-06,3.7735667054074377e-11,3.8547392512624866e-11,4.169203143379773e-11,0.9245745814481072,0.1670530886258338,0.1670530886269494,1.1156076062945885e-12,1.9265323482164965e-07,5.184182957109699e-13,4.200209434288077e-23,historical
Stycast_to_substrate,side_b,28,345067,504,303,3,6.289346749142405e-11,4.844923063338094e-16,5.77753531874999e-06,2.929320862169813e-11,3.9351172307637876e-11,4.1792273026112714e-11,0.9415896637890553,0.1670530886411623,0.16705308864183918,6.768752225383423e-13,4.004684175778341e-08,1.0776364835968969e-13,6.777629514867396e-24,historical
Stycast_to_substrate,side_b,28,205336,504,303,3,7.159090381915513e-11,4.2437165394022886e-16,4.445798606749987e-06,4.333233323493886e-11,2.941236125603914e-11,3.302338902561735e-11,0.8906524170860534,0.16705308864990298,0.16705308864993895,3.597122599785507e-14,3.095647078384794e-08,8.33020054910878e-14,5.9636658630551986e-24,historical
Stycast_to_substrate,side_b,28,180549,504,303,3,5.303980570697972e-11,1.2604557518194293e-16,1.7823251824999908e-06,8.007906535267773e-11,2.1062940577227363e-11,2.7736196023283836e-11,0.7594026433742233,0.16705308865564802,0.16705308865547233,1.7569279364693102e-13,9.063536289204731e-09,2.438943234207258e-14,1.293610752727057e-24,historical
Stycast_to_substrate,side_b,28,180721,504,303,3,6.770623547886748e-11,4.664710939265374e-16,5.167224524749988e-06,3.525943500748478e-11,3.585320092453524e-11,3.8791487175158966e-11,0.924254354122692,0.1670530886561652,0.16705308865629764,1.3244960683778118e-13,1.2769385659233306e-08,3.436165064585728e-14,2.3264980100709913e-24,historical
Stycast_to_substrate,side_b,28,233725,504,303,3,5.601977315029068e-11,3.320701725626849e-16,4.445798606749987e-06,3.390748472775356e-11,3.8488252427354805e-11,4.131387615466759e-11,0.9316059399332457,0.16705308858763498,0.1670530885947223,7.087302966723996e-12,2.4247851030288384e-06,6.524951225144423e-12,3.6552628744930186e-22,historical
Stycast_to_substrate,side_b,28,292322,504,303,3,8.391376925697505e-11,4.974182912664021e-16,4.445798606750014e-06,5.0791081247253064e-11,3.958688611016955e-11,4.381947621410732e-11,0.903408473363378,0.16705308854650516,0.16705308855857226,1.2067097321377673e-11,2.797700133747674e-06,7.528443197906966e-12,6.317400453734085e-22,historical
Stycast_to_substrate,side_b,28,296774,504,303,3,7.757119200512612e-11,5.975604020362055e-16,5.77753531874999e-06,3.612949326970732e-11,3.978878671814063e-11,4.279957782394957e-11,0.9296537195251451,0.16705308854277198,0.1670530885572808,1.450881081943578e-11,2.846165610213961e-06,7.658860887149157e-12,5.941069684175977e-22,historical
Stycast_to_substrate,side_b,28,233770,504,303,3,8.127508504745201e-11,4.81776879823268e-16,4.445798606749987e-06,4.919394617325491e-11,4.3919391020116715e-11,4.801888653455462e-11,0.9146274349471246,0.16705308863105908,0.16705308863303173,1.972644270153978e-12,8.44459264404325e-08,2.2723892129561744e-13,1.846886265439256e-23,historical
Stycast_to_substrate,side_b,28,173663,504,303,3,4.941260502292522e-11,1.1742577368704778e-16,1.7823251825000179e-06,7.460274739196705e-11,2.4890773029843905e-11,3.110766864584128e-11,0.8001490987069358,0.16705308909420347,0.16705308908004368,1.4159784456069247e-11,4.456946960646134e-06,1.1993376854281109e-11,5.926239933916858e-22,historical
Stycast_to_substrate,side_b,28,67810,504,303,3,6.598123267585719e-11,1.56800016760762e-16,1.7823251824999908e-06,9.961792606651456e-11,1.9932614362350906e-11,2.8234108201227034e-11,0.7059764105276274,0.16705308866390034,0.167053088663832,6.833422716567839e-14,2.1796031414318225e-09,5.865181277404549e-15,3.869918905505108e-25,historical
Stycast_to_substrate,side_b,28,177179,504,303,3,6.748100686191925e-11,1.603641304939385e-16,1.7823251825000179e-06,1.018822728803649e-10,2.0670647909572623e-11,2.91608373162698e-11,0.7088496014495367,0.16705308917222225,0.16705308915738615,1.4836104567095276e-11,5.760429554012495e-06,1.5500970304074384e-11,1.04602108345565e-21,historical
Stycast_to_substrate,side_b,28,226672,504,303,3,1.706904949377547e-10,1.3148938174370622e-15,5.777535318750017e-06,7.950066163285284e-11,5.511021317285937e-11,6.173526830893047e-11,0.8926860558389645,0.16705308865690027,0.16705308865710558,2.0530799282880707e-13,4.985888770692663e-09,1.3416727528607716e-14,2.2901078623030493e-24,historical
Stycast_to_substrate,side_b,28,212709,504,303,3,5.730682933989196e-10,4.414563073557393e-15,5.77753531874999e-06,2.669118072604931e-10,5.3578953794691977e-11,7.582160439973304e-11,0.7066449492709577,0.16705308865797674,0.16705308865821056,2.3381296898605797e-13,1.4043272370404682e-08,3.778960335241678e-14,2.1656023501391574e-23,historical
Stycast_to_substrate,side_b,28,40861,504,303,3,5.988421889246314e-11,2.544436804147114e-16,3.1866953237500134e-06,5.056800968247384e-11,2.3680065406945634e-11,2.7894066213818464e-11,0.8489284145749517,0.16705308866310445,0.16705308866314783,4.338196468722799e-14,1.0042551805830299e-08,2.7023904356380986e-14,1.6183054038065072e-24,historical
Stycast_to_substrate,side_b,28,40809,504,303,3,6.525315658256179e-11,2.772559052554357e-16,3.1866953237500134e-06,5.5101699828537965e-11,2.5434049365438414e-11,3.002585768448328e-11,0.8470715352315209,0.16705308866317273,0.167053088663199,2.628453010800058e-14,1.0887328142208046e-08,2.9297146790993324e-14,1.9117313069749847e-24,historical
Stycast_to_substrate,side_b,28,259782,504,303,3,7.397763185453035e-11,4.385195368393806e-16,4.445798606749987e-06,4.477696501150232e-11,3.585764840206372e-11,3.958906215302224e-11,0.9057463463889188,0.16705308863683124,0.16705308863643786,3.933797732003086e-13,9.254121185271448e-08,2.490228486229435e-13,1.8422120618794556e-23,historical
Stycast_to_substrate,side_b,28,109007,504,303,3,8.436013065708999e-11,6.498581791542698e-16,5.777535318750017e-06,3.9291503637143223e-11,3.795719708408389e-11,4.1231489053845835e-11,0.9205875886392093,0.1670530886595678,0.1670530886595635,4.3021142204224816e-15,1.2113462987992591e-08,3.259660209290879e-14,2.7498536115349577e-24,historical
Stycast_to_substrate,side_b,28,109809,504,303,3,8.229381135765114e-11,6.339405355111733e-16,5.777535318750017e-06,3.83290964948473e-11,4.003705794313584e-11,4.323114931770647e-11,0.9261159736675703,0.16705308865990298,0.167053088660148,2.4502622153477205e-13,7.2112523689353e-09,1.940504744966276e-14,1.5969153142088162e-24,historical
Stycast_to_substrate,side_b,28,82984,504,303,3,7.550497941239331e-11,4.475732430324073e-16,4.445798606749987e-06,4.570143348182745e-11,3.53724424506986e-11,3.9180895240850864e-11,0.902798219215229,0.1670530886577105,0.16705308865814822,4.3770542745846797e-13,1.7972489844287552e-08,4.836289182158715e-14,3.6516391513127426e-24,historical
Stycast_to_substrate,side_b,28,217938,504,303,3,6.328348834662268e-11,3.7512752576226204e-16,4.445798606749987e-06,3.8304045053437427e-11,2.966053007149694e-11,3.285253382595007e-11,0.9028384303212625,0.1670530886506462,0.16705308865075275,1.065536547883994e-13,2.5852640218272262e-08,6.956790366895756e-14,4.402499621133445e-24,historical
Stycast_to_substrate,side_b,28,328450,504,303,3,7.137908789251857e-11,4.23116066004861e-16,4.445798606750014e-06,4.3204125909317056e-11,3.8123173766467025e-11,4.172351759224347e-11,0.9137094848770431,0.16705308865575366,0.16705308865593116,1.774969060619469e-13,8.92303711217175e-09,2.401135748662745e-14,1.7139087964566645e-24,historical
Stycast_to_substrate,side_b,28,347638,504,303,3,8.560852993968272e-11,5.074643775090091e-16,4.445798606749987e-06,5.1816881044977284e-11,2.932818645912903e-11,3.3646259879543795e-11,0.8716626027417669,0.16705308864077884,0.16705308864113572,3.5688119126575657e-13,5.1421733250053225e-08,1.3837279887189823e-13,1.1845891895062595e-23,historical
Stycast_to_substrate,side_b,28,345267,504,303,3,6.830310695840952e-11,4.0488247700319027e-16,4.445798606749987e-06,4.1342305150665736e-11,3.407828290793332e-11,3.752347500382212e-11,0.9081856865458791,0.16705308863898885,0.16705308863979323,8.043843369165415e-13,4.45600209607913e-08,1.1990834280423175e-13,8.190112363763076e-24,historical
Stycast_to_substrate,side_b,28,382117,504,303,3,6.341068561584957e-11,1.506912824169588e-16,1.7823251824999908e-06,9.573693511515828e-11,1.625044824450415e-11,2.422852617076734e-11,0.6707155082388359,0.16705308865864366,0.16705308865867124,2.758904216193514e-14,3.0133738416657594e-09,8.108808205492059e-15,5.141850878376783e-25,historical
Stycast_to_substrate,side_b,28,29070,504,303,3,4.060571839599079e-10,3.1280129623473858e-15,5.77753531874999e-06,1.8912485312880486e-10,4.8306195558341905e-11,6.406659998574231e-11,0.7539996748554192,0.1670530886667971,0.16705308866680674,9.631184738623233e-15,2.5019827932138828e-09,6.7326855775709665e-15,2.7338553461159528e-24,historical
Stycast_to_substrate,side_b,28,66445,504,303,3,5.112444771697307e-11,1.214938541431544e-16,1.7823251824999908e-06,7.718727350670323e-11,1.460348030805425e-11,2.103575310027951e-11,0.6942218915784959,0.1670530886672229,0.1670530886672338,1.0907941216942163e-14,2.0844074757374173e-09,5.6090154527608465e-15,2.867578172583659e-25,historical
Stycast_to_substrate,side_b,28,42231,504,303,3,6.394240206111472e-11,1.519548712307535e-16,1.7823251824999908e-06,9.653971626041194e-11,2.170854975897443e-11,2.975352611400873e-11,0.7296126743362188,0.1670530886633428,0.16705308866328686,5.595524044110789e-14,4.115403495717622e-09,1.1074303882766378e-14,7.0811759141881155e-25,historical
Stycast_to_substrate,side_b,28,165188,504,303,3,7.673079124631002e-11,4.548395264235611e-16,4.445798606749987e-06,4.644338928957629e-11,3.317487688459399e-11,3.7045159325392007e-11,0.8955252855898721,0.16705308874043,0.1670530887341582,6.271816399561203e-12,1.999759052531371e-07,5.381231624818768e-13,4.129061604520106e-23,historical
Stycast_to_substrate,side_b,28,219676,504,303,3,7.10706660828461e-11,4.2128782433588166e-16,4.445798606749987e-06,4.3017445256878415e-11,3.476059302432348e-11,3.8345380129063334e-11,0.906513194218596,0.16705308860761411,0.16705308861025656,2.642441820910335e-12,4.725915123413846e-07,1.2717154042199256e-12,9.038166084572598e-23,historical
Stycast_to_substrate,side_b,28,118399,504,303,3,8.243877746601281e-11,4.886749360007651e-16,4.445798606749987e-06,4.989830252265131e-11,2.907582006586358e-11,3.323401194275118e-11,0.8748814351980588,0.1670530886571043,0.16705308865718546,8.115730310009894e-14,1.9160799530487025e-08,5.1560561888568755e-14,4.2505896875543015e-24,historical
Stycast_to_substrate,side_b,28,227826,504,303,3,7.032377697741262e-11,5.4173080697986415e-16,5.77753531874999e-06,3.275394333037872e-11,4.2898184769874593e-11,4.562768004740614e-11,0.9401789599055734,0.16705308855121534,0.1670530885640704,1.2855050357529763e-11,1.98496372323601e-06,5.341418281404709e-12,3.7562870796457933e-22,historical
Stycast_to_substrate,side_b,28,161841,504,303,3,6.049481330723739e-11,1.437619055575005e-16,1.7823251824999908e-06,9.133457492456107e-11,2.1305960013657356e-11,2.8917174590704066e-11,0.7367925917806136,0.16705308863955556,0.1670530886391199,4.3565151486291143e-13,4.858556432720438e-08,1.3074083847064736e-13,7.909142614913492e-24,historical
Stycast_to_substrate,side_b,28,313653,504,303,3,7.14681212170007e-11,4.236438316447762e-16,4.445798606749987e-06,4.325801574000335e-11,3.509414285363788e-11,3.869897749863815e-11,0.9068493568046564,0.16705308865889038,0.167053088658783,1.0738632205686827e-13,4.206566698469003e-09,1.131961859157818e-14,8.089918736331241e-25,historical
