time_ms,COMSOL_L_A,COMSOL_R_A,Elmer_L_A,Elmer_R_A
24.506001000001397,1.1629951019379336e-08,4.1155038830110995e-08,-4.478783534172528e-07,-4.427819532762118e-07
24.5110010000014,1.1619946841948553e-08,4.114512295183825e-08,-4.4784004385610876e-07,-4.427770291829606e-07
24.5160010000014,1.160994266451778e-08,4.113520707356551e-08,-4.478078697684959e-07,-4.4278190477721946e-07
24.5210010000014,1.1599938487086999e-08,4.112529119529275e-08,-4.4777284996234913e-07,-4.427805050965009e-07
24.526001000001404,1.1589934309656219e-08,4.1115375317020006e-08,-4.477323963076002e-07,-4.4277797625472733e-07
24.531001000001407,1.1579930132225439e-08,4.110545943874726e-08,-4.4769930105927015e-07,-4.4278089856336265e-07
24.536001000001406,1.1569925954794665e-08,4.109554356047451e-08,-4.4767048356427613e-07,-4.427796251620835e-07
24.54100100000141,1.1559921777363882e-08,4.1085627682201763e-08,-4.476290183030385e-07,-4.427760328205442e-07
24.54600100000141,1.1549917599933102e-08,4.1075711803929016e-08,-4.4758725834133893e-07,-4.4277898624946817e-07
24.55100100000141,1.1539913422502329e-08,4.1065795925656275e-08,-4.475584070636081e-07,-4.427828013458732e-07
24.556001000001412,1.1529909245071548e-08,4.105588004738352e-08,-4.475148425646489e-07,-4.4278589525660736e-07
24.561001000001415,1.1519905067640768e-08,4.1045964169110774e-08,-4.47479802253637e-07,-4.427800227698657e-07
24.566001000001418,1.1509900890209988e-08,4.1036048290838027e-08,-4.4744128876946e-07,-4.4277683019326437e-07
24.571001000001417,1.1499896712779211e-08,4.102613241256528e-08,-4.474005026492919e-07,-4.42776121131603e-07
24.57600100000142,1.1489892535348431e-08,4.101621653429253e-08,-4.473554712631741e-07,-4.4278221223169366e-07
24.58100100000142,1.1479888357917651e-08,4.1006300656019785e-08,-4.473268397240586e-07,-4.4278391493689055e-07
24.58600100000142,1.1469884180486878e-08,4.099638477774704e-08,-4.4729380159065873e-07,-4.427813208298325e-07
24.591001000001423,1.1459880003056098e-08,4.098646889947429e-08,-4.4725826418495827e-07,-4.4277229526026125e-07
24.596001000001426,1.1449875825625318e-08,4.097655302120154e-08,-4.472242169925925e-07,-4.427705273864094e-07
24.60100100000143,1.1439871648194534e-08,4.0966637142928795e-08,-4.4718081847997145e-07,-4.4276102147835865e-07
24.606001000001427,1.142986747076376e-08,4.095672126465605e-08,-4.471454199719805e-07,-4.427482105269487e-07
24.61100100000143,1.141986329333298e-08,4.09468053863833e-08,-4.4710538799026334e-07,-4.427473585166732e-07
24.616001000001432,1.14098591159022e-08,4.093688950811055e-08,-4.470741828579538e-07,-4.427471838677223e-07
24.62100100000143,1.1399854938471427e-08,4.0926973629837806e-08,-4.4704113882980097e-07,-4.427460184511364e-07
24.626001000001434,1.1389850761040647e-08,4.091705775156506e-08,-4.470058613091231e-07,-4.427507460909113e-07
24.631001000001437,1.1379846583609864e-08,4.090714187329231e-08,-4.4696358273950756e-07,-4.427532458066506e-07
24.63600100000144,1.1369842406179083e-08,4.0897225995019564e-08,-4.469395273505063e-07,-4.427495737464632e-07
24.641001000001438,1.135983822874831e-08,4.0887310116746816e-08,-4.469098180295925e-07,-4.427588895370609e-07
24.64600100000144,1.134983405131753e-08,4.087739423847407e-08,-4.4687613875247904e-07,-4.4275110097711633e-07
24.651001000001443,1.133982987388675e-08,4.086747836020132e-08,-4.468291077059413e-07,-4.427549133648862e-07
24.656001000001442,1.1329825696455976e-08,4.0857562481928574e-08,-4.467818264315324e-07,-4.427474948432244e-07
24.661001000001445,1.1319821519025193e-08,4.084764660365583e-08,-4.467475135798188e-07,-4.4274481580838755e-07
24.666001000001447,1.1309817341594413e-08,4.083773072538308e-08,-4.467180851122079e-07,-4.427409680666009e-07
24.67100100000145,1.1299813164163633e-08,4.0827814847110325e-08,-4.46674884319845e-07,-4.4273114909335683e-07
