% Model:              1D_PoST5400um_12.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 6 2026, 17:01
% Table:              プローブテーブル 2 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              ec.Jx*nx (A)             ec.Jx*nx (A)
0.227                    0.16154856354085795      0.16152474059880645      -1.0610575495696892E-4   -1.0618128153104932E-4
0.228                    0.16154856338810109      0.1615247406454177       -1.0610516502830031E-4   -1.0618127969810412E-4
0.229                    0.16154856323420166      0.1615247406930551       -1.0610457656016475E-4   -1.0618127782486278E-4
0.23                     0.16154856307916038      0.16152474074171674      -1.061039895525385E-4    -1.0618127591132553E-4
0.231                    0.16154856292298153      0.16152474079140422      -1.0610340400539626E-4   -1.0618127395749233E-4
0.23200000000000004      0.16154856276565924      0.16152474084211557      -1.0610281991871395E-4   -1.061812719633633E-4
0.233                    0.1615485626071956       0.16152474089385105      -1.0610223729246702E-4   -1.0618126992893826E-4
0.234                    0.1615485624475933       0.16152474094661223      -1.0610165612663118E-4   -1.0618126785421727E-4
0.23500000000000001      0.16154856228684916      0.16152474100039868      -1.06101076421182E-4     -1.0618126573920033E-4
0.23600000000000002      0.16154856212496316      0.16152474105520848      -1.0610049817609547E-4   -1.0618126358388751E-4
0.23700000000000002      0.16154856196193626      0.16152474111104415      -1.0609992139134738E-4   -1.0618126138827868E-4
0.23800000000000002      0.16154856179777016      0.16152474116790463      -1.0609934606691329E-4   -1.0618125915237396E-4
0.23900000000000005      0.16154856163246145      0.1615247412257892       -1.060987722027696E-4    -1.061812568761733E-4
0.24000000000000002      0.1615485614660122       0.16152474128469843      -1.0609819979889222E-4   -1.0618125455967684E-4
0.241                    0.16154856129842485      0.16152474134463274      -1.0609762885525695E-4   -1.0618125220288425E-4
0.242                    0.16154856112969324      0.16152474140559422      -1.0609705937184033E-4   -1.0618124980579608E-4
0.243                    0.16154856095982356      0.16152474146757792      -1.0609649134861808E-4   -1.0618124736841178E-4
0.244                    0.16154856078881139      0.1615247415305866       -1.060959247855668E-4    -1.0618124489073167E-4
0.245                    0.1615485606166571       0.161524741594621        -1.0609535968266278E-4   -1.0618124237275554E-4
0.24600000000000002      0.16154856044336402      0.16152474165967973      -1.0609479603988233E-4   -1.0618123981448353E-4
0.247                    0.16154856026892803      0.16152474172576342      -1.0609423385720219E-4   -1.0618123721591563E-4
0.248                    0.1615485600933535       0.16152474179287152      -1.0609367313459825E-4   -1.0618123457705192E-4
0.24899999999999997      0.16154855991804348      0.16152474187010094      -1.0609311894592825E-4   -1.0618123154000118E-4
0.25                     0.16154855974179616      0.16152474194966676      -1.0609256694912576E-4   -1.061812284110296E-4
0.25100000000000006      0.1615485595644937       0.16152474203081754      -1.0609201672420622E-4   -1.0618122521975913E-4
0.252                    0.1615485593861407       0.1615247421135501       -1.0609146827114141E-4   -1.0618122196618986E-4
0.253                    0.16154855920673145      0.16152474219786936      -1.0609092158990356E-4   -1.0618121865032145E-4
0.254                    0.16154855902626705      0.16152474228377017      -1.0609037668046531E-4   -1.0618121527215433E-4
0.255                    0.1615485588447495       0.16152474237125702      -1.0608983354279853E-4   -1.0618121183168803E-4
0.256                    0.16154855866217635      0.16152474246032753      -1.0608929217687579E-4   -1.0618120832892313E-4
0.257                    0.16154855847854993      0.16152474255098115      -1.0608875258266993E-4   -1.0618120476385932E-4
0.25800000000000006      0.16154855829386844      0.1615247426432187       -1.0608821476015315E-4   -1.061812011364967E-4
0.259                    0.16154855810813343      0.16152474273704198      -1.0608767870929832E-4   -1.0618119744683498E-4
0.26                     0.16154855792134412      0.16152474283244725      -1.0608714443007841E-4   -1.0618119369487454E-4
0.261                    0.1615485577334988       0.16152474292943786      -1.0608661192246642E-4   -1.061811898806152E-4
0.262                    0.16154855754460073      0.1615247430280124       -1.060860811864348E-4    -1.0618118600405704E-4
0.263                    0.16154855735464757      0.16152474312817033      -1.0608555222195714E-4   -1.0618118206520017E-4
0.264                    0.1615485571636381       0.16152474322991311      -1.0608502502900629E-4   -1.0618117806404421E-4
0.26500000000000007      0.16154855697157663      0.16152474333323963      -1.0608449960755563E-4   -1.0618117400058964E-4
0.266                    0.1615485567784634       0.16152474343814874      -1.060839759575784E-4    -1.0618116987483605E-4
0.267                    0.16154855658429232      0.161524743544644        -1.0608345407904806E-4   -1.061811656867838E-4
0.268                    0.16154855638906768      0.16152474365272224      -1.0608293397193837E-4   -1.0618116143643248E-4
0.269                    0.16154855619278746      0.16152474376238493      -1.0608241563622271E-4   -1.061811571237827E-4
0.27                     0.16154855599545428      0.16152474387363133      -1.0608189907187495E-4   -1.0618115274883386E-4
0.271                    0.16154855579706773      0.16152474398646205      -1.0608138427886839E-4   -1.061811483115864E-4
0.2720000000000001       0.16154855559762624      0.16152474410087603      -1.0608087125717773E-4   -1.061811438120403E-4
0.273                    0.1615485553971303       0.16152474421687424      -1.0608036000677629E-4   -1.0618113925019507E-4
0.274                    0.16154855519557929      0.16152474433445715      -1.0607985052763851E-4   -1.061811346260514E-4
0.275                    0.16154855499297402      0.16152474445362297      -1.060793428197383E-4    -1.0618112993960875E-4
0.276                    0.16154855478931396      0.16152474457437352      -1.0607883688305002E-4   -1.0618112519086753E-4
0.277                    0.161548554584601        0.16152474469670927      -1.060783327175479E-4    -1.0618112037982756E-4
0.278                    0.1615485543788336       0.1615247448206275       -1.0607783032320648E-4   -1.0618111550648874E-4
0.279                    0.16154855417201067      0.16152474494612995      -1.060773297000004E-4    -1.0618111057085119E-4
0.28                     0.1615485539641346       0.1615247450732168       -1.0607683084790379E-4   -1.061811055729151E-4
0.281                    0.16154855375520555      0.16152474520188823      -1.0607633376689221E-4   -1.061811005126802E-4
0.28200000000000003      0.16154855354521894      0.16152474533214228      -1.0607583845693922E-4   -1.0618109539014658E-4
0.28300000000000003      0.1615485533353308       0.16152474547167653      -1.0607534668701264E-4   -1.0618108990271703E-4
0.28400000000000003      0.161548553125453        0.16152474561995378      -1.0607485833346997E-4   -1.0618108407153243E-4
0.28500000000000003      0.16154855291464623      0.16152474577062914      -1.0607437193816042E-4   -1.0618107814601329E-4
0.28600000000000003      0.16154855270290763      0.1615247459237031       -1.0607388750105661E-4   -1.0618107212615987E-4
0.28700000000000003      0.16154855249023495      0.16152474607917608      -1.0607340502213131E-4   -1.0618106601197191E-4
0.28800000000000003      0.16154855227662873      0.16152474623704716      -1.0607292450135771E-4   -1.0618105980344951E-4
0.289                    0.16154855206209023      0.1615247463973176       -1.0607244593870866E-4   -1.0618105350059293E-4
0.29                     0.1615485518466208       0.16152474655998708      -1.0607196933415736E-4   -1.0618104710340178E-4
0.291                    0.16154855163021817      0.16152474672505426      -1.0607149468767714E-4   -1.0618104061187608E-4
0.292                    0.1615485514128822       0.16152474689252128      -1.0607102199924114E-4   -1.0618103402601634E-4
0.293                    0.16154855119461475      0.16152474706238762      -1.0607055126882312E-4   -1.0618102734582215E-4
0.294                    0.16154855097541457      0.1615247472346521       -1.0607008249639663E-4   -1.061810205712933E-4
0.29500000000000004      0.16154855075528088      0.1615247474093148       -1.0606961568193521E-4   -1.0618101370243053E-4
0.296                    0.16154855053421396      0.16152474758637672      -1.0606915082541293E-4   -1.0618100673923342E-4
0.297                    0.16154855031221588      0.16152474776583658      -1.0606868792680327E-4   -1.0618099968170191E-4
0.298                    0.16154855008928518      0.16152474794769683      -1.0606822698608077E-4   -1.061809925298363E-4
0.299                    0.16154854986542         0.16152474813195453      -1.0606776800321923E-4   -1.061809852836362E-4
0.3                      0.16154854964062615      0.16152474831861174      -1.0606731097819309E-4   -1.0618097794310221E-4
0.301                    0.16154854941489422      0.16152474850766751      -1.060668559109765E-4    -1.0618097050823393E-4
0.30200000000000005      0.16154854918823444      0.16152474869912214      -1.060664028015443E-4    -1.061809629790314E-4
0.303                    0.1615485489606399       0.16152474889297522      -1.0606595164987074E-4   -1.0618095535549468E-4
0.304                    0.1615485487321132       0.161524749089227        -1.0606550245593063E-4   -1.0618094763762389E-4
0.305                    0.16154854850265302      0.16152474928787777      -1.0606505521969884E-4   -1.0618093982541899E-4
0.306                    0.1615485482722591       0.1615247494889277       -1.0606460994114998E-4   -1.061809319188799E-4
0.307                    0.16154854804093507      0.16152474969237582      -1.0606416662025966E-4   -1.0618092391800699E-4
0.308                    0.16154854780867745      0.16152474989822307      -1.0606372525700264E-4   -1.061809158227998E-4
0.30900000000000005      0.16154854757549003      0.16152475010646905      -1.0606328585135394E-4   -1.0618090763325876E-4
0.31                     0.16154854734136717      0.16152475031711302      -1.0606284840328931E-4   -1.061808993493834E-4
0.311                    0.16154854710631208      0.16152475053015616      -1.0606241291278394E-4   -1.0618089097117446E-4
0.312                    0.16154854687032377      0.16152475074559894      -1.0606197937981359E-4   -1.0618088249863124E-4
0.313                    0.16154854663340384      0.1615247509634401       -1.060615478043538E-4    -1.0618087393175414E-4
0.314                    0.1615485463955506       0.16152475118367998      -1.0606111818638035E-4   -1.0618086527054337E-4
0.315                    0.16154854615676512      0.16152475140631842      -1.0606069052586919E-4   -1.0618085651499859E-4
0.316                    0.1615485459170471       0.1615247516313547       -1.060602648227967E-4    -1.0618084766512007E-4
0.317                    0.16154854567673005      0.16152475186101162      -1.0605984098232975E-4   -1.061808386335695E-4
0.318                    0.16154854543730243      0.16152475210515294      -1.0605941858319086E-4   -1.0618082903228629E-4
0.319                    0.16154854519706294      0.16152475235249478      -1.060589981072034E-4    -1.0618081930514484E-4
0.32                     0.16154854495600995      0.16152475260303542      -1.0605857955434333E-4   -1.0618080945214494E-4
0.321                    0.16154854471414923      0.16152475285677811      -1.0605816292458796E-4   -1.0618079947328701E-4
0.322                    0.16154854447147343      0.16152475311371914      -1.0605774821791433E-4   -1.0618078936857048E-4
0.323                    0.16154854422798615      0.1615247533738623       -1.0605733543429951E-4   -1.0618077913799562E-4
0.324                    0.1615485439836871       0.16152475363720453      -1.060569245737207E-4    -1.061807687815631E-4
0.32500000000000007      0.1615485437385762       0.16152475390374735      -1.0605651563615556E-4   -1.0618075829927205E-4
0.326                    0.1615485434926562       0.16152475417348997      -1.0605610862158123E-4   -1.0618074769112312E-4
0.327                    0.16154854324592047      0.1615247544464321       -1.0605570352997523E-4   -1.0618073695711595E-4
0.328                    0.16154854299837257      0.16152475472257724      -1.060553003613157E-4    -1.0618072609725086E-4
0.329                    0.16154854275001632      0.16152475500192048      -1.0605489911557977E-4   -1.0618071511152782E-4
0.33                     0.16154854250084494      0.16152475528446283      -1.0605449979274594E-4   -1.0618070399994675E-4
0.331                    0.1615485422508636       0.16152475557020812      -1.0605410239279181E-4   -1.0618069276250782E-4
0.3320000000000001       0.16154854200007052      0.1615247558591521       -1.0605370691569576E-4   -1.06180681399211E-4
0.333                    0.16154854174846583      0.16152475615129572      -1.0605331336143551E-4   -1.0618066991005633E-4
0.334                    0.16154854149604791      0.16152475644664116      -1.0605292172998998E-4   -1.061806582950441E-4
0.335                    0.16154854124281837      0.16152475674518582      -1.0605253202133716E-4   -1.0618064655417396E-4
0.336                    0.16154854098877758      0.16152475704693145      -1.0605214423545589E-4   -1.061806346874461E-4
0.337                    0.16154854073392533      0.1615247573518763       -1.0605175837232442E-4   -1.061806226948607E-4
0.338                    0.16154854047825823      0.1615247576600211       -1.0605137443192179E-4   -1.0618061057641781E-4
0.3390000000000001       0.1615485402217833       0.16152475797136762      -1.0605099241422674E-4   -1.0618059833211715E-4
0.34                     0.16154853996449545      0.16152475828591373      -1.0605061231921812E-4   -1.06180585961959E-4
0.341                    0.16154853970639602      0.1615247586036584       -1.0605023414687527E-4   -1.0618057346594345E-4
0.342                    0.1615485394474826       0.16152475892460566      -1.060498578971772E-4    -1.0618056084407041E-4
0.343                    0.16154853918775955      0.1615247592487529       -1.0604948357010293E-4   -1.0618054809634011E-4
0.34400000000000003      0.16154853892722362      0.16152475957609957      -1.0604911116563228E-4   -1.0618053522275215E-4
0.34500000000000003      0.16154853866587596      0.16152475990664564      -1.060487406837443E-4    -1.0618052222330731E-4
0.3460000000000001       0.16154853840371647      0.1615247602403942       -1.0604837212441883E-4   -1.0618050909800501E-4
0.34700000000000003      0.16154853814074474      0.16152476057734108      -1.0604800548763568E-4   -1.0618049584684568E-4
0.34800000000000003      0.16154853787696005      0.16152476091748863      -1.0604764077337434E-4   -1.0618048246982896E-4
0.34900000000000003      0.1615485376123665       0.1615247612608365       -1.0604727798161473E-4   -1.0618046896695518E-4
0.35000000000000003      0.1615485373469592       0.16152476160738516      -1.0604691711233705E-4   -1.0618045533822444E-4
0.35100000000000003      0.1615485370807404       0.16152476195713336      -1.0604655816552138E-4   -1.0618044158363675E-4
0.352                    0.16154853681521048      0.16152476231902865      -1.0604619884396371E-4   -1.061804273513598E-4
0.353                    0.16154853654938883      0.16152476268723173      -1.0604584064732666E-4   -1.0618041287107937E-4
0.354                    0.16154853628286692      0.16152476305928515      -1.0604548420556267E-4   -1.0618039823928065E-4
0.355                    0.16154853601564098      0.16152476343519298      -1.0604512951865438E-4   -1.0618038345596327E-4
0.356                    0.16154853574771136      0.1615247638149531       -1.0604477658658343E-4   -1.0618036852112719E-4
0.357                    0.16154853547908152      0.16152476419856732      -1.0604442540933218E-4   -1.0618035343477315E-4
0.358                    0.16154853520974888      0.16152476458603277      -1.060440759868833E-4    -1.0618033819690049E-4
0.359                    0.1615485349397133       0.1615247649773524       -1.0604372831921866E-4   -1.0618032280750968E-4
0.36                     0.16154853466897517      0.1615247653725237       -1.0604338240632139E-4   -1.0618030726660043E-4
0.361                    0.16154853439753597      0.16152476577154798      -1.060430382481736E-4    -1.0618029157417324E-4
0.36200000000000004      0.16154853412539208      0.16152476617442568      -1.060426958447582E-4    -1.0618027573022792E-4
0.363                    0.16154853385254633      0.16152476658115425      -1.0604235519605788E-4   -1.0618025973476452E-4
0.364                    0.1615485335789992       0.16152476699173776      -1.060420163020554E-4    -1.0618024358778333E-4
0.365                    0.16154853330474986      0.16152476740617355      -1.0604167916273393E-4   -1.0618022728928433E-4
0.366                    0.1615485330297973       0.16152476782446185      -1.0604134377807659E-4   -1.0618021083926727E-4
0.367                    0.16154853275414227      0.16152476824660356      -1.0604101014806625E-4   -1.0618019423773255E-4
0.368                    0.16154853247778608      0.16152476867259663      -1.0604067827268621E-4   -1.0618017748468034E-4
0.36900000000000005      0.16154853220072699      0.161524769102444        -1.060403481519199E-4    -1.0618016058011052E-4
0.37                     0.16154853192296262      0.16152476953614317      -1.0604001978575052E-4   -1.0618014352402307E-4
0.371                    0.16154853164450098      0.16152476997369683      -1.0603969317416137E-4   -1.0618012631641823E-4
0.372                    0.1615485313653329       0.16152477041510085      -1.0603936831713668E-4   -1.0618010895729611E-4
0.373                    0.1615485310854644       0.16152477086035882      -1.0603904521465973E-4   -1.0618009144665657E-4
0.374                    0.16154853080489245      0.16152477130946927      -1.06038723866714E-4     -1.0618007378450008E-4
0.375                    0.16154853052361945      0.16152477176243518      -1.0603840427328381E-4   -1.061800559708261E-4
0.37600000000000006      0.1615485302416421       0.16152477221925138      -1.0603808643435299E-4   -1.0618003800563526E-4
