% Model:              1D_PoST5400um_12.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 3 2026, 21:30
% Table:              プローブテーブル 2 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              ec.Jx*nx (A)             ec.Jx*nx (A)
0.21700000000000003      0.16154863778123946      0.16152483138500784      -1.061815740372721E-4    -1.0617771123410549E-4
0.21800000000000003      0.16154863778247147      0.16152483340057527      -1.061815327490761E-4    -1.0617763196983063E-4
0.219                    0.1615486377833772       0.16152483544054885      -1.061814908003537E-4    -1.061775517457537E-4
0.22                     0.16154863778394732      0.16152483750493085      -1.0618144819110613E-4   -1.0617747056187752E-4
0.221                    0.1615486377841896       0.1615248395937203       -1.0618140492133438E-4   -1.0617738841820378E-4
0.222                    0.16154863778409825      0.16152484170691853      -1.0618136099103873E-4   -1.0617730531473474E-4
0.223                    0.16154863778367715      0.16152484384452523      -1.0618131640022025E-4   -1.0617722125147303E-4
0.224                    0.16154863778292206      0.16152484600653977      -1.0618127114887997E-4   -1.0617713622842104E-4
0.22500000000000003      0.16154863778183812      0.16152484819296206      -1.0618122523701863E-4   -1.0617705024558083E-4
0.226                    0.16154863778042144      0.161524850403792        -1.0618117866463713E-4   -1.0617696330295462E-4
0.227                    0.16154863777867362      0.16152485263903107      -1.0618113143173598E-4   -1.0617687540054504E-4
0.228                    0.16154863777659556      0.16152485489867596      -1.0618108353831669E-4   -1.061767865383545E-4
0.229                    0.1615486377741847       0.16152485718273007      -1.0618103498437986E-4   -1.0617669671638541E-4
0.23                     0.161548637771445        0.1615248594911924       -1.0618098576992629E-4   -1.0617660593464028E-4
0.231                    0.16154863776837114      0.16152486182406306      -1.0618093589495694E-4   -1.0617651419312152E-4
0.23200000000000004      0.16154863776496695      0.1615248641813404       -1.0618088535947289E-4   -1.0617642149183169E-4
0.233                    0.1615486377612331       0.16152486656302673      -1.0618083416347511E-4   -1.0617632783077332E-4
0.234                    0.161548637757167        0.1615248689691204       -1.0618078230696453E-4   -1.0617623320994899E-4
0.23500000000000001      0.16154863775276848      0.16152487139962343      -1.0618072978994201E-4   -1.0617613762936123E-4
0.23600000000000002      0.16154863774804087      0.16152487385453254      -1.0618067661240879E-4   -1.06176041089013E-4
0.23700000000000002      0.1615486377429797       0.1615248763338498       -1.061806227743655E-4    -1.0617594358890656E-4
0.23800000000000002      0.16154863773758843      0.1615248788375766       -1.0618056827581351E-4   -1.061758451290447E-4
0.23900000000000005      0.16154863773186628      0.16152488136570975      -1.0618051311675386E-4   -1.0617574570943008E-4
0.24000000000000002      0.1615486377258106       0.1615248839182523       -1.0618045729718738E-4   -1.0617564533006572E-4
0.241                    0.1615486377194264       0.16152488649520275      -1.061804008171151E-4    -1.0617554399095405E-4
0.242                    0.16154863771270947      0.16152488909656004      -1.0618034367653828E-4   -1.0617544169209821E-4
0.243                    0.16154863770566166      0.16152489172232617      -1.0618028587545787E-4   -1.0617533843350077E-4
0.244                    0.1615486376982811       0.16152489437249956      -1.0618022741387509E-4   -1.0617523421516421E-4
0.245                    0.1615486376905713       0.16152489704708142      -1.0618016829179078E-4   -1.0617512903709198E-4
0.24600000000000002      0.16154863768252864      0.161524899746072        -1.0618010850920652E-4   -1.0617502289928676E-4
0.247                    0.16154863767415603      0.16152490246946963      -1.0618004806612277E-4   -1.0617491580175137E-4
0.248                    0.16154863766545163      0.161524905217275        -1.0617998696254164E-4   -1.0617480774448931E-4
0.24899999999999997      0.16154863765641553      0.16152490798948846      -1.0617992519846324E-4   -1.0617469872750269E-4
0.25                     0.1615486376470487       0.16152491078610934      -1.0617986277388948E-4   -1.0617458875079492E-4
0.25100000000000006      0.16154863763735064      0.16152491360713925      -1.0617979968882098E-4   -1.0617447781436897E-4
0.252                    0.16154863762731864      0.16152491645251793      -1.0617973594323017E-4   -1.061743659206007E-4
0.253                    0.16154863761559646      0.16152491927373502      -1.0617967151361164E-4   -1.0617425497646205E-4
0.254                    0.16154863760347007      0.16152492211684         -1.0617960642228037E-4   -1.0617414317175016E-4
0.255                    0.16154863759094193      0.1615249249818303       -1.0617954066923733E-4   -1.0617403050646807E-4
0.256                    0.16154863757801155      0.16152492786870662      -1.0617947425448383E-4   -1.0617391698061881E-4
0.257                    0.16154863756468058      0.1615249307774691       -1.0617940717802112E-4   -1.061738025942048E-4
0.25800000000000006      0.16154863755094567      0.16152493370811877      -1.0617933943985071E-4   -1.0617368734722913E-4
0.259                    0.16154863753681042      0.1615249366606534       -1.0617927103997363E-4   -1.061735712396946E-4
0.26                     0.16154863752227341      0.16152493963507486      -1.0617920197839136E-4   -1.061734542716038E-4
0.261                    0.16154863750733348      0.1615249426313825       -1.0617913225510502E-4   -1.0617333644296004E-4
0.262                    0.16154863749199108      0.1615249456495761       -1.0617906187011633E-4   -1.0617321775376602E-4
0.263                    0.1615486374762477       0.16152494868965622      -1.0617899082342598E-4   -1.0617309820402461E-4
0.264                    0.16154863746010145      0.1615249517516217       -1.0617891911503575E-4   -1.0617297779373895E-4
0.26500000000000007      0.16154863744355402      0.16152495483547374      -1.0617884674494694E-4   -1.0617285652291165E-4
0.266                    0.16154863742660538      0.161524957941212        -1.0617877371316091E-4   -1.0617273439154593E-4
0.267                    0.16154863740925343      0.1615249610688373       -1.0617870001967914E-4   -1.0617261139964493E-4
0.268                    0.16154863739149922      0.16152496421834756      -1.0617862566450275E-4   -1.0617248754721145E-4
0.269                    0.16154863737334293      0.16152496738974417      -1.0617855064763337E-4   -1.0617236283424865E-4
