case,side,parent_element,element_type,face_area_m2,edge_min_m,edge_max_m,element_depth_m,element_volume_m3,element_aspect_ratio,face_node_count,K_ff_trace_W_K,K_fi_fro_W_K,K_ii_trace_W_K,K_condensed_trace_W_K,K_condensed_fro_W_K,condensation
historical,stycast_side,380916,706,6.723369497450027e-11,1.1028143967251928e-05,1.552738168712674e-05,3.1249999999998727e-07,4.2021059359062714e-17,24.86392829115619,3,2.916153404244714e-10,2.0443893917873407e-10,2.9161534042447135e-10,6.299001333699321e-12,4.822097184726678e-12,solve
historical,stycast_side,373731,706,9.991010117377858e-11,1.372624172177885e-05,1.6769631128882857e-05,3.124999999999872e-07,6.24438132336119e-17,26.8500382157813,3,4.3215735294997677e-10,3.039371871117697e-10,4.3215735294997677e-10,5.9174212386205086e-12,4.288545964229137e-12,solve
historical,stycast_side,436232,706,8.163274559767216e-11,1.2453598420673497e-05,1.604181000170977e-05,3.1249999999998727e-07,5.1020465998545425e-17,25.686368961284558,3,3.53511806979688e-10,2.4828731678095197e-10,3.53511806979688e-10,6.039156614333124e-12,4.464611913753252e-12,solve
historical,stycast_side,438028,706,6.803669766866151e-11,1.0547699785116705e-05,1.416745916882867e-05,3.1249999999998727e-07,4.252293604291367e-17,22.68998153831536,3,2.949939561148611e-10,2.068927118747383e-10,2.949939561148611e-10,6.07875774941746e-12,4.5278475466321036e-12,solve
historical,stycast_side,338338,706,8.960179555414904e-11,1.2977164647357208e-05,1.5703688143332517e-05,3.1249999999998727e-07,5.600112222134338e-17,25.145792939093905,3,3.877703708846319e-10,2.725546696806794e-10,3.877703708846319e-10,5.897128543052909e-12,4.2649882485710356e-12,solve
historical,stycast_side,320404,706,6.585061629626416e-11,1.1118533020164672e-05,1.4475720721228015e-05,3.1249999999998727e-07,4.115663518516528e-17,23.182730974184466,3,2.855688564882193e-10,2.0023882786921015e-10,2.855688564882193e-10,6.038971821787957e-12,4.475810538442215e-12,solve
historical,stycast_side,475186,706,9.288912324310195e-11,1.2371832725268387e-05,1.6853477860295655e-05,3.1249999999998727e-07,5.805570202693884e-17,26.984100372773852,3,4.020011734434717e-10,2.8255378065288834e-10,4.020011734434717e-10,6.121003675360805e-12,4.569595483839789e-12,solve
historical,stycast_side,452335,706,8.877549050954297e-11,1.3884512664994982e-05,1.4978774946755034e-05,3.1249999999998727e-07,5.5484681568464693e-17,23.98689369631195,3,3.8417357295539826e-10,2.7004357737580756e-10,3.8417357295539826e-10,5.784321271169953e-12,4.107131430135034e-12,solve
historical,stycast_side,454954,706,9.15330634158446e-11,1.4040265970456557e-05,1.4978774946755034e-05,3.1249999999998727e-07,5.720816463490311e-17,23.98689369631195,3,3.96043487585474e-10,2.784391777927269e-10,3.96043487585474e-10,5.77818656668539e-12,4.097049460119135e-12,solve
historical,stycast_side,435991,706,7.365974584169672e-11,1.1006599935587212e-05,1.608391872052983e-05,3.1249999999998727e-07,4.603734115106066e-17,25.7536919684545,3,3.1928609753906296e-10,2.2400221681555605e-10,3.1928609753906296e-10,6.318910858144543e-12,4.843375933974374e-12,solve
historical,stycast_side,393681,706,9.278961704730853e-11,1.3565320741931065e-05,1.584106988188337e-05,3.124999999999872e-07,5.799351065456799e-17,25.365431342812613,3,4.0147940668698526e-10,2.8226168267847984e-10,4.014794066869853e-10,5.853202532164254e-12,4.202154319284981e-12,solve
historical,stycast_side,501566,706,8.544454965385965e-11,1.241548448338891e-05,1.6218670669415616e-05,3.1249999999998727e-07,5.3402843533662374e-17,25.969133840087547,3,3.6992027484988345e-10,2.598925009059924e-10,3.6992027484988345e-10,6.033578574702098e-12,4.454876538214432e-12,solve
historical,stycast_side,349218,706,8.208767985541188e-11,1.1073903055522226e-05,1.602527870460378e-05,3.1249999999998727e-07,5.130479990963257e-17,25.659938958504533,3,3.5556006988577604e-10,2.4966196028747767e-10,3.5556006988577604e-10,6.294550321611546e-12,4.806080243900656e-12,solve
historical,stycast_side,368826,706,1.0795644893335288e-10,1.5574358658858736e-05,1.616341959085925e-05,3.1249999999998727e-07,6.747278058334585e-17,25.88079790399899,3,4.667510956975325e-10,3.2843964495373985e-10,4.667510956975325e-10,5.7781911198822015e-12,4.090237363160585e-12,solve
historical,stycast_side,297583,706,7.991687773478828e-11,1.1355242319342259e-05,1.5809635619719978e-05,3.1249999999998727e-07,4.994804858424278e-17,25.315175701078836,3,3.461669012473949e-10,2.4305850843572445e-10,3.461669012473949e-10,6.159017237022817e-12,4.6273902843213435e-12,solve
historical,stycast_side,471374,706,7.061932708149817e-11,1.035453747724008e-05,1.4735718887457433e-05,3.1249999999998727e-07,4.413707942593655e-17,23.59834766447074,3,3.06168422759051e-10,2.147490045500739e-10,3.06168422759051e-10,6.2376702255825655e-12,4.7384416101931995e-12,solve
historical,stycast_side,456931,706,7.730810512108302e-11,1.1985212013890052e-05,1.4566921444993743e-05,3.1249999999998727e-07,4.831756570067716e-17,23.32851716214772,3,3.348427954931696e-10,2.3512692318080933e-10,3.3484279549316963e-10,5.894419887758051e-12,4.268325783551648e-12,solve
historical,stycast_side,444284,706,7.080505968857453e-11,1.0303599830895209e-05,1.5039460277080496e-05,3.1249999999998727e-07,4.425316230535926e-17,24.083906151001653,3,3.069847001926194e-10,2.1531253659278164e-10,3.069847001926194e-10,6.284795762205936e-12,4.800570157227154e-12,solve
historical,stycast_side,471789,706,8.767350411660066e-11,1.3158809413971723e-05,1.5377020244323408e-05,3.1249999999998727e-07,5.4795940072875675e-17,24.623546537440262,3,3.794521059347449e-10,2.6668595680613993e-10,3.794521059347449e-10,5.8497795361164535e-12,4.199901547071817e-12,solve
historical,stycast_side,422607,706,8.509457065730155e-11,1.2648288498152829e-05,1.6181728494386827e-05,3.1249999999998727e-07,5.3184106660813746e-17,25.910070298806332,3,3.684050434366694e-10,2.5882798483959334e-10,3.684050434366694e-10,6.0092741630119354e-12,4.421905982959752e-12,solve
historical,stycast_side,425729,706,1.0534764733259634e-10,1.5134460743096163e-05,1.6181728494386827e-05,3.1249999999998727e-07,6.584227958287315e-17,25.910070298806332,3,4.5552273824623875e-10,3.2049684399441756e-10,4.5552273824623875e-10,5.787974573784036e-12,4.105052365667361e-12,solve
historical,stycast_side,357013,706,8.337207125002793e-11,1.1073903055522226e-05,1.681381622597317e-05,3.1249999999998727e-07,5.2107544531267647e-17,26.920685451281525,3,3.611272248444472e-10,2.5356789860477537e-10,3.611272248444472e-10,6.4018850139095794e-12,4.945888695755606e-12,solve
historical,stycast_side,456867,706,5.8086499755944094e-11,1.0251486305361864e-05,1.4566921444993743e-05,3.1249999999998727e-07,3.6304062347465105e-17,23.32851716214772,3,2.5224832815620236e-10,1.7658911517373765e-10,2.5224832815620236e-10,6.32564513336958e-12,4.865839800302145e-12,solve
historical,stycast_side,348781,706,8.435451270552657e-11,1.1925144328927289e-05,1.588541004748303e-05,3.1249999999998727e-07,5.2721570440954336e-17,25.436320608222484,3,3.6523827312979937e-10,2.565726555877269e-10,3.6523827312979937e-10,6.064382528582305e-12,4.497332422544563e-12,solve
historical,stycast_side,265778,706,5.874247479775108e-11,9.833464062408562e-06,1.4620421737113755e-05,3.1249999999998727e-07,3.671404674859446e-17,23.414039235764776,3,2.550879495048602e-10,1.7858441783485217e-10,2.550879495048602e-10,6.369827186320155e-12,4.9228720575167804e-12,solve
historical,stycast_side,301721,706,6.01974842366368e-11,9.587296506563353e-06,1.3478463232718847e-05,3.1249999999998727e-07,3.7623427647898195e-17,21.5887138583179,3,2.612912291237495e-10,1.8302113068379294e-10,2.612912291237495e-10,6.202335315403618e-12,4.700835751405849e-12,solve
historical,stycast_side,369844,706,8.772239440651267e-11,1.265761493197048e-05,1.5452892693774594e-05,3.1249999999998727e-07,5.482649650407065e-17,24.744842797431467,3,3.796864627938901e-10,2.668320304876298e-10,3.796864627938901e-10,5.9181288793310374e-12,4.2950925976348765e-12,solve
historical,stycast_side,430559,706,8.132546474772583e-11,1.3555135070794295e-05,1.3812350255515263e-05,3.1249999999998727e-07,5.082841546732892e-17,22.122373519300336,3,3.520896266464255e-10,2.4736331917245363e-10,3.520896266464255e-10,5.755952926203002e-12,4.071083429775994e-12,solve
historical,stycast_side,430179,706,7.518677789768306e-11,1.2831271007576646e-05,1.3749910025579022e-05,3.1249999999998727e-07,4.699173618605216e-17,22.022571734960586,3,3.2566622842477404e-10,2.2867367562543437e-10,3.2566622842477404e-10,5.769388167304858e-12,4.094269649911291e-12,solve
historical,stycast_side,490725,706,5.105851928778227e-11,1.0042324579053376e-05,1.24233227032363e-05,3.1249999999998727e-07,3.191157455486403e-17,19.902454730288646,3,2.2184761612760216e-10,1.5520926843520367e-10,2.218476161276022e-10,5.915373140737985e-12,4.32363743796803e-12,solve
historical,stycast_side,317488,706,6.90324268142967e-11,1.17093205336889e-05,1.6294407422855778e-05,3.1249999999998727e-07,4.314526675893557e-17,26.090223187063028,3,2.9941960674405457e-10,2.099081476471831e-10,2.994196067440546e-10,6.470356212619555e-12,5.043908035114537e-12,solve
historical,stycast_side,404594,706,9.455027265961272e-11,1.3982396652776574e-05,1.5916951924814085e-05,3.1249999999998727e-07,5.909392041225829e-17,25.486748673707172,3,4.0905212329466093e-10,2.876228035924108e-10,4.0905212329466093e-10,5.832033595477111e-12,4.17164377371496e-12,solve
historical,stycast_side,384390,706,6.484137434902308e-11,1.1184587631902924e-05,1.362499522770929e-05,3.1249999999998727e-07,4.0525858968139616e-17,21.82291609948258,3,2.811694396995597e-10,1.9717250757551e-10,2.811694396995597e-10,5.885051394518027e-12,4.265210094694378e-12,solve
historical,stycast_side,382967,706,8.115941796848476e-11,1.3473755359493842e-05,1.3988202404582843e-05,3.1249999999998727e-07,5.072463623030322e-17,22.403452963095557,3,3.513761633729736e-10,2.468576312162105e-10,3.513761633729736e-10,5.7599542286952e-12,4.076876773456429e-12,solve
historical,stycast_side,434174,706,7.756561088317047e-11,1.1602139748315425e-05,1.494554720580387e-05,3.1249999999998727e-07,4.847850680198186e-17,23.93377563359219,3,3.359864348369263e-10,2.359068353281982e-10,3.359864348369263e-10,5.994080872184382e-12,4.405612385968772e-12,solve
historical,stycast_side,426021,706,9.21419210682176e-11,1.3820751770650814e-05,1.5765515004501554e-05,3.1249999999998727e-07,5.758870066763637e-17,25.24463796916754,3,3.986844773306557e-10,2.8029053826098356e-10,3.986844773306557e-10,5.834738258869716e-12,4.176565390274091e-12,solve
historical,stycast_side,431042,706,8.781203391430099e-11,1.3297296589016184e-05,1.4979967938572418e-05,3.1249999999998727e-07,5.488252119643844e-17,23.98880082388614,3,3.800364772442148e-10,2.6710910405584547e-10,3.8003647724421485e-10,5.8153186993326215e-12,4.151420162725821e-12,solve
historical,stycast_side,366049,706,7.673067122927147e-11,1.057086137795384e-05,1.626292861661778e-05,3.1249999999998727e-07,4.795666951829497e-17,26.03989417805615,3,3.325468924085864e-10,2.3334694325243306e-10,3.3254689240858643e-10,6.433469671404722e-12,4.99079353280833e-12,solve
historical,stycast_side,501404,706,7.698163149007434e-11,1.0732269090094889e-05,1.6218670669415616e-05,3.1249999999998727e-07,4.8113519681296486e-17,25.969133840087547,3,3.3360780324677926e-10,2.3411324178536734e-10,3.3360780324677926e-10,6.378346479383874e-12,4.918949365224506e-12,solve
historical,stycast_side,465768,706,6.762894190770549e-11,1.1801431569190354e-05,1.3106639288570064e-05,3.1249999999998727e-07,4.22680886923162e-17,20.994452200716264,3,2.93133195698102e-10,2.056634784994625e-10,2.9313319569810194e-10,5.781327934580414e-12,4.1172198188888215e-12,solve
historical,stycast_side,427698,706,6.839906693504656e-11,1.0984847463699582e-05,1.3901099602159826e-05,3.1249999999998727e-07,4.274941683440438e-17,22.26422825030923,3,2.9650916938396873e-10,2.0800111608379144e-10,2.9650916938396873e-10,5.952417415938991e-12,4.355221934897725e-12,solve
historical,stycast_side,446425,706,7.571269838938608e-11,1.2164459632408498e-05,1.4965567615453736e-05,3.1249999999998727e-07,4.732043649336643e-17,23.96578035397458,3,3.279871129699796e-10,2.3026826068351744e-10,3.279871129699796e-10,5.9306300670400815e-12,4.319590021053039e-12,solve
historical,stycast_side,491368,706,8.350089450213514e-11,1.2997451782648831e-05,1.501259276083346e-05,3.1249999999998727e-07,5.2188059063834625e-17,24.040955263689664,3,3.6148323989162273e-10,2.539831197940731e-10,3.6148323989162273e-10,5.835797661763877e-12,4.182599612495311e-12,solve
historical,stycast_side,354548,706,8.196543346675414e-11,1.1161957933591615e-05,1.59121541824135e-05,3.1249999999998727e-07,5.1228395916721405e-17,25.47907819870529,3,3.5501889914124233e-10,2.492915078044417e-10,3.5501889914124233e-10,6.2522018589947044e-12,4.75023510756792e-12,solve
historical,stycast_side,485675,706,8.574561296777383e-11,1.340434904952667e-05,1.4768040157717048e-05,3.1249999999998727e-07,5.359100810485878e-17,23.65001534578471,3,3.7113225728234993e-10,2.6081884629146785e-10,3.7113225728234993e-10,5.79297566718662e-12,4.121002679929717e-12,solve
historical,stycast_side,353065,706,7.980022311256458e-11,1.0977180561530729e-05,1.555495194088593e-05,3.1249999999998727e-07,4.98751394453531e-17,24.90800506867562,3,3.4570014984068926e-10,2.4269924908117136e-10,3.4570014984068926e-10,6.2597786617181114e-12,4.761518329050634e-12,solve
historical,stycast_side,458560,706,8.135776865119966e-11,1.218768282778722e-05,1.5000780667459395e-05,3.1249999999998727e-07,5.084860540699995e-17,24.022072284069274,3,3.5228591648326215e-10,2.4745503239777344e-10,3.522859164832622e-10,5.919228709795345e-12,4.3001741551864194e-12,solve
historical,stycast_side,489906,706,5.951254943914563e-11,1.0418606937066583e-05,1.5131003435050351e-05,3.1249999999998727e-07,3.71953433994662e-17,24.23024965360141,3,2.584370228171668e-10,1.8092499521713178e-10,2.584370228171668e-10,6.464922233396319e-12,5.045428556091195e-12,solve
historical,stycast_side,490775,706,7.711273251170524e-11,1.2464812041961832e-05,1.5131003435050351e-05,3.1249999999998727e-07,4.819545781981592e-17,24.23024965360141,3,3.340139177363331e-10,2.3453069855214946e-10,3.3401391773633315e-10,5.929194257767844e-12,4.3166536996171235e-12,solve
historical,stycast_side,494393,706,8.99164883906848e-11,1.4360805257276524e-05,1.4468490570192807e-05,3.1249999999998727e-07,5.619780524417832e-17,23.171173505288376,3,3.890778928236721e-10,2.735182381008777e-10,3.890778928236721e-10,5.761484649719835e-12,4.074136107395892e-12,solve
historical,stycast_side,493862,706,9.569496564438166e-11,1.4468490570192807e-05,1.5723243357139902e-05,3.1249999999998727e-07,5.980935352773893e-17,25.17705656087855,3,4.1396930626936787e-10,2.911090696395583e-10,4.1396930626936787e-10,5.800308515608112e-12,4.126421814743026e-12,solve
historical,stycast_side,457291,706,7.126223283989367e-11,1.2167013587586564e-05,1.3463635086664844e-05,3.1249999999998727e-07,4.453889552493362e-17,21.565014318381323,3,3.0877515783177127e-10,2.1672493863259973e-10,3.0877515783177127e-10,5.7823751543999945e-12,4.115645983508263e-12,solve
historical,stycast_side,500390,706,7.680615630601166e-11,1.20540087202775e-05,1.4371156579295757e-05,3.1249999999998727e-07,4.800384769125749e-17,23.015585198994717,3,3.3267276756200993e-10,2.335998003366874e-10,3.3267276756200993e-10,5.868617433145746e-12,4.2327320896008686e-12,solve
historical,stycast_side,501122,706,6.963544119485352e-11,1.122237184972314e-05,1.4371156579295757e-05,3.1249999999998727e-07,4.352215074678357e-17,23.015585198994717,3,3.018375422310247e-10,2.1176457981919247e-10,3.018375422310247e-10,5.968693299612335e-12,4.376577156845108e-12,solve
historical,stycast_side,442162,706,6.059105348656687e-11,1.0618585289113329e-05,1.541883767744171e-05,3.1249999999998727e-07,3.7869408429104395e-17,24.690399381695606,3,2.630992872510934e-10,1.8420625695653622e-10,2.630992872510934e-10,6.519764832508121e-12,5.114937735498457e-12,solve
historical,stycast_side,396000,706,8.237134558712116e-11,1.2696642863010343e-05,1.4796332574994284e-05,3.1249999999998727e-07,5.148209099195086e-17,23.695242805989135,3,3.5662281372672583e-10,2.505439446819488e-10,3.5662281372672583e-10,5.842947056568508e-12,4.1932913182558686e-12,solve
historical,stycast_side,495083,706,7.730224969626153e-11,1.1968337469417634e-05,1.4527070887966095e-05,3.1249999999998727e-07,4.8313906060163725e-17,23.26481503848713,3,3.348176036247494e-10,2.351090945367032e-10,3.348176036247494e-10,5.894466888777119e-12,4.268395016551842e-12,solve
historical,stycast_side,376340,706,8.52592813890528e-11,1.2820210073243168e-05,1.530234339006587e-05,3.1249999999998727e-07,5.328705086815808e-17,24.504162623162173,3,3.6906675907621487e-10,2.5933494173219996e-10,3.690667590762149e-10,5.87383188354405e-12,4.2348256431739755e-12,solve
historical,stycast_side,292094,706,7.785212133061978e-11,1.041821020393779e-05,1.715776583009579e-05,3.1249999999998727e-07,4.8657575831637545e-17,27.47063261735752,3,3.374618517933315e-10,2.3675111503639175e-10,3.3746185179333156e-10,6.6799352075240716e-12,5.3057885868121086e-12,solve
historical,stycast_side,345012,706,8.388927072534626e-11,1.2398633142969441e-05,1.7078164097002725e-05,3.1249999999998727e-07,5.2430794203341575e-17,27.343354652379936,3,3.6329876762599415e-10,2.5514888246581214e-10,3.6329876762599415e-10,6.245204656792833e-12,4.7399027708283755e-12,solve
historical,stycast_side,443528,706,9.698698115215605e-11,1.3662400026179655e-05,1.687695318493043e-05,3.1249999999998727e-07,6.061686322009784e-17,27.021635127138577,3,4.1958260500279415e-10,2.9503666390225003e-10,4.1958260500279415e-10,5.946428816926128e-12,4.329882664588372e-12,solve
historical,stycast_side,405421,706,5.633463856127292e-11,9.704582653666655e-06,1.3793057291391703e-05,3.1249999999998727e-07,3.520914910079562e-17,22.09153637426897,3,2.4466028427184716e-10,1.7126093139028908e-10,2.4466028427184716e-10,6.195252948308458e-12,4.695726778727433e-12,solve
historical,stycast_side,269193,706,3.6086044192423e-11,8.45789029472778e-06,1.2029959647608194e-05,3.1249999999998727e-07,2.255377762026442e-17,19.273894742762465,3,1.5761402400901056e-10,1.0960085138236973e-10,1.5761402400901056e-10,6.477688730094705e-12,5.101362590673126e-12,solve
historical,stycast_side,304384,706,4.71173797532818e-11,9.174962965769117e-06,1.3405402416395445e-05,3.1249999999998727e-07,2.9448362345801176e-17,21.471942709044278,3,2.050633865913937e-10,1.4318970694569925e-10,2.050633865913937e-10,6.4098679908488315e-12,4.990396380403755e-12,solve
historical,stycast_side,437022,706,7.362863912237108e-11,1.0919482102399092e-05,1.500434040506788e-05,3.1249999999998727e-07,4.601789945148203e-17,24.02776292827419,3,3.1908354322692463e-10,2.239154492567341e-10,3.1908354322692463e-10,6.124761223042547e-12,4.585551804061754e-12,solve
historical,stycast_side,360893,706,7.522920692701682e-11,1.0899606400314088e-05,1.626292861661778e-05,3.1249999999998727e-07,4.7018254329385737e-17,26.03989417805615,3,3.2605751072806037e-10,2.2877870620314142e-10,3.2605751072806037e-10,6.36106223395538e-12,4.8975182841305934e-12,solve
historical,stycast_side,392948,706,1.0452736250882961e-10,1.4872049487575488e-05,1.6531838312062165e-05,3.1249999999998727e-07,6.532960156801863e-17,26.469837468692212,3,4.520010107352866e-10,3.1799836676885046e-10,4.520010107352866e-10,5.8164369415128156e-12,4.1455809827449276e-12,solve
historical,stycast_side,466398,706,8.861093532305027e-11,1.3524332239645864e-05,1.619511164305187e-05,3.1249999999998727e-07,5.538183457690667e-17,25.931467395717053,3,3.8351701098417143e-10,2.695365684201216e-10,3.8351701098417143e-10,5.9329789311648146e-12,4.3151897116784e-12,solve
historical,stycast_side,344675,706,8.44499486137446e-11,1.1543575251821624e-05,1.5818086817544334e-05,3.1249999999998727e-07,5.278121788359065e-17,25.328687069259303,3,3.6568457182116593e-10,2.5685909986593207e-10,3.656845718211659e-10,6.165448734619411e-12,4.633411958741354e-12,solve
historical,stycast_side,431992,706,7.965406098122198e-11,1.1602139748315425e-05,1.4931686339252416e-05,3.1249999999998727e-07,4.978378811326398e-17,23.911617631406056,3,3.4498840439722464e-10,2.4226381687403515e-10,3.4498840439722464e-10,6.025204206012732e-12,4.446802238064921e-12,solve
historical,stycast_side,433404,706,6.92535692870413e-11,1.1484901498440456e-05,1.494554720580387e-05,3.1249999999998727e-07,4.328348080440091e-17,23.93377563359219,3,3.00226757928917e-10,2.10598139890966e-10,3.00226757928917e-10,6.062393905536131e-12,4.5046986275328735e-12,solve
historical,stycast_side,284912,706,8.97118319368376e-11,1.200606702030051e-05,1.613221281454882e-05,3.1249999999998727e-07,5.606989496052357e-17,25.830904419945558,3,3.883258948318728e-10,2.728801769613405e-10,3.883258948318728e-10,6.131307258265556e-12,4.5849373937664054e-12,solve
historical,stycast_side,437579,706,8.707752112219024e-11,1.1512410369912858e-05,1.6241201948240668e-05,3.1249999999998727e-07,5.442345070136906e-17,26.005157185686258,3,3.7702604245992025e-10,2.6485528395748963e-10,3.7702604245992025e-10,6.249299333541318e-12,4.743661790299683e-12,solve
historical,stycast_side,315165,706,8.968804462116473e-11,1.1920547954783774e-05,1.6239037249257093e-05,3.1249999999998727e-07,5.605502788822823e-17,26.00169622935897,3,3.8823388492067917e-10,2.728065501978949e-10,3.882338849206792e-10,6.1610497613943044e-12,4.6248557412461965e-12,solve
historical,stycast_side,492291,706,9.215997466592898e-11,1.2739789568218578e-05,1.5850574342797265e-05,3.1249999999998727e-07,5.759998416620594e-17,25.380626665059836,3,3.9880900260383706e-10,2.803400649711529e-10,3.9880900260383706e-10,5.969011526298742e-12,4.363145588863686e-12,solve
historical,stycast_side,461482,706,8.025259034187361e-11,1.161610636663708e-05,1.5163823266680839e-05,3.1249999999998727e-07,5.015786896367116e-17,24.282716740958225,3,3.4756984534179667e-10,2.440854843727596e-10,3.4756984534179667e-10,6.038569646182296e-12,4.4646378263667805e-12,solve
historical,stycast_side,463427,706,7.602338461029865e-11,1.1203945579400354e-05,1.5163823266680839e-05,3.1249999999998727e-07,4.751461538143688e-17,24.282716740958225,3,3.2938131554041666e-10,2.3120757939522656e-10,3.2938131554041666e-10,6.09151166188002e-12,4.539099920102409e-12,solve
historical,stycast_side,451232,706,9.36043180138394e-11,1.3608935532276441e-05,1.656602968415746e-05,3.124999999999873e-07,5.850269875864989e-17,26.524504691148234,3,4.050142850281034e-10,2.84738834587573e-10,4.050142850281034e-10,5.931816268078626e-12,4.311179651631401e-12,solve
historical,stycast_side,493509,706,6.41341239848168e-11,1.1055043169761025e-05,1.6371609297186984e-05,3.1249999999998727e-07,4.008382749051078e-17,26.213655847823453,3,2.7842479179681206e-10,1.9498470703667382e-10,2.7842479179681206e-10,6.7255977327104314e-12,5.373388331190637e-12,solve
historical,stycast_side,465397,706,6.079287201697509e-11,1.0980305793466928e-05,1.5202266753016768e-05,3.1249999999998727e-07,3.7995545010609664e-17,24.34417427107535,3,2.639322922774734e-10,1.8482480986828202e-10,2.639322922774734e-10,6.420179777860559e-12,4.9862283366154415e-12,solve
historical,stycast_side,459856,706,5.486113958627822e-11,9.934104467053696e-06,1.5000780667459395e-05,3.1249999999998727e-07,3.428821224142412e-17,24.022072284069274,3,2.384823550761067e-10,1.6675590817549584e-10,2.384823550761067e-10,6.651292395278887e-12,5.2889581726383984e-12,solve
historical,stycast_side,447842,706,7.337971148173124e-11,1.1717481225474864e-05,1.4913030334889448e-05,3.1249999999998727e-07,4.586231967608222e-17,23.88179417149158,3,3.179600352996672e-10,2.2316359181051175e-10,3.179600352996672e-10,5.977847982719047e-12,4.386259632751022e-12,solve
historical,stycast_side,484064,706,6.459080998958073e-11,1.0184419776522947e-05,1.4494050353242796e-05,3.1249999999998727e-07,4.0369256243488016e-17,23.21203112276867,3,2.801996512928824e-10,1.963971020663046e-10,2.801996512928824e-10,6.191110671607276e-12,4.681609105022101e-12,solve
historical,stycast_side,318997,706,7.790899160158646e-11,1.2229236179320534e-05,1.4301576386759523e-05,3.1249999999998727e-07,4.869311975099173e-17,22.904362534123717,3,3.3741381826073317e-10,2.3695815016471276e-10,3.3741381826073317e-10,5.8492281065597505e-12,4.204892196131009e-12,solve
historical,stycast_side,394396,706,7.365652925772064e-11,1.108139162574765e-05,1.4427354191805994e-05,3.1249999999998727e-07,4.603533078607573e-17,23.105416797324853,3,3.191745584255077e-10,2.2400372124646043e-10,3.191745584255077e-10,6.042476394509363e-12,4.4743097625481595e-12,solve
historical,stycast_side,457045,706,8.060572277439265e-11,1.2543949762747771e-05,1.559016623948857e-05,3.1249999999998727e-07,5.037857673399558e-17,24.964302622739392,3,3.4906312105029756e-10,2.45163719322356e-10,3.4906312105029756e-10,5.961647120599391e-12,4.359180293084626e-12,solve
historical,stycast_side,485628,706,7.379315731520443e-11,1.1707022309513596e-05,1.4494050353242796e-05,3.1249999999998727e-07,4.612072332200287e-17,23.21203112276867,3,3.1971783685671026e-10,2.244248810305497e-10,3.1971783685671026e-10,5.9151317231070915e-12,4.299514439463251e-12,solve
historical,stycast_side,267322,706,6.612853475535457e-11,1.0072959959891993e-05,1.4815321649210265e-05,3.1249999999998727e-07,4.13303342220967e-17,23.72559829083487,3,2.868515787059698e-10,2.0107499115096302e-10,2.868515787059698e-10,6.2816030902947945e-12,4.800128444326128e-12,solve
historical,stycast_side,404751,706,6.528913312199546e-11,1.1739543107569604e-05,1.3250243381073152e-05,3.1249999999998727e-07,4.0805708201247234e-17,21.22396077841363,3,2.8306770188834573e-10,1.9853909374126768e-10,2.8306770188834573e-10,5.802380702905152e-12,4.1490836736583365e-12,solve
historical,stycast_side,438799,706,8.36499288382859e-11,1.1834943039003975e-05,1.604181000170977e-05,3.1249999999998727e-07,5.2281205523928837e-17,25.686368961284558,3,3.6221696886746764e-10,2.544261687376053e-10,3.6221696886746764e-10,6.0987191958528985e-12,4.544175593455723e-12,solve
historical,stycast_side,449747,706,7.574767929954219e-11,1.1867126171231378e-05,1.5745421959621594e-05,3.1249999999998727e-07,4.7342299562214e-17,25.212514362465384,3,3.2819957352271434e-10,2.3036759791252438e-10,3.2819957352271434e-10,6.106228167348589e-12,4.559138988082057e-12,solve
historical,stycast_side,451615,706,9.476282350088291e-11,1.381282241711809e-05,1.6589634744502378e-05,3.124999999999872e-07,5.922676468805204e-17,26.562245975206192,3,4.0999663095168904e-10,2.882664889655036e-10,4.0999663095168904e-10,5.9165595530300306e-12,4.289529872947499e-12,solve
historical,stycast_side,453951,706,7.958200822078493e-11,1.2299326021209455e-05,1.6589634744502378e-05,3.1249999999998727e-07,4.9738755137990814e-17,26.562245975206192,3,3.4474567551983177e-10,2.42036638822011e-10,3.4474567551983177e-10,6.217046157239609e-12,4.704999295066011e-12,solve
historical,stycast_side,462061,706,6.526046256935007e-11,1.0730641359126361e-05,1.3942753768290579e-05,3.1249999999998727e-07,4.078778910584392e-17,22.330807857454264,3,2.830100463596841e-10,1.9844421165049788e-10,2.830100463596841e-10,5.987661547812908e-12,4.406361073905173e-12,solve
historical,stycast_side,433174,706,8.854468566757705e-11,1.3912484486034335e-05,1.4880685779164373e-05,3.1249999999998727e-07,5.534042854223578e-17,23.830088369560286,3,3.831780242165422e-10,2.693411164835551e-10,3.831780242165422e-10,5.778939842567096e-12,4.0996259817433376e-12,solve
historical,stycast_side,480613,706,8.656259522076771e-11,1.3121188166406984e-05,1.7130206635313403e-05,3.1249999999998727e-07,5.4101622012980016e-17,27.42656717825704,3,3.747826898104732e-10,2.6329067804050266e-10,3.747826898104732e-10,6.173610752844417e-12,4.643214978027793e-12,solve
historical,stycast_side,478857,706,8.109361362358004e-11,1.2618528153991082e-05,1.7130206635313403e-05,3.1249999999998727e-07,5.0683508514737817e-17,27.42656717825704,3,3.512903935594783e-10,2.466343985926643e-10,3.5129039355947823e-10,6.322575543886663e-12,4.8434954802260765e-12,solve
