time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
7.000000000000000000e+00,1.143236735395070180e-05,-1.039027998082328486e+00,-1.039039430449682389e+00
7.050000000000000711e+00,1.278294976806513106e-05,-1.039699365135640763e+00,-1.039712148085408794e+00
7.100000000000000533e+00,1.525610652520282732e-05,-1.040365187140462444e+00,-1.040380443246987641e+00
7.150000000000000355e+00,1.772926328234052188e-05,-1.041031009145284125e+00,-1.041048738408566487e+00
7.200000000000000178e+00,2.020242003947821644e-05,-1.041696831150105584e+00,-1.041717033570145112e+00
7.250000000000000000e+00,2.267557679661591440e-05,-1.042362653154927266e+00,-1.042385328731723959e+00
7.300000000000000711e+00,2.514873355375365300e-05,-1.043028475159748947e+00,-1.043053623893302806e+00
7.350000000000000533e+00,2.762189031089135096e-05,-1.043694297164570628e+00,-1.043721919054881431e+00
7.400000000000000355e+00,3.009504706802904552e-05,-1.044360119169392309e+00,-1.044390214216460278e+00
7.450000000000000178e+00,3.256820382516674347e-05,-1.045025941174213768e+00,-1.045058509378038902e+00
7.500000000000000000e+00,3.504136058230443803e-05,-1.045691763179035449e+00,-1.045726804539617749e+00
7.550000000000000711e+00,3.751451733944218003e-05,-1.046357585183857131e+00,-1.046395099701196596e+00
7.600000000000000533e+00,3.998767409657987459e-05,-1.047023407188678812e+00,-1.047063394862775443e+00
7.650000000000000355e+00,4.246083085371756916e-05,-1.047689229193500493e+00,-1.047731690024354290e+00
7.700000000000000178e+00,4.493398761085526372e-05,-1.048355051198321952e+00,-1.048399985185932914e+00
7.750000000000000000e+00,4.740714436799296506e-05,-1.049020873203143633e+00,-1.049068280347511539e+00
7.800000000000000711e+00,4.988030112513070028e-05,-1.049686695207965315e+00,-1.049736575509090386e+00
7.850000000000000533e+00,5.235345788226839484e-05,-1.050352517212786996e+00,-1.050404870670669233e+00
7.900000000000000355e+00,5.482661463940609618e-05,-1.051018339217608677e+00,-1.051073165832248080e+00
7.950000000000000178e+00,5.729977139654379074e-05,-1.051684161222430136e+00,-1.051741460993826704e+00
8.000000000000000000e+00,5.977292815368148531e-05,-1.052349983227251817e+00,-1.052409756155405551e+00
8.050000000000000711e+00,6.633632450254199414e-05,-1.052772834866315677e+00,-1.052839171190818268e+00
8.099999999999999645e+00,7.289972085148917137e-05,-1.053190727926378356e+00,-1.053263627647229805e+00
8.150000000000000355e+00,7.946311720043657901e-05,-1.053608620986440814e+00,-1.053688084103641343e+00
8.200000000000001066e+00,8.602651354938398664e-05,-1.054026514046503493e+00,-1.054112540560052880e+00
8.250000000000000000e+00,9.258990989833115032e-05,-1.054444407106566173e+00,-1.054536997016464417e+00
8.300000000000000711e+00,9.915330624727855795e-05,-1.054862300166628852e+00,-1.054961453472876176e+00
