time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
99780.0,0.0006861752460176388,-0.004553022294279422,-0.0052391975402970616
99800.0,0.0006833510449745943,-0.004575626890508101,-0.0052589779354826945
99820.0,0.0006805333665969748,-0.004598040574827367,-0.005278573941424342
99840.0,0.0006777222126385329,-0.004620261734632668,-0.005297983947271201
99860.0,0.0006749175848530211,-0.004642288757319446,-0.005317206342172467
99880.0,0.0006721194849941917,-0.004664120030283154,-0.005336239515277346
99900.0,0.0006693279148157968,-0.00468575394091923,-0.0053550818557350265
99920.0,0.0006665428760715892,-0.0047071888766231215,-0.005373731752694711
99940.0,0.0006637643705153207,-0.004728423224790278,-0.005392187595305599
99960.0,0.0006609923999007444,-0.004749455372816142,-0.005410447772716887
99980.0,0.000658226965981612,-0.004770283708096158,-0.00542851067407777
100000.0,0.000655466795989927,-0.004791009801857649,-0.005446476597847576
100020.0,0.000652710616466147,-0.004811735989854846,-0.005464446606320993
100040.0,0.0006499584281267067,-0.004832461806273531,-0.005482420234400238
100060.0,0.0006472102316880407,-0.004853186785299485,-0.005500397016987526
100080.0,0.0006444660278665835,-0.004873910461118489,-0.005518376488985073
100100.0,0.0006417258173787696,-0.004894632367916324,-0.005536358185295093
100120.0,0.0006389896009410337,-0.004915352039878768,-0.005554341640819802
100140.0,0.0006362573792698101,-0.004936069011191603,-0.005572326390461413
100160.0,0.0006335291530815337,-0.004956782816040609,-0.0055903119691221425
100180.0,0.000630804923092639,-0.004977492988611568,-0.005608297911704207
100200.0,0.0006280846900195604,-0.004998199063090257,-0.005626283753109818
100220.0,0.0006253684545787326,-0.00501890057366246,-0.005644269028241193
100240.0,0.0006226562174865898,-0.0050395970545139565,-0.005662253272000546
100260.0,0.0006199479794595672,-0.005060288039830526,-0.005680236019290093
100280.0,0.000617243741214099,-0.0050809730637979495,-0.005698216805012048
100300.0,0.0006145435034666197,-0.005101651660602008,-0.005716195164068627
100320.0,0.0006118472669335639,-0.005122323364428481,-0.005734170631362045
100340.0,0.0006091550323313662,-0.00514298770946315,-0.005752142741794516
100360.0,0.0006064668003764613,-0.0051636442298917925,-0.005770111030268254
100380.0,0.0006037825717852836,-0.005184292459900194,-0.005788075031685478
100400.0,0.0006011023472742677,-0.005204931933674131,-0.005806034280948399
100420.0,0.0005984261275598481,-0.005225562185399386,-0.0058239883129592345
100440.0,0.0005957539133584595,-0.005246182749261738,-0.005841936662620197
100460.0,0.0005930857053865363,-0.005266793159446968,-0.005859878864833505
100480.0,0.0005904215043605133,-0.005287392950140858,-0.005877814454501371
100500.0,0.0005877613109968248,-0.0053079816555291846,-0.005895742966526009
100520.0,0.0005851051260119054,-0.005328558809797733,-0.0059136639358096385
100540.0,0.0005824529501221899,-0.0053491239471322805,-0.00593157689725447
100560.0,0.0005798047840441126,-0.005369676601718608,-0.005949481385762721
100580.0,0.0005771606284941083,-0.005390216307742497,-0.0059673769362366055
100600.0,0.0005745204841886113,-0.005410742599389728,-0.005985263083578339
100620.0,0.0005718843518440563,-0.00543125501084608,-0.006003139362690137
100640.0,0.0005692522321768779,-0.005451753076297333,-0.006021005308474211
100660.0,0.0005666241259035107,-0.005472236329929271,-0.006038860455832781
100680.0,0.000564000033740389,-0.0054927043059276705,-0.00605670433966806
100700.0,0.0005613799564039477,-0.005513156538478315,-0.006074536494882262
100720.0,0.0005587638946106209,-0.005533592561766982,-0.006092356456377603
100740.0,0.0005561518490768437,-0.005554011909979455,-0.006110163759056299
100760.0,0.0005535438205190505,-0.005574414117301514,-0.006127957937820564
100780.0,0.0005509398096536757,-0.005594798717918935,-0.006145738527572611
100800.0,0.0005483398171971538,-0.005615165246017505,-0.006163505063214659
100820.0,0.0005457438438659198,-0.005635513235783,-0.006181257079648919
100840.0,0.0005431518903764078,-0.005655842221401202,-0.00619899411177761
100860.0,0.0005405639574450525,-0.005676151737057891,-0.006216715694502944
100880.0,0.0005379800457882886,-0.005696441316938849,-0.006234421362727138
100900.0,0.0005354001561225504,-0.005716710495229854,-0.006252110651352405
100920.0,0.0005328242891642728,-0.005736958806116689,-0.006269783095280962
100940.0,0.0005302524456298901,-0.005757185783785131,-0.006287438229415021
100960.0,0.0005276846262358371,-0.005777390962420964,-0.0063050755886568015
100980.0,0.000525120831698548,-0.005797573876209968,-0.006322694707908516
101000.0,0.0005225610627344577,-0.0058177340593379215,-0.006340295122072379
101020.0,0.0005200053200600007,-0.005837871045990606,-0.006357876366050607
101040.0,0.0005174536043916114,-0.0058579843703538016,-0.006375437974745413
101060.0,0.0005149059164457246,-0.00587807356661329,-0.006392979483059015
101080.0,0.0005123622569387747,-0.005898138168954849,-0.006410500425893624
101100.0,0.000509822626587196,-0.005918177711564262,-0.006428000338151458
101120.0,0.0005072870261074236,-0.0059381917286273084,-0.006445478754734732
101140.0,0.0005047554562158917,-0.005958179754329769,-0.00646293521054566
101160.0,0.0005022279176290352,-0.005978141322857422,-0.006480369240486458
101180.0,0.0004997044110632882,-0.005998075968396052,-0.0064977803794593406
101200.0,0.0004971849372350856,-0.006017983225131435,-0.006515168162366521
101220.0,0.0004946694968608618,-0.006037862627249354,-0.006532532124110216
101240.0,0.0004921580906570514,-0.00605771370893559,-0.006549871799592642
101260.0,0.0004896507193400892,-0.006077536004375922,-0.006567186723716012
101280.0,0.00048714738362640934,-0.006097329047756131,-0.0065844764313825405
101300.0,0.00048464808423244677,-0.006117092373261997,-0.006601740457494443
101320.0,0.0004821528218746357,-0.006136825515079301,-0.006618978336953936
101340.0,0.00047966159726941095,-0.006156528007393823,-0.006636189604663234
101360.0,0.00047717441113320704,-0.006176199384391344,-0.0066533737955245505
101380.0,0.0004746912641824584,-0.006195839180257645,-0.006670530444440103
101400.0,0.0004722121571335997,-0.0062154469291785044,-0.0066876590863121045
101420.0,0.0004697370907030655,-0.006235022165339705,-0.0067047592560427706
101440.0,0.00046726606560729047,-0.006254564422927026,-0.006721830488534316
101460.0,0.00046479908256270895,-0.006274073236126247,-0.006738872318688955
101480.0,0.0004623361422857556,-0.006293548139123151,-0.006755884281408907
101500.0,0.000459877245492865,-0.0063129886661035155,-0.00677286591159638
101520.0,0.00045742239290047173,-0.006332394351253124,-0.006789816744153595
101540.0,0.0004549715852250103,-0.006351764728757754,-0.006806736313982764
101560.0,0.0004525248231829153,-0.006371099332803188,-0.006823624155986103
101580.0,0.00045008210749062125,-0.006390397697575206,-0.006840479805065827
101600.0,0.00044764343886456276,-0.006409659357259588,-0.006857302796124151
101620.0,0.00044520881802117445,-0.006428883846042114,-0.006874092664063288
101640.0,0.0004427782456768908,-0.006448070698108567,-0.0068908489437854575
101660.0,0.0004403517225481464,-0.006467219447644724,-0.006907571170192871
101680.0,0.00043792924935137574,-0.006486329628836367,-0.006924258878187743
101700.0,0.00043551082680301343,-0.006505400775869277,-0.006940911602672291
101720.0,0.0004330964556194941,-0.006524432422929235,-0.00695752887854873
101740.0,0.00043068613651725226,-0.006543424104202019,-0.006974110240719271
101760.0,0.00042827987021272246,-0.006562375353873412,-0.006990655224086134
101780.0,0.0004258776574223393,-0.006581285706129193,-0.007007163363551533
101800.0,0.0004234794988625372,-0.006600154695155142,-0.0070236341940176795
101820.0,0.000421085395249751,-0.006618981855137042,-0.0070400672503867934
101840.0,0.000418695347300415,-0.00663776672026067,-0.0070564620675610855
101860.0,0.00041630935573096385,-0.00665650882471181,-0.007072818180442774
101880.0,0.0004139274212578322,-0.006675207702676241,-0.007089135123934073
101900.0,0.0004115495445974545,-0.00669386288833974,-0.007105412432937195
101920.0,0.0004091757264662654,-0.006712473915888094,-0.007121649642354359
101940.0,0.00040680596758069937,-0.006731040319507077,-0.007137846287087776
101960.0,0.000404440268657191,-0.006749561633382474,-0.007154001902039665
101980.0,0.0004020786304121749,-0.006768037391700064,-0.007170116022112239
102000.0,0.00039972105356208556,-0.006786467128645628,-0.007186188182207714
102020.0,0.0003973675388233576,-0.006804850378404946,-0.007202217917228303
102040.0,0.0003950180869124256,-0.006823186675163797,-0.007218204762076222
102060.0,0.0003926726985457241,-0.006841475553107964,-0.007234148251653688
102080.0,0.0003903313744396876,-0.006859716546423225,-0.007250047920862913
102100.0,0.0003879941153107507,-0.006877909189295362,-0.007265903304606113
102120.0,0.00038566092187534805,-0.006896053015910156,-0.007281713937785504
102140.0,0.000383331794849914,-0.006914147560453387,-0.007297479355303301
102160.0,0.0003810067349508834,-0.006932192357110835,-0.007313199092061719
102180.0,0.00037868574289469067,-0.00695018694006828,-0.00732887268296297
102200.0,0.00037636881939777026,-0.006968130843511501,-0.007344499662909272
102220.0,0.0003740559651765569,-0.006986023601626282,-0.0073600795668028384
102240.0,0.00037174718094748504,-0.007003864748598403,-0.007375611929545888
102260.0,0.00036944246742698936,-0.007021653818613643,-0.007391096286040633
102280.0,0.00036714182533150434,-0.007039390345857783,-0.007406532171189287
102300.0,0.0003648452553774645,-0.007057073864516603,-0.007421919119894068
102320.0,0.0003625527582813046,-0.007074703908775883,-0.007437256667057188
102340.0,0.0003602643347594589,-0.007092280012821404,-0.007452544347580863
102360.0,0.00035797998552836223,-0.007109801710838948,-0.007467781696367311
102380.0,0.00035569971130444905,-0.007127268537014292,-0.007482968248318742
102400.0,0.0003534235128041538,-0.007144680025533221,-0.0074981035383373746
102420.0,0.0003511513907439113,-0.007162035710581513,-0.007513187101325424
102440.0,0.0003488833458401559,-0.007179335126344948,-0.007528218472185103
102460.0,0.0003466193788093223,-0.0071965778070093075,-0.007543197185818629
102480.0,0.000344359490367845,-0.0072137632867603696,-0.007558122777128215
102500.0,0.00034210368123215853,-0.007230891099783918,-0.007572994781016076
102520.0,0.0003398519521186975,-0.00724796078026573,-0.007587812732384428
102540.0,0.0003376043037438964,-0.007264971862391589,-0.007602576166135485
102560.0,0.0003353607368241899,-0.007281923880347275,-0.007617284617171465
102580.0,0.0003331212520760125,-0.007298816368318567,-0.0076319376203945796
102600.0,0.0003308858502157988,-0.007315648860491247,-0.007646534710707046
102620.0,0.0003286545319599834,-0.007332420891051093,-0.0076610754230110765
102640.0,0.0003264272980250007,-0.007349131994183889,-0.007675559292208889
102660.0,0.00032420414912728536,-0.007365781704075412,-0.007689985853202697
102680.0,0.00032198508598327194,-0.007382369554911445,-0.007704354640894717
102700.0,0.00031977010930939507,-0.007398895080877766,-0.007718665190187162
102720.0,0.00031755921982208927,-0.007415357816160159,-0.007732917035982248
102740.0,0.00031535241823778905,-0.0074317572949444,-0.007747109713182189
102760.0,0.000313149705272929,-0.007448093051416274,-0.007761242756689203
102780.0,0.0003109510816439436,-0.007464364619761558,-0.007775315701405502
102800.0,0.00030875654806726766,-0.007480571534166034,-0.007789328082233302
102820.0,0.00030656610525933546,-0.007496713328815483,-0.007803279434074818
