time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  1.6000000000000007E-02,16,1,  1.6843090302511643E-01,  1.4843085352099746E-04,  1.4840509365013631E-04,  1.4889788465214521E-02,  3.2793377056193421E-10,  1.5040041597049038E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2645984648542340E-10
  1.6000000000000007E-02,16,2,  1.6842937347215853E-01,  1.4843085352099746E-04,  1.4845896056799433E-04,  1.4882966306747014E-02,  3.2802151462468918E-10,  1.5616681392657813E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2649107984820872E-10
  1.7000000000000008E-02,17,1,  1.6843008773128609E-01,  1.4845896056799433E-04,  1.4843380875374142E-04,  1.4886153456410769E-02,  3.2798059886392184E-10,  1.4895190157131226E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2652087022852299E-10
  1.7000000000000008E-02,17,2,  1.6842873670383293E-01,  1.4845896056799433E-04,  1.4848139155677426E-04,  1.4880129246247070E-02,  3.2805809719919588E-10,  1.5372269706728904E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2655161476793643E-10
  1.8000000000000009E-02,18,1,  1.6842943432227792E-01,  1.4848139155677426E-04,  1.4845682368527265E-04,  1.4883241032398881E-02,  3.2801812656277268E-10,  1.4665117948362525E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2658094500383315E-10
  1.8000000000000009E-02,18,2,  1.6842825299809736E-01,  1.4848139155677426E-04,  1.4849843170515491E-04,  1.4877974678835448E-02,  3.2808588723179685E-10,  1.5049422279637044E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2661104384839240E-10
  1.9000000000000010E-02,19,1,  1.6842892682604249E-01,  1.4849843170515491E-04,  1.4847470003389335E-04,  1.4880979461571617E-02,  3.2804727183860791E-10,  1.4362279902155042E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2663976840819672E-10
  1.9000000000000010E-02,19,2,  1.6842790318349665E-01,  1.4849843170515491E-04,  1.4851075565202370E-04,  1.4876416806801532E-02,  3.2810598590082566E-10,  1.4662174926289418E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2666909275804929E-10
  2.0000000000000011E-02,20,1,  1.6842855858593975E-01,  1.4851075565202370E-04,  1.4848767164516067E-04,  1.4879338735925035E-02,  3.2806841888377857E-10,  1.3993261257292833E-12,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2669707928056389E-10
  2.0000000000000011E-02,20,2,  1.6842766653064717E-01,  1.4851075565202370E-04,  1.4851909323430245E-04,  1.4875363064253452E-02,  3.2811958413783948E-10,  1.4225048572755931E-12,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2672552937770940E-10
  2.0018000000000011E-02,21,1,  1.6842829603868636E-01,  1.4851909323430245E-04,  1.4849706873013276E-04,  1.4878249792563136E-02,  3.2808593130279707E-10,  1.3604019250876755E-12,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2686156957021816E-10
  2.0019000000000012E-02,22,1,  1.6842864526111295E-01,  1.4849706873013276E-04,  1.4848598470000430E-04,  1.4880468333120053E-02,  3.2808587011635051E-10,  1.2243005461323485E-12,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2698399962483138E-10
  2.0020000000000013E-02,23,1,  1.6842868523491866E-01,  1.4848598470000430E-04,  1.4848351274354923E-04,  1.4880067588248391E-02,  3.2806611106516515E-10,  1.0821114403337743E-12,  1.0000000000000001E-01,  5.0000000000000000E-01,  3.2709221076886477E-10
  2.0020001000000013E-02,24,1,  1.6842874301337710E-01,  1.4848351274354923E-04,  1.4848349394721788E-04,  1.4881422235807296E-02,  3.2809589439237514E-10,  1.0036836235103762E-12,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2719257913121582E-10
  2.0020001000000013E-02,24,2,  1.6842874312168540E-01,  1.4848351274354923E-04,  1.4848349391658058E-04,  1.4881424777656208E-02,  3.2809595029800741E-10,  9.0337116679159263E-13,  3.2500000000000001E-01,  3.2500000000000001E-01,  3.2748617476042310E-10
  2.0020011000000015E-02,25,1,  1.6842874321222062E-01,  1.4848349391658058E-04,  1.4848331950780198E-04,  1.4881332017912113E-02,  3.2809313443360825E-10,  6.0695967318514179E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2754687072774160E-10
  2.0020011000000015E-02,25,2,  1.6842874705684555E-01,  1.4848349391658058E-04,  1.4848330936527361E-04,  1.4881417319082269E-02,  3.2809497027105376E-10,  5.4809954331216457E-13,  3.2500000000000001E-01,  3.2500000000000001E-01,  3.2772500307931804E-10
  2.0020021000000016E-02,26,1,  1.6842874742824115E-01,  1.4848330936527361E-04,  1.4848313765545093E-04,  1.4881332662520896E-02,  3.2809234499327937E-10,  3.6734191396132383E-13,  3.2500000000000001E-01,  5.0000000000000000E-01,  3.2784438920135545E-10
  2.0020021000000016E-02,26,2,  1.6842875394335138E-01,  1.4848330936527361E-04,  1.4848312046791969E-04,  1.4881477214091055E-02,  3.2809545599995399E-10,  2.5106679859853090E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2800758262044450E-10
  2.0020031000000018E-02,27,1,  1.6842875428334833E-01,  1.4848312046791969E-04,  1.4848294482035877E-04,  1.4881389673230910E-02,  3.2809274973225849E-10,  8.5167111813989067E-14,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2805016617635147E-10
  2.0020031000000018E-02,27,2,  1.6842876324629055E-01,  1.4848312046791969E-04,  1.4848292117522550E-04,  1.4881588535174059E-02,  3.2809702958278829E-10,  4.6863406436817016E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2808062739053539E-10
  2.0020041000000020E-02,28,1,  1.6842876331015202E-01,  1.4848292117522550E-04,  1.4848273663931616E-04,  1.4881489635004991E-02,  3.2809403359521895E-10,  1.3406204683564754E-14,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2808733049287717E-10
  2.0020041000000020E-02,28,2,  1.6842877435479559E-01,  1.4848292117522550E-04,  1.4848270750248942E-04,  1.4881734683944214E-02,  3.2809930745318830E-10,  1.1976960311130232E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2809511551707938E-10
  2.0020051000000021E-02,29,1,  1.6842877437128503E-01,  1.4848270750248942E-04,  1.4848250978845135E-04,  1.4881627494310462E-02,  3.2809607046832945E-10,  9.5495125007381375E-16,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2809559299270444E-10
  2.0020051000000021E-02,29,2,  1.6842878738533185E-01,  1.4848270750248942E-04,  1.4848247545620405E-04,  1.4881916238684262E-02,  3.2810228470341577E-10,  6.6917107113249431E-15,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2809572682691867E-10
  2.0020061000000023E-02,30,1,  1.6842878738562370E-01,  1.4848247545620405E-04,  1.4848226078737118E-04,  1.4881799441065130E-02,  3.2809876096006660E-10,  3.0341331479352194E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2809578750958163E-10
  2.0020061000000023E-02,30,2,  1.6842880228259777E-01,  1.4848247545620405E-04,  1.4848222148785775E-04,  1.4882129962231705E-02,  3.2810587427141461E-10,  1.0086761832975528E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2809598924481828E-10
  2.0020071000000025E-02,31,1,  1.6842880228337564E-01,  1.4848222148785775E-04,  1.4848198653746238E-04,  1.4882002140593140E-02,  3.2810201784662986E-10,  6.0286018115741355E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2809610981685454E-10
  2.0020071000000025E-02,31,2,  1.6842881898568343E-01,  1.4848222148785775E-04,  1.4848194247540615E-04,  1.4882372716987613E-02,  3.2810999317397630E-10,  1.3883357121769259E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2809638748399697E-10
  2.0020081000000026E-02,32,1,  1.6842881898577386E-01,  1.4848194247540615E-04,  1.4848168435831828E-04,  1.4882232273766852E-02,  3.2810575609438547E-10,  9.3686103884958708E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2809657485620476E-10
  2.0020081000000026E-02,32,2,  1.6842883741493031E-01,  1.4848194247540615E-04,  1.4848163574079660E-04,  1.4882641164045501E-02,  3.2811455595098343E-10,  1.7981094778672516E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2809693447810035E-10
  2.0020091000000028E-02,33,1,  1.6842883741507098E-01,  1.4848163574079660E-04,  1.4848135197758499E-04,  1.4882486767573103E-02,  3.2810989789837067E-10,  1.2963420270325787E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2809719374650575E-10
