time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0096000999999995E-02,  1.6861202106236345E-01,  1.4210371173639118E-04,  1.5723841150990979E-02,  3.1756359029479792E-10
  2.0098500999999994E-02,  1.6861264895283487E-01,  1.4208056657015881E-04,  1.5726990105229183E-02,  3.1752128432058899E-10
  2.0101000999999993E-02,  1.6861324027839264E-01,  1.4205875910776341E-04,  1.5729956718118263E-02,  3.1748134045475639E-10
  2.0103500999999992E-02,  1.6861379596702772E-01,  1.4203822226455326E-04,  1.5732750937101178E-02,  3.1744366714186920E-10
  2.0106000999999991E-02,  1.6861431794088352E-01,  1.4201892201715660E-04,  1.5735376171073283E-02,  3.1740817874288218E-10
  2.0108500999999990E-02,  1.6861480727889824E-01,  1.4200079320715654E-04,  1.5737842372310497E-02,  3.1737478881245262E-10
  2.0111000999999989E-02,  1.6861526537075353E-01,  1.4198379697337400E-04,  1.5740153883144488E-02,  3.1734341250747369E-10
  2.0211000999999989E-02,  1.6861569361128287E-01,  1.4196709872210480E-04,  1.5741889416528071E-02,  3.1733630961716035E-10
  2.0311000999999988E-02,  1.6861562853327389E-01,  1.4183932925217603E-04,  1.5759679232458176E-02,  3.1732206207179712E-10
  2.0411000999999988E-02,  1.6860978756310582E-01,  1.4195426163373452E-04,  1.5743551600527671E-02,  3.1727373522562905E-10
  2.0511000999999987E-02,  1.6860432364746611E-01,  1.4216905863100157E-04,  1.5713786620102713E-02,  3.1754559919986747E-10
  2.0611000999999986E-02,  1.6860270048530529E-01,  1.4230335267475584E-04,  1.5695346345815826E-02,  3.1779635514185494E-10
  2.0711000999999986E-02,  1.6860139379635841E-01,  1.4237612434093874E-04,  1.5685383869613163E-02,  3.1793710567288518E-10
  2.0811000999999985E-02,  1.6860180831182575E-01,  1.4244745697008352E-04,  1.5675577447284629E-02,  3.1800730271153143E-10
  2.0911000999999985E-02,  1.6860005326987595E-01,  1.4243319833034246E-04,  1.5677611023978910E-02,  3.1803119185453006E-10
  2.1011000999999984E-02,  1.6859805647893752E-01,  1.4249393697359552E-04,  1.5669201247233387E-02,  3.1809341723230560E-10
  2.1111000999999983E-02,  1.6859650531430564E-01,  1.4256315219718179E-04,  1.5659692975017021E-02,  3.1818248460276175E-10
  2.1211000999999983E-02,  1.6859561687745866E-01,  1.4261695777001345E-04,  1.5652326914807106E-02,  3.1827225029164607E-10
  2.1311000999999982E-02,  1.6859524847482199E-01,  1.4264779674007927E-04,  1.5648119708344621E-02,  3.1834317707148580E-10
  2.1411000999999982E-02,  1.6859509784914803E-01,  1.4266059610913102E-04,  1.5646381423672799E-02,  3.1838952328369869E-10
  2.1511000999999981E-02,  1.6859492520411234E-01,  1.4266582965158383E-04,  1.5645670908614247E-02,  3.1841714776189726E-10
  2.1611000999999980E-02,  1.6859460682640465E-01,  1.4267181642879935E-04,  1.5644850086197704E-02,  3.1843596936089133E-10
  2.1711000999999980E-02,  1.6859419587426847E-01,  1.4268285238119486E-04,  1.5643334016956965E-02,  3.1845458186340879E-10
  2.1811000999999979E-02,  1.6859375884041150E-01,  1.4269710193886046E-04,  1.5641379673563084E-02,  3.1847579759925817E-10
  2.1911000999999979E-02,  1.6859338901429533E-01,  1.4271225967153910E-04,  1.5639303364803965E-02,  3.1849909514213841E-10
  2.2011000999999978E-02,  1.6859310994886889E-01,  1.4272509084732170E-04,  1.5637548760423212E-02,  3.1852151232122411E-10
  2.2111000999999977E-02,  1.6859291329040985E-01,  1.4273477513382837E-04,  1.5636225886216291E-02,  3.1854086011707431E-10
  2.2211000999999977E-02,  1.6859276311525859E-01,  1.4274160065669373E-04,  1.5635294179356142E-02,  3.1855627596737148E-10
  2.2311000999999976E-02,  1.6859262280045131E-01,  1.4274681222828825E-04,  1.5634582352124116E-02,  3.1856836299835048E-10
  2.2411000999999976E-02,  1.6859248316931583E-01,  1.4275168020914765E-04,  1.5633916498586087E-02,  3.1857848659872110E-10
  2.2511000999999975E-02,  1.6859233950149094E-01,  1.4275652413519790E-04,  1.5633253706543324E-02,  3.1858760544031591E-10
  2.2611000999999974E-02,  1.6859219664173289E-01,  1.4276150795814783E-04,  1.5632571677564912E-02,  3.1859633753242919E-10
  2.2711000999999974E-02,  1.6859207557117831E-01,  1.4276646402980247E-04,  1.5631893637297681E-02,  3.1860485438420884E-10
  2.2811000999999973E-02,  1.6859197777605120E-01,  1.4277066517284759E-04,  1.5631319545814704E-02,  3.1861263769554809E-10
  2.2911000999999973E-02,  1.6859189131346713E-01,  1.4277405894576003E-04,  1.5630855977312286E-02,  3.1861937851321963E-10
