time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0401001000000141E-02,  1.6856349596812806E-01,  1.4376362537508948E-04,  1.5496423948505061E-02,  3.2028044041038162E-10
  2.0406001000000142E-02,  1.6856349810501281E-01,  1.4376354159233412E-04,  1.5496435112963780E-02,  3.2028036010785598E-10
  2.0411001000000144E-02,  1.6856350113336716E-01,  1.4376346702124222E-04,  1.5496445016402280E-02,  3.2028027507772364E-10
  2.0416001000000145E-02,  1.6856350315711802E-01,  1.4376336242603836E-04,  1.5496459642064891E-02,  3.2028018217488802E-10
  2.0421001000000147E-02,  1.6856350655037491E-01,  1.4376329118241787E-04,  1.5496468683518408E-02,  3.2028008550547763E-10
  2.0426001000000148E-02,  1.6856350944515902E-01,  1.4376317428669479E-04,  1.5496485236216384E-02,  3.2027998062929380E-10
  2.0431001000000150E-02,  1.6856351241009532E-01,  1.4376307318370545E-04,  1.5496498606774434E-02,  3.2027986882684313E-10
  2.0436001000000151E-02,  1.6856351554323468E-01,  1.4376297008843726E-04,  1.5496512550477945E-02,  3.2027975108758180E-10
  2.0441001000000153E-02,  1.6856351917939333E-01,  1.4376286123654161E-04,  1.5496527335301005E-02,  3.2027962717859515E-10
  2.0446001000000154E-02,  1.6856352284766149E-01,  1.4376273517407832E-04,  1.5496544638199466E-02,  3.2027949525266059E-10
  2.0451001000000156E-02,  1.6856352634980301E-01,  1.4376260759903602E-04,  1.5496561876589821E-02,  3.2027935530412079E-10
  2.0456001000000158E-02,  1.6856352966543986E-01,  1.4376248562407727E-04,  1.5496578237733136E-02,  3.2027920881729969E-10
  2.0461001000000159E-02,  1.6856353329622520E-01,  1.4376237011552096E-04,  1.5496593711625206E-02,  3.2027905749342510E-10
  2.0466001000000161E-02,  1.6856353714789929E-01,  1.4376224407193689E-04,  1.5496610897864707E-02,  3.2027890066110442E-10
  2.0471001000000162E-02,  1.6856354092696474E-01,  1.4376211027397224E-04,  1.5496629082787219E-02,  3.2027873748005421E-10
  2.0476001000000164E-02,  1.6856354445138289E-01,  1.4376197874929505E-04,  1.5496646789437574E-02,  3.2027856860949274E-10
  2.0481001000000165E-02,  1.6856354846171401E-01,  1.4376185592154160E-04,  1.5496663212793416E-02,  3.2027839584109766E-10
  2.0486001000000167E-02,  1.6856355237209728E-01,  1.4376171681902461E-04,  1.5496682259314651E-02,  3.2027821773451276E-10
  2.0491001000000168E-02,  1.6856355688619556E-01,  1.4376158070806779E-04,  1.5496700572564484E-02,  3.2027803464092156E-10
  2.0496001000000170E-02,  1.6856356209630619E-01,  1.4376142418473444E-04,  1.5496722040428304E-02,  3.2027784448362585E-10
  2.0501001000000171E-02,  1.6856356732012068E-01,  1.4376124354183439E-04,  1.5496746826067095E-02,  3.2027764407895709E-10
  2.0506001000000173E-02,  1.6856357258380872E-01,  1.4376106184113747E-04,  1.5496771359863326E-02,  3.2027743345968832E-10
  2.0511001000000174E-02,  1.6856357824364107E-01,  1.4376087876149496E-04,  1.5496796085269868E-02,  3.2027721342871806E-10
  2.0516001000000176E-02,  1.6856358443758887E-01,  1.4376068220564700E-04,  1.5496822836013585E-02,  3.2027698310830273E-10
  2.0521001000000177E-02,  1.6856359010126648E-01,  1.4376046719447483E-04,  1.5496852162112718E-02,  3.2027674062662825E-10
  2.0526001000000179E-02,  1.6856359691360281E-01,  1.4376026972347003E-04,  1.5496878505740774E-02,  3.2027648885104606E-10
  2.0531001000000181E-02,  1.6856360407058327E-01,  1.4376003370624818E-04,  1.5496911010053349E-02,  3.2027622426809389E-10
  2.0536001000000182E-02,  1.6856361126192221E-01,  1.4375978504687942E-04,  1.5496944776960592E-02,  3.2027594513469952E-10
  2.0541001000000184E-02,  1.6856361841038142E-01,  1.4375953491104038E-04,  1.5496978552133681E-02,  3.2027565226483144E-10
  2.0546001000000185E-02,  1.6856362523791532E-01,  1.4375928619411333E-04,  1.5497012086429132E-02,  3.2027534716625130E-10
  2.0551001000000187E-02,  1.6856363237604216E-01,  1.4375904840216699E-04,  1.5497043984093004E-02,  3.2027503254699379E-10
  2.0556001000000188E-02,  1.6856363945214919E-01,  1.4375880033959496E-04,  1.5497077630355696E-02,  3.2027470839635918E-10
  2.0561001000000190E-02,  1.6856364723337086E-01,  1.4375855412924074E-04,  1.5497110819371315E-02,  3.2027437554751516E-10
  2.0566001000000191E-02,  1.6856365521530989E-01,  1.4375828403802470E-04,  1.5497147671064443E-02,  3.2027403179889050E-10
  2.0571001000000193E-02,  1.6856366237226106E-01,  1.4375800654908873E-04,  1.5497185239005090E-02,  3.2027367642414642E-10
  2.0576001000000194E-02,  1.6856367040253481E-01,  1.4375775687266955E-04,  1.5497218451828290E-02,  3.2027331397752045E-10
  2.0581001000000196E-02,  1.6856367809489262E-01,  1.4375747824580968E-04,  1.5497256542397350E-02,  3.2027294234694553E-10
  2.0586001000000197E-02,  1.6856368634196248E-01,  1.4375721037395174E-04,  1.5497292502484716E-02,  3.2027256283966591E-10
  2.0591001000000199E-02,  1.6856369460158538E-01,  1.4375692394376293E-04,  1.5497331468424538E-02,  3.2027217418590165E-10
  2.0596001000000200E-02,  1.6856370374480337E-01,  1.4375663663165718E-04,  1.5497370251035175E-02,  3.2027177652809047E-10
  2.0601001000000202E-02,  1.6856371288044106E-01,  1.4375631931535891E-04,  1.5497413580692385E-02,  3.2027136679415139E-10
  2.0606001000000203E-02,  1.6856372224626087E-01,  1.4375600151902138E-04,  1.5497456470087087E-02,  3.2027094506749018E-10
  2.0611001000000205E-02,  1.6856373103525174E-01,  1.4375567590047800E-04,  1.5497500540793227E-02,  3.2027051150282460E-10
  2.0616001000000207E-02,  1.6856374074408986E-01,  1.4375536966323228E-04,  1.5497541530977876E-02,  3.2027006955311870E-10
  2.0621001000000208E-02,  1.6856375056183931E-01,  1.4375503268989685E-04,  1.5497587526341838E-02,  3.2026961670478875E-10
  2.0626001000000210E-02,  1.6856376029243084E-01,  1.4375469126570872E-04,  1.5497633672694425E-02,  3.2026915237600890E-10
  2.0631001000000211E-02,  1.6856377062945155E-01,  1.4375435268991200E-04,  1.5497679310006340E-02,  3.2026867793149383E-10
  2.0636001000000213E-02,  1.6856378067904010E-01,  1.4375399360681972E-04,  1.5497728114400852E-02,  3.2026819178965000E-10
  2.0641001000000214E-02,  1.6856379130371776E-01,  1.4375364377324675E-04,  1.5497775161714147E-02,  3.2026769560990481E-10
  2.0646001000000216E-02,  1.6856380178076180E-01,  1.4375327465323179E-04,  1.5497825300062121E-02,  3.2026718818959618E-10
  2.0651001000000217E-02,  1.6856381253288219E-01,  1.4375291006905370E-04,  1.5497874418942778E-02,  3.2026667056646582E-10
  2.0656001000000219E-02,  1.6856382376088216E-01,  1.4375253626275827E-04,  1.5497925017938619E-02,  3.2026614270967726E-10
  2.0661001000000220E-02,  1.6856383499122060E-01,  1.4375214608247910E-04,  1.5497977949098310E-02,  3.2026560316547081E-10
  2.0666001000000222E-02,  1.6856384667149193E-01,  1.4375175542076732E-04,  1.5498030673543814E-02,  3.2026505246019287E-10
  2.0671001000000223E-02,  1.6856385836560203E-01,  1.4375134948042833E-04,  1.5498085713225862E-02,  3.2026448968578777E-10
  2.0676001000000225E-02,  1.6856387091466724E-01,  1.4375094269538510E-04,  1.5498140620198719E-02,  3.2026391539778093E-10
  2.0681001000000226E-02,  1.6856388284431750E-01,  1.4375050687960228E-04,  1.5498199927338863E-02,  3.2026332690399427E-10
  2.0686001000000228E-02,  1.6856389486439594E-01,  1.4375009136873644E-04,  1.5498255650522597E-02,  3.2026272726555653E-10
  2.0691001000000230E-02,  1.6856390769800911E-01,  1.4374967328905161E-04,  1.5498312112118065E-02,  3.2026211797738564E-10
  2.0696001000000231E-02,  1.6856392023811761E-01,  1.4374922754185223E-04,  1.5498372737176941E-02,  3.2026149627898033E-10
  2.0701001000000233E-02,  1.6856393227605504E-01,  1.4374879107425723E-04,  1.5498431478076294E-02,  3.2026086365182336E-10
  2.0706001000000234E-02,  1.6856394512921125E-01,  1.4374837187489751E-04,  1.5498487752315021E-02,  3.2026022378521895E-10
  2.0711001000000236E-02,  1.6856395856014630E-01,  1.4374792543861396E-04,  1.5498548464089365E-02,  3.2025957443564673E-10
  2.0716001000000237E-02,  1.6856397193999856E-01,  1.4374745872825976E-04,  1.5498611793053355E-02,  3.2025891292478563E-10
  2.0721001000000239E-02,  1.6856398499107214E-01,  1.4374699325345002E-04,  1.5498674587589023E-02,  3.2025823991397136E-10
  2.0726001000000240E-02,  1.6856399876075090E-01,  1.4374653896561946E-04,  1.5498735702534044E-02,  3.2025755806631206E-10
  2.0731001000000242E-02,  1.6856401237745233E-01,  1.4374606056987110E-04,  1.5498800675293120E-02,  3.2025686549394618E-10
  2.0736001000000243E-02,  1.6856402619209068E-01,  1.4374558677288993E-04,  1.5498864536594437E-02,  3.2025616302079711E-10
  2.0741001000000245E-02,  1.6856404057322627E-01,  1.4374510637325003E-04,  1.5498929481066737E-02,  3.2025545093201189E-10
  2.0746001000000246E-02,  1.6856405504590707E-01,  1.4374460658981113E-04,  1.5498997260638192E-02,  3.2025472740908109E-10
