time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020701000000026E-02,40,1,  1.6844007576902389E-01,  1.4809899512106960E-04,  1.4809147271063785E-04,  1.4935826299961735E-02,  3.2755886551936883E-10,  1.4056395054995537E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754509025221493E-10
  2.0020701000000026E-02,40,2,  1.6844049325869440E-01,  1.4809899512106960E-04,  1.4808490631406735E-04,  1.4942115599165681E-02,  3.2766773707119264E-10,  1.2264681897770577E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754754318859450E-10
  2.0020801000000026E-02,41,1,  1.6844049326827273E-01,  1.4808490631406735E-04,  1.4807711470059712E-04,  1.4937876292342334E-02,  3.2754030237611346E-10, -7.2408124810361796E-15,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754739837234489E-10
  2.0020801000000026E-02,41,2,  1.6844090445679755E-01,  1.4808490631406735E-04,  1.4807064786697649E-04,  1.4944070916059454E-02,  3.2764751088634695E-10,  1.0011251400206296E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754940062262493E-10
  2.0020901000000025E-02,42,1,  1.6844090445366161E-01,  1.4807064786697649E-04,  1.4806276243070222E-04,  1.4939780258505536E-02,  3.2751855208119451E-10, -3.0848541430420957E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754878365179635E-10
  2.0020901000000025E-02,42,2,  1.6844130670389121E-01,  1.4807064786697649E-04,  1.4805643661259794E-04,  1.4945840465480614E-02,  3.2762341097181003E-10,  7.4627320013685118E-14,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2755027619819661E-10
  2.0021001000000024E-02,43,1,  1.6844130669651103E-01,  1.4805643661259794E-04,  1.4804857713227309E-04,  1.4941563830685969E-02,  3.2749489162899888E-10, -5.5384569197735058E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754916850681264E-10
  2.0021001000000024E-02,43,2,  1.6844169872106723E-01,  1.4805643661259794E-04,  1.4804241254577890E-04,  1.4947470209632857E-02,  3.2759706659797211E-10,  4.7898091159469178E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2755012646863582E-10
  2.0022001000000025E-02,44,1,  1.6844169869787384E-01,  1.4804241254577890E-04,  1.4802696925336485E-04,  1.4939066736031972E-02,  3.2734458571268267E-10, -2.0554075595315220E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2752957239304049E-10
  2.0022001000000025E-02,44,2,  1.6844498639210870E-01,  1.4804241254577890E-04,  1.4792405184524992E-04,  1.4960731583631898E-02,  3.2736362387578474E-10, -1.6594851725575827E-13,  3.2500000000000001E-01,  3.2500000000000001E-01,  3.2747563912493236E-10
  2.0023001000000026E-02,45,1,  1.6844497550743984E-01,  1.4792405184524992E-04,  1.4791135222147364E-04,  1.4953564405231601E-02,  3.2715061456510163E-10, -3.2502455983073054E-13,  3.2500000000000001E-01,  5.0000000000000000E-01,  3.2737000614298736E-10
  2.0023001000000026E-02,45,2,  1.6844793933615951E-01,  1.4792405184524992E-04,  1.4781860355428408E-04,  1.4973111684852103E-02,  3.2716757453498891E-10, -2.0243160799845332E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2723842559778835E-10
  2.0024001000000027E-02,46,1,  1.6844791548073132E-01,  1.4781860355428408E-04,  1.4780772767943490E-04,  1.4966630432940747E-02,  3.2697783634492828E-10, -2.6058925286007085E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2710813097135831E-10
  2.0024001000000027E-02,46,2,  1.6845070763615569E-01,  1.4781860355428408E-04,  1.4772037772743429E-04,  1.4985059871818585E-02,  3.2699363677061229E-10, -1.1449420074601660E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2703370974087341E-10
  2.0025001000000028E-02,47,1,  1.6845069348611633E-01,  1.4772037772743429E-04,  1.4770999010753702E-04,  1.4979073552808031E-02,  3.2681703939170623E-10, -2.1667034916718334E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2692537456628982E-10
  2.0025001000000028E-02,47,2,  1.6845340267240158E-01,  1.4772037772743429E-04,  1.4762526047875838E-04,  1.4996968805417399E-02,  3.2683220348840022E-10, -9.3171077889599475E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2686481336566160E-10
  2.0026001000000029E-02,48,1,  1.6845339094117989E-01,  1.4762526047875838E-04,  1.4761513610997280E-04,  1.4991182863920857E-02,  3.2666129872241121E-10, -2.0351464325039489E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2676305604403643E-10
  2.0026001000000029E-02,48,2,  1.6845605267263952E-01,  1.4762526047875838E-04,  1.4753191439517623E-04,  1.5008777590696479E-02,  3.2667603658190658E-10, -8.7019462129847439E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2670649339365201E-10
  2.0027001000000030E-02,49,1,  1.6845604164804895E-01,  1.4753191439517623E-04,  1.4752195959641994E-04,  1.5003100607215450E-02,  3.2650840612072723E-10, -1.9808727292477677E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2660744975718960E-10
  2.0027001000000030E-02,49,2,  1.6845867043900167E-01,  1.4753191439517623E-04,  1.4743979095716247E-04,  1.5020490189097430E-02,  3.2652280517327848E-10, -8.4644583911117932E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2655243077764738E-10
  2.0028001000000031E-02,50,1,  1.6845865972312055E-01,  1.4743979095716247E-04,  1.4742995781842237E-04,  1.5014886695152052E-02,  3.2635745807406313E-10, -1.9497270358424414E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2645494442585523E-10
