time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.0300001000000109E-02,  1.6843812631754404E-01,  1.4815077047985746E-04,  1.4922040071976783E-02,  3.2751800524653919E-10
  2.0305001000000111E-02,  1.6843812493344665E-01,  1.4815082058394329E-04,  1.4922034638437692E-02,  3.2751807961618799E-10
  2.0310001000000112E-02,  1.6843812383931653E-01,  1.4815085937346393E-04,  1.4922029898243316E-02,  3.2751815329526381E-10
  2.0315001000000114E-02,  1.6843812418045218E-01,  1.4815084859304148E-04,  1.4922032090950929E-02,  3.2751821965265378E-10
  2.0320001000000115E-02,  1.6843812367201874E-01,  1.4815086579582880E-04,  1.4922029440746304E-02,  3.2751828116353682E-10
  2.0325001000000117E-02,  1.6843812435971078E-01,  1.4815084259113803E-04,  1.4922033059772424E-02,  3.2751833420683843E-10
  2.0330001000000118E-02,  1.6843812550715714E-01,  1.4815080261980850E-04,  1.4922038416392863E-02,  3.2751837602985875E-10
  2.0335001000000120E-02,  1.6843812657429741E-01,  1.4815076500194314E-04,  1.4922043156532977E-02,  3.2751837602985875E-10
  2.0340001000000121E-02,  1.6843812694950339E-01,  1.4815075120661777E-04,  1.4922044513615271E-02,  3.2751837602985875E-10
  2.0345001000000123E-02,  1.6843812712155568E-01,  1.4815074496411505E-04,  1.4922045181291421E-02,  3.2751837602985875E-10
  2.0350001000000124E-02,  1.6843812777895870E-01,  1.4815072223372391E-04,  1.4922048342886907E-02,  3.2751837602985875E-10
  2.0355001000000126E-02,  1.6843812828629623E-01,  1.4815070425953404E-04,  1.4922050547471880E-02,  3.2751837602985875E-10
  2.0360001000000127E-02,  1.6843812794231597E-01,  1.4815071564019841E-04,  1.4922048614167807E-02,  3.2751837602985875E-10
  2.0365001000000129E-02,  1.6843812847390638E-01,  1.4815069765654234E-04,  1.4922051386517074E-02,  3.2751837602985875E-10
  2.0370001000000131E-02,  1.6843812919676865E-01,  1.4815067239437363E-04,  1.4922054716849445E-02,  3.2751837602985875E-10
  2.0375001000000132E-02,  1.6843812880224490E-01,  1.4815068533508943E-04,  1.4922052438426245E-02,  3.2751837602985875E-10
  2.0380001000000134E-02,  1.6843812866759336E-01,  1.4815069027236327E-04,  1.4922051944056894E-02,  3.2751837602985875E-10
  2.0385001000000135E-02,  1.6843812959295601E-01,  1.4815065860833898E-04,  1.4922056574620882E-02,  3.2751837602985875E-10
  2.0390001000000137E-02,  1.6843812991900553E-01,  1.4815064664512598E-04,  1.4922057767381633E-02,  3.2751837602985875E-10
  2.0395001000000138E-02,  1.6843812937439101E-01,  1.4815066506205124E-04,  1.4922054923117836E-02,  3.2751837602985875E-10
  2.0400001000000140E-02,  1.6843812924974924E-01,  1.4815066978773344E-04,  1.4922054550074698E-02,  3.2751837602985875E-10
  2.0405001000000141E-02,  1.6843813040541575E-01,  1.4815063020840794E-04,  1.4922060314171287E-02,  3.2751837602985875E-10
  2.0410001000000143E-02,  1.6843813070069474E-01,  1.4815061911096505E-04,  1.4922061251131991E-02,  3.2751837602985875E-10
  2.0415001000000144E-02,  1.6843813069197100E-01,  1.4815061914267227E-04,  1.4922061062307229E-02,  3.2751837602985875E-10
  2.0420001000000146E-02,  1.6843812985094972E-01,  1.4815064802980535E-04,  1.4922056913154069E-02,  3.2751837602985875E-10
  2.0425001000000147E-02,  1.6843812952831019E-01,  1.4815065980885376E-04,  1.4922055700739414E-02,  3.2751837602985875E-10
  2.0430001000000149E-02,  1.6843812804988625E-01,  1.4815071087233441E-04,  1.4922048560987097E-02,  3.2751837602985875E-10
  2.0435001000000150E-02,  1.6843812835548341E-01,  1.4815070160887947E-04,  1.4922050739589410E-02,  3.2751837602985875E-10
  2.0440001000000152E-02,  1.6843812878205144E-01,  1.4815068673399437E-04,  1.4922052722570162E-02,  3.2751837602985875E-10
  2.0445001000000153E-02,  1.6843812859615112E-01,  1.4815069275994782E-04,  1.4922051609940354E-02,  3.2751837602985875E-10
  2.0450001000000155E-02,  1.6843812795760987E-01,  1.4815071483726796E-04,  1.4922048538562521E-02,  3.2751837602985875E-10
  2.0455001000000157E-02,  1.6843812745279926E-01,  1.4815073270889971E-04,  1.4922046337866507E-02,  3.2751837602985875E-10
  2.0460001000000158E-02,  1.6843812685355403E-01,  1.4815075372252024E-04,  1.4922043615986119E-02,  3.2751837602985875E-10
  2.0465001000000160E-02,  1.6843812607068862E-01,  1.4815078111876182E-04,  1.4922040029406974E-02,  3.2751837602985875E-10
  2.0470001000000161E-02,  1.6843812631342067E-01,  1.4815077344312180E-04,  1.4922041586928600E-02,  3.2751837602985875E-10
  2.0475001000000163E-02,  1.6843812702839225E-01,  1.4815074870083386E-04,  1.4922045013737645E-02,  3.2751837602985875E-10
  2.0480001000000164E-02,  1.6843812653287307E-01,  1.4815076512297262E-04,  1.4922042243838182E-02,  3.2751837602985875E-10
  2.0485001000000166E-02,  1.6843812644274997E-01,  1.4815076861489048E-04,  1.4922042014904630E-02,  3.2751837602985875E-10
  2.0490001000000167E-02,  1.6843812665570965E-01,  1.4815076138471531E-04,  1.4922043111510602E-02,  3.2751837602985875E-10
