time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.4541001000001408E-02,  1.6857785769259270E-01,  1.4326423689441363E-04,  1.5564033487026965E-02,  3.1944596443346646E-10
  2.4546001000001410E-02,  1.6857785613295939E-01,  1.4326426202559145E-04,  1.5564030308404413E-02,  3.1944596443346646E-10
  2.4551001000001411E-02,  1.6857785510412526E-01,  1.4326431549216043E-04,  1.5564022557835282E-02,  3.1944614968785805E-10
  2.4556001000001413E-02,  1.6857785460680760E-01,  1.4326435167072137E-04,  1.5564017939437062E-02,  3.1944614968785805E-10
  2.4561001000001415E-02,  1.6857785391377172E-01,  1.4326436941323775E-04,  1.5564015845490116E-02,  3.1944614968785805E-10
  2.4566001000001416E-02,  1.6857785272209302E-01,  1.4326439333350519E-04,  1.5564012489584861E-02,  3.1944631255948021E-10
  2.4571001000001418E-02,  1.6857785209555187E-01,  1.4326443430226236E-04,  1.5564006630798689E-02,  3.1944631255948021E-10
  2.4576001000001419E-02,  1.6857785070890988E-01,  1.4326445654145776E-04,  1.5564003930972542E-02,  3.1944631255948021E-10
  2.4581001000001421E-02,  1.6857784914942447E-01,  1.4326450407507705E-04,  1.5563997038694218E-02,  3.1944648236090168E-10
  2.4586001000001422E-02,  1.6857784816531232E-01,  1.4326455808845302E-04,  1.5563989589144907E-02,  3.1944648236090168E-10
  2.4591001000001424E-02,  1.6857784771348705E-01,  1.4326459276511690E-04,  1.5563985209989528E-02,  3.1944664362934943E-10
  2.4596001000001425E-02,  1.6857784685929478E-01,  1.4326460892915823E-04,  1.5563983331817285E-02,  3.1944664362934943E-10
  2.4601001000001427E-02,  1.6857784623883654E-01,  1.4326463827129095E-04,  1.5563979119103712E-02,  3.1944664362934943E-10
  2.4606001000001428E-02,  1.6857784574009271E-01,  1.4326466001801178E-04,  1.5563976295008726E-02,  3.1944664362934943E-10
  2.4611001000001430E-02,  1.6857784519910887E-01,  1.4326467745340462E-04,  1.5563974000261625E-02,  3.1944664362934943E-10
  2.4616001000001431E-02,  1.6857784431865408E-01,  1.4326469621389680E-04,  1.5563971428703610E-02,  3.1944681350155213E-10
  2.4621001000001433E-02,  1.6857784348625623E-01,  1.4326472650988493E-04,  1.5563967114609126E-02,  3.1944681350155213E-10
  2.4626001000001434E-02,  1.6857784323107072E-01,  1.4326475546160646E-04,  1.5563963204307113E-02,  3.1944681350155213E-10
  2.4631001000001436E-02,  1.6857784254210986E-01,  1.4326476482157469E-04,  1.5563962269071148E-02,  3.1944681350155213E-10
  2.4636001000001437E-02,  1.6857784205084184E-01,  1.4326478839732186E-04,  1.5563958821969613E-02,  3.1944697460999327E-10
  2.4641001000001439E-02,  1.6857784141394525E-01,  1.4326480562445545E-04,  1.5563956590503011E-02,  3.1944697460999327E-10
  2.4646001000001441E-02,  1.6857784037187742E-01,  1.4326482762979645E-04,  1.5563953518811235E-02,  3.1944697460999327E-10
  2.4651001000001442E-02,  1.6857783931432138E-01,  1.4326486348192216E-04,  1.5563948410181105E-02,  3.1944697460999327E-10
  2.4656001000001444E-02,  1.6857783840071550E-01,  1.4326490019991699E-04,  1.5563943406811866E-02,  3.1944714626131940E-10
  2.4661001000001445E-02,  1.6857783773845994E-01,  1.4326493206153729E-04,  1.5563939161487600E-02,  3.1944714626131940E-10
  2.4666001000001447E-02,  1.6857783639795301E-01,  1.4326495528661984E-04,  1.5563936154431822E-02,  3.1944714626131940E-10
  2.4671001000001448E-02,  1.6857783502430959E-01,  1.4326500128131634E-04,  1.5563929514630905E-02,  3.1944731490747147E-10
