time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020071000000025E-02,31,1,  1.6843798724861872E-01,  1.4815697822049515E-04,  1.4815688021316951E-04,  1.4922079305384278E-02,  3.2754652213719785E-10,  1.4791869890753806E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753202610470491E-10
  2.0020071000000025E-02,31,2,  1.6843800164394707E-01,  1.4815697822049515E-04,  1.4815684231636269E-04,  1.4922398739629764E-02,  3.2755336629744754E-10,  2.1340192742635679E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2753245290855978E-10
  2.0020081000000026E-02,32,1,  1.6843800164549869E-01,  1.4815684231636269E-04,  1.4815671657324438E-04,  1.4922330357577063E-02,  3.2755130928368415E-10,  1.8856375124368009E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753283003606228E-10
  2.0020081000000026E-02,32,2,  1.6843801777197395E-01,  1.4815684231636269E-04,  1.4815667411911370E-04,  1.4922688206231327E-02,  3.2755897648596725E-10,  2.6146449904966939E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2753335296506038E-10
  2.0020091000000028E-02,33,1,  1.6843801777290063E-01,  1.4815667411911370E-04,  1.4815651849994443E-04,  1.4922603553410962E-02,  3.2755643021140459E-10,  2.3077246344211837E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753381450998724E-10
  2.0020091000000028E-02,33,2,  1.6843803555281642E-01,  1.4815667411911370E-04,  1.4815647169307995E-04,  1.4922998092170736E-02,  3.2756488350258508E-10,  3.1068992597834153E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2753443588983919E-10
  2.0020101000000030E-02,34,1,  1.6843803555420062E-01,  1.4815647169307995E-04,  1.4815628440413128E-04,  1.4922896218158954E-02,  3.2756181917076963E-10,  2.7383280930433943E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753498355545782E-10
  2.0020101000000030E-02,34,2,  1.6843805491166125E-01,  1.4815647169307995E-04,  1.4815623344435828E-04,  1.4923325762902145E-02,  3.2757102245763744E-10,  3.6038902179612924E-14,  2.0000000000000000E-02,  6.5000000000000002E-01,  3.2753570433350143E-10
  2.0020201000000029E-02,35,1,  1.6843805491336614E-01,  1.4815623344435828E-04,  1.4815491598193749E-04,  1.4922608952224983E-02,  3.2754946279984853E-10,  1.3758466347103589E-14,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2753708018013616E-10
  2.0020201000000029E-02,35,2,  1.6843835077004615E-01,  1.4815623344435828E-04,  1.4815026107768394E-04,  1.4927065040664253E-02,  3.2762668491620961E-10,  8.9604736073441256E-14,  2.0000000000000000E-02,  1.2500000000000000E-01,  3.2753887227485765E-10
  2.0020301000000029E-02,36,1,  1.6843835078341748E-01,  1.4815026107768394E-04,  1.4814695833990029E-04,  1.4925268287646343E-02,  3.2757264313438329E-10,  3.3770859525640129E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2753954769204817E-10
  2.0020301000000029E-02,36,2,  1.6843870978339884E-01,  1.4815026107768394E-04,  1.4814131024641828E-04,  1.4930675573244595E-02,  3.2766633370438119E-10,  1.2678601233302688E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754208341229482E-10
  2.0020401000000028E-02,37,1,  1.6843870980203676E-01,  1.4814131024641828E-04,  1.4813636038233250E-04,  1.4927982718651922E-02,  3.2758534433012598E-10,  4.3260917831156915E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.2754294863065145E-10
  2.0020401000000028E-02,37,2,  1.6843910495834330E-01,  1.4814131024641828E-04,  1.4813014382141496E-04,  1.4933934797490417E-02,  3.2768845431208913E-10,  1.4550568143767386E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.2754585874428021E-10
