time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0020301000000029E-02,36,2,  1.6766305862400083E-01,  1.7630204581801169E-04,  1.7629162024183686E-04,  1.1924815394188756E-02,  3.7060818194218744E-10,  1.4005815563122130E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7047092494966885E-10
  2.0020401000000028E-02,37,1,  1.6766305865018657E-01,  1.7629162024183686E-04,  1.7628615705274844E-04,  1.1921843410105631E-02,  3.7049285259171315E-10,  2.1927642044302829E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7047136350250975E-10
  2.0020401000000028E-02,37,2,  1.6766346100789761E-01,  1.7629162024183686E-04,  1.7627901937940788E-04,  1.1927464413525601E-02,  3.7063752003704822E-10,  1.6615653453847307E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7047468663320050E-10
  2.0020501000000027E-02,38,1,  1.6766346104260227E-01,  1.7627901937940788E-04,  1.7627241611131752E-04,  1.1923872296693547E-02,  3.7049813887221901E-10,  2.3452239018509679E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7047515567798088E-10
  2.0020501000000027E-02,38,2,  1.6766388137270830E-01,  1.7627901937940788E-04,  1.7626496003065887E-04,  1.1929744603866838E-02,  3.7064924509758581E-10,  1.7408941960492992E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7047863746637296E-10
  2.0020601000000027E-02,39,1,  1.6766388140307709E-01,  1.7626496003065887E-04,  1.7625759243419171E-04,  1.1925736502142015E-02,  3.7049374199130771E-10,  1.5104524934744005E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7047893955687167E-10
  2.0020601000000027E-02,39,2,  1.6766430773186891E-01,  1.7626496003065887E-04,  1.7625003038395675E-04,  1.1931692853985196E-02,  3.7064698033955448E-10,  1.6804078268281011E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7048230037252534E-10
  2.0020701000000026E-02,40,1,  1.6766430776454544E-01,  1.7625003038395675E-04,  1.7624220649891412E-04,  1.1927436533356317E-02,  3.7048186749884545E-10, -4.3287367988948808E-16,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7048229171505174E-10
  2.0020701000000026E-02,40,2,  1.6766473246176883E-01,  1.7625003038395675E-04,  1.7623467383155486E-04,  1.1933370331042137E-02,  3.7063449487474155E-10,  1.5220315968980806E-13,  2.0000000000000000E-02,  2.5000000000000000E-01,  3.7048533577824552E-10
  2.0020801000000026E-02,41,1,  1.6766473248211355E-01,  1.7623467383155486E-04,  1.7622662622866834E-04,  1.1928991990889315E-02,  3.7046467328450751E-10, -2.0662493738005134E-14,  2.0000000000000000E-02,  5.0000000000000000E-01,  3.7048492252837075E-10
