case,interface,constraint_row_id,master_side,slave_side,master_boundary,slave_boundary,associated_primal_dofs,associated_primal_nodes,multiplier_value,multiplier_units,slave_reaction_W,master_reaction_W,reaction_balance_W,sign_convention
historical,TES_to_membrane,3814,Membrane_SiNx,TES,23,24,57809;57811;57923;57925;57927;58037;58039;72871;72882;72883;74184;74185;74196;74197;75513;75514;75526;76882;76883,47462;45465;46912;45119;42476;44888;42441;48226;49136;48449;46460;46074;46423;45817;43854;43487;43298;41370;41052,-0.41069456538241056,W/m^2 (Galerkin area-weighted thermal constraint),-5.128040655003447e-11,5.1280406550034477e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3815,Membrane_SiNx,TES,23,24,58259;58261;58361;58363;58365;58463;58465;72924;72931;74210;74250;74257;75537;75538;75579;75580;75581;76917;76959,47471;44890;46714;45129;42122;44897;41744;48690;48187;46533;45952;45154;44696;44602;42747;42483;41838;41742;40306,0.07380221007272085,W/m^2 (Galerkin area-weighted thermal constraint),1.0652351181528235e-11,-1.0652351084580124e-11,9.694811072536359e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3816,Membrane_SiNx,TES,23,24,59195;59197;59239;59243;59245;59295;59297;72804;72805;72806;72852;74124;74125;74126;74142;75441;75442;75453;76815,46818;44947;47311;45136;42848;44683;43035;50043;48785;47751;45118;46927;46233;43918;44655;43566;41648;41682;40669,-0.4401283270826932,W/m^2 (Galerkin area-weighted thermal constraint),-5.1972323457298116e-11,5.197232345729816e-11,4.52364397489937e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3817,Membrane_SiNx,TES,23,24,57167;57169;57301;57303;57305;57435;57437;71706;71754;71755;72912;72966;73020;73021;74227;74228;74292;74293;74353;74354;75555;75556;75609;75610,45804;43105;48180;45216;41831;47069;43616;48703;50264;47872;48365;46381;48318;46026;45874;44561;43656;43401;46007;43042;41937;41023;41440;41237,0.14889634174507135,W/m^2 (Galerkin area-weighted thermal constraint),2.0596454409754838e-11,-2.059645440975483e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3818,Membrane_SiNx,TES,23,24,59369;59405;59407;59409;59443;59445;80700;80706;82218;82224;82230;83656;83682;83688;85044;85080,48017;46523;45565;45378;43657;42513;45557;43338;47346;44852;41883;49029;46000;43265;47741;45091,-0.21435300735489876,W/m^2 (Galerkin area-weighted thermal constraint),-1.7627884112567996e-11,1.7627884112568e-11,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3819,Membrane_SiNx,TES,23,24,58549;58551;58635;58639;58641;58723;58725;71683;71684;71685;72948;72949;72950;74256;74268;74269;74270;74271;75597,46638;44896;48237;45383;42648;45392;42587;50213;49868;48244;47203;47026;45714;45202;44905;44555;43411;42585;41699,0.01911263631170979,W/m^2 (Galerkin area-weighted thermal constraint),2.2783191010023242e-12,-2.2783191010023242e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3820,Membrane_SiNx,TES,23,24,58635;58637;58639;58721;58723;58725;58803;71683;71684;71685;72798;72948;72949;72950;74112;74118;74268;74269;74270;75429;75435;75597,48237;47953;45383;45576;45392;42587;42325;50213;49868;48244;47932;47203;47026;45714;44837;43169;44905;44555;43411;41523;41109;41699,0.11764042062836329,W/m^2 (Galerkin area-weighted thermal constraint),1.738025589844928e-11,-1.7380255898449293e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3821,Membrane_SiNx,TES,23,24,58031;58033;58035;58147;58149;58151;58261;72894;72895;72896;74196;74208;74209;74210;75525;75526;75537;75538;75549;76917,48564;46716;44940;47598;45437;42783;44890;50071;49676;48816;46423;47323;45766;46533;43378;43298;44696;44602;41926;41742,0.0048817797650809935,W/m^2 (Galerkin area-weighted thermal constraint),6.712861526981879e-13,-6.712861526981881e-13,-2.0194839173657902e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3822,Membrane_SiNx,TES,23,24,59077;59079;59137;59139;59141;59197;59199;71551;71565;71586;72806;72822;72831;72852;72853;74125;74126;74148;74149;74172,47325;45972;48052;45443;43449;44947;42544;48953;48612;46695;47751;45594;46247;45118;44759;46233;43918;44690;43221;41761,-0.06535740375567826,W/m^2 (Galerkin area-weighted thermal constraint),-9.12813276877287e-12,9.12813275232856e-12,-1.6444310187875843e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3823,Membrane_SiNx,TES,23,24,57561;57563;57565;57567;57685;57687;57689;57815;72912;72918;74178;74226;74227;74228;74244;75507;75555;75567;75568,47699;47473;45634;43507;45562;45457;43149;43189;48365;48505;47784;46118;45874;44561;45633;44770;41937;43304;42285,-0.10889787426299903,W/m^2 (Galerkin area-weighted thermal constraint),-1.3890202382129172e-11,1.3890202338683712e-11,-4.344545962908428e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3824,Membrane_SiNx,TES,23,24,57681;57683;57809;57811;57813;57925;57927;72870;72871;72882;74178;74184;74185;74197;75507;75513;75514;76881;76882,47664;46128;47462;45465;44147;45119;42476;49840;48226;49136;47784;46460;46074;45817;44770;43854;43487;41688;41370,0.22289280860148536,W/m^2 (Galerkin area-weighted thermal constraint),2.2769505899772375e-11,-2.2769505899772388e-11,-1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3825,Membrane_SiNx,TES,23,24,56581;56583;56731;56733;56735;56737;56887;77033;77034;77035;77061;78514;78515;78516;78517;80047;80048,48508;45550;47423;45579;45528;42645;43186;49126;46723;45148;42279;50083;47671;45214;41875;46559;43536,0.6884702929318736,W/m^2 (Galerkin area-weighted thermal constraint),7.6219166968703e-11,-7.621916696870298e-11,2.5849394142282115e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3826,Membrane_SiNx,TES,23,24,56427;56429;56431;56581;56583;56585;56735;56737;78514;78515;78516;78517;80046;80047;80048;80049;81558;81559;81560;83045,48681;46731;43521;48508;45550;43291;45528;42645;50083;47671;45214;41875;49479;46559;43536;41230;46217;44735;42121;42524,-2.5636220734331565,W/m^2 (Galerkin area-weighted thermal constraint),-3.4425275670575943e-10,3.442527567057596e-10,1.550963648536927e-25,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3827,Membrane_SiNx,TES,23,24,57559;57561;57683;57685;57687;57813;57815;72864;72870;72918;74178;74184;74226;74244;75507;75513;75567;75568;76881,48188;47699;46128;45562;45457;44147;43189;50258;49840;48505;47784;46460;46118;45633;44770;43854;43304;42285;41688,0.06405853394107568,W/m^2 (Galerkin area-weighted thermal constraint),7.662281273290782e-12,-7.662281273290785e-12,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3828,Membrane_SiNx,TES,23,24,59367;59369;59371;59407;59409;59411;59445;79212;80622;80694;80700;80706;82140;82192;82218;82224;82230;83655;83656;83682;83688,48270;48017;45968;45565;45378;43313;42513;44954;42378;47020;45557;43338;41244;49491;47346;44852;41883;50629;49029;46000;43265,0.17558068729981,W/m^2 (Galerkin area-weighted thermal constraint),2.0447070356910847e-11,-2.0447070356910853e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3829,Membrane_SiNx,TES,23,24,58637;58719;58721;58723;58799;58801;58803;71685;72798;72949;72950;74090;74112;74118;74268;74270;75413;75429;75435,47953;47863;45576;45392;45975;43840;42325;48244;47932;47026;45714;46013;44837;43169;44905;43411;42797;41523;41109,-0.14983823416413444,W/m^2 (Galerkin area-weighted thermal constraint),-1.838599578040433e-11,1.838599578040431e-11,-1.9387045606711586e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3830,Membrane_SiNx,TES,23,24,56731;56733;56735;56883;56885;56887;75663;75664;75675;77033;77034;77035;77061;78515;78516;80047,47423;45579;45528;47204;44782;43186;47452;45036;43029;49126;46723;45148;42279;47671;45214;46559,-0.10316691890287535,W/m^2 (Galerkin area-weighted thermal constraint),-7.586021226546296e-12,7.586021226546294e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3831,Membrane_SiNx,TES,23,24,57435;57437;57563;57565;57567;57687;71706;72912;72918;72966;74226;74227;74228;74244;74293;75555;75567,47069;43616;47473;45634;43507;45457;48703;48365;48505;46381;46118;45874;44561;45633;43401;41937;43304,-0.11101063364072393,W/m^2 (Galerkin area-weighted thermal constraint),-9.539629584466171e-12,9.539629584466165e-12,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3832,Membrane_SiNx,TES,23,24,57027;57165;57167;57169;57301;57303;71754;71755;72966;73020;73021;74292;74293;74331;74352;74353;74354;75609;75610;75664,44641;47441;45804;43105;48180;45216;50264;47872;46381;48318;46026;43656;43401;49453;47608;46007;43042;41440;41237;45036,-0.18528332635946712,W/m^2 (Galerkin area-weighted thermal constraint),-1.802444129249745e-11,1.8024441292497447e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3833,Membrane_SiNx,TES,23,24,58797;58799;58879;58881;58883;58953;58955;72786;72787;72798;74088;74089;74090;74091;74112;75411;75412;75413,48235;45975;47752;45953;43682;46131;43289;48528;47983;47932;47812;45708;46013;44648;44837;44616;42791;42797,0.3911717893440974,W/m^2 (Galerkin area-weighted thermal constraint),4.637569097743811e-11,-4.637569097743814e-11,-2.5849394142282115e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3834,Membrane_SiNx,TES,23,24,59329;59335;59367;59371;59377;59407;59411;79134;79206;79212;80622;80673;80694;80700;80706;82192;82218;82224,47841;46462;48270;45968;44012;45565;43313;44054;46199;44954;42378;49099;47020;45557;43338;49491;47346;44852,-0.1446942413851182,W/m^2 (Galerkin area-weighted thermal constraint),-1.5126329829885035e-11,1.5126329829885032e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3835,Membrane_SiNx,TES,23,24,59013;59017;59077;59079;59081;59139;59141;71565;71586;72822;72829;72831;72852;72853;74148;74149;74161;75465,48098;46549;47325;45972;44788;45443;43449;48612;46695;45594;48123;46247;45118;44759;44690;43221;45464;42021,0.011487855146257695,W/m^2 (Galerkin area-weighted thermal constraint),1.2503419707783368e-12,-1.2503419707783368e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3836,Membrane_SiNx,TES,23,24,58719;58721;58797;58799;58801;58881;58883;72786;72787;72798;72950;74089;74090;74091;74112;74118;75413;75429,47863;45576;48235;45975;43840;45953;43682;48528;47983;47932;45714;45708;46013;44648;44837;43169;42797;41523,-0.2531612060405901,W/m^2 (Galerkin area-weighted thermal constraint),-2.7082118348531252e-11,2.7082118348531255e-11,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3837,Membrane_SiNx,TES,23,24,58361;58459;58461;58463;58549;58551;58553;71682;72930;72931;72932;72948;74250;74256;74257;74269;74271;75580;75581,46714;48506;46075;44897;46638;44896;43033;49085;47184;48187;46920;47203;45952;45202;45154;44555;42585;42483;41838,-0.2037623893102626,W/m^2 (Galerkin area-weighted thermal constraint),-2.2773026316331122e-11,2.277302631633112e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3838,Membrane_SiNx,TES,23,24,57559;57681;57683;57685;57811;57813;72870;72871;74178;74184;74185;74244;75507;75513;76881,48188;47664;46128;45562;45465;44147;49840;48226;47784;46460;46074;45633;44770;43854;41688,-0.014745258824067123,W/m^2 (Galerkin area-weighted thermal constraint),-1.04634533427273e-12,1.0463453342727304e-12,4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3839,Membrane_SiNx,TES,23,24,58879;58881;58949;58953;58955;59015;59019;72780;72787;72828;72830;74088;74089;74090;74091;74160;75411;75412;75477;76779,47752;45953;48657;46131;43289;47008;44562;50590;47983;49384;47710;47812;45708;46013;44648;46121;44616;42791;42475;41385,-0.3157632796569815,W/m^2 (Galerkin area-weighted thermal constraint),-3.832096198305012e-11,3.8320961983050135e-11,1.2924697071141057e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3840,Membrane_SiNx,TES,23,24,59283;59285;59291;59331;59333;59337;59375;74915;74916;76278;76297;76298;76299;77673;77679;77705;77706;77707;77733;79134;79140;79184;79185,48620;47951;46424;46254;46168;43491;43503;46825;45084;43227;48822;46176;44220;43552;41659;50571;48086;45880;45490;44054;41860;50221;47480,-7.104988211991535e-05,W/m^2 (Galerkin area-weighted thermal constraint),-8.768685460759563e-15,8.768685457170127e-15,-3.589435447891387e-24,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3841,Membrane_SiNx,TES,23,24,56141;56277;56279;56281;56429;56431;80046;80047;81542;81558;81559;81560;83027;83044;83045,47764;48649;46250;45093;46731;43521;49479;46559;49625;46217;44735;42121;47144;44704;42524,-1.8085927402842803,W/m^2 (Galerkin area-weighted thermal constraint),-1.3897898941753391e-10,1.3897898941753391e-10,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3842,Membrane_SiNx,TES,23,24,59283;59289;59331;59333;59335;59373;59375;76298;76299;77673;77706;77707;77733;79134;79140;79184;79185;79206;79212;80673;80694,48620;48659;46254;46168;46462;44763;43503;46176;44220;43552;48086;45880;45490;44054;41860;50221;47480;46199;44954;49099;47020,0.034048403532557614,W/m^2 (Galerkin area-weighted thermal constraint),3.699531430326505e-12,-3.699531430326505e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3843,Membrane_SiNx,TES,23,24,59237;59241;59285;59291;59293;59333;59337;73573;74124;74142;74914;74915;74916;75454;76278;76297;76298;76299;77679;77706;77707,49225;46783;47951;46424;44960;46168;43491;48862;46927;44655;50174;46825;45084;41853;43227;48822;46176;44220;41659;48086;45880,-0.02745500802310694,W/m^2 (Galerkin area-weighted thermal constraint),-3.0285309228579027e-12,3.028530922857904e-12,1.2116903504194741e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3844,Membrane_SiNx,TES,23,24,59287;59289;59329;59331;59335;59371;59373;59377;77733;79134;79184;79185;79206;79212;80622;80673;80694;80700;82192;82218,48955;48659;47841;46254;46462;45968;44763;44012;45490;44054;50221;47480;46199;44954;42378;49099;47020;45557;49491;47346,-0.0626240746419709,W/m^2 (Galerkin area-weighted thermal constraint),-6.934455135402299e-12,6.934455121428108e-12,-1.3974191359046948e-20,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3845,Membrane_SiNx,TES,23,24,59365;59369;59405;59409;59443;82218;82224;83656;83682;83688;85043;85044;85080,49725;48017;46523;45378;43657;47346;44852;49029;46000;43265;50160;47741;45091,0.19641648698550068,W/m^2 (Galerkin area-weighted thermal constraint),9.773504848763463e-12,-9.773504848763461e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3846,Membrane_SiNx,TES,23,24,58951;59013;59015;59017;59079;59081;59083;71563;71564;71565;72822;72828;72829;72830;72831;74148;74160;74161;75465;75477,48982;48098;47008;46549;45972;44788;44785;50233;50478;48612;45594;49384;48123;47710;46247;44690;46121;45464;42021;42475,0.030375176217351026,W/m^2 (Galerkin area-weighted thermal constraint),3.475226497864548e-12,-3.4752264978645496e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3847,Membrane_SiNx,TES,23,24,58459;58461;58545;58549;58551;58635;58639;71682;71683;71684;72930;72931;72932;72948;72949;74256;74268;74269,48506;46075;49456;46638;44896;48237;45383;49085;50213;49868;47184;48187;46920;47203;47026;45202;44905;44555,-0.055000128647914044,W/m^2 (Galerkin area-weighted thermal constraint),-6.823876343011961e-12,6.823876343011964e-12,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3848,Membrane_SiNx,TES,23,24,58259;58359;58361;58363;58459;58461;58463;71670;71671;71682;72924;72930;72931;72932;74210;74250;74256;74257;75538;75579;75580;75581,47471;49170;46714;45129;48506;46075;44897;50918;50406;49085;48690;47184;48187;46920;46533;45952;45202;45154;44602;42747;42483;41838,0.056400768868392896,W/m^2 (Galerkin area-weighted thermal constraint),6.456653772668251e-12,-6.4566537726682515e-12,-8.077935669463161e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3849,Membrane_SiNx,TES,23,24,57919;57921;57923;58031;58033;58035;58037;58149;71624;72882;72883;72894;72895;74196;74197;74208;74209;75525;75526;75537,49844;49377;46912;48564;46716;44940;44888;45437;51052;49136;48449;50071;49676;46423;45817;47323;45766;43378;43298;44696,0.10730747692642037,W/m^2 (Galerkin area-weighted thermal constraint),1.521778244910648e-11,-1.521778244910649e-11,-9.693522803355793e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3850,Membrane_SiNx,TES,23,24,56881;56883;56885;57023;57025;57027;57165;73020;74331;74352;74353;74354;75621;75652;75663;75664;75675;77033;77034;77035,49524;47204;44782;49067;46729;44641;47441;48318;49453;47608;46007;43042;42175;50484;47452;45036;43029;49126;46723;45148,0.003847768589394682,W/m^2 (Galerkin area-weighted thermal constraint),4.64551676815743e-13,-4.645516768157434e-13,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3851,Membrane_SiNx,TES,23,24,56277;56279;56427;56429;56431;56583;78514;78515;78516;80046;80047;80048;81542;81558;81559;81560;83045,48649;46250;48681;46731;43521;45550;50083;47671;45214;49479;46559;43536;49625;46217;44735;42121;42524,4.464022779185986,W/m^2 (Galerkin area-weighted thermal constraint),3.697398873620816e-10,-3.6973988736208167e-10,-5.169878828456423e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3852,Membrane_SiNx,TES,23,24,59193;59237;59239;59241;59291;59293;59295;72804;72805;73573;74124;74142;74914;74915;74916;75441;76297;76298,48683;49225;47311;46783;46424;44960;44683;50043;48785;48862;46927;44655;50174;46825;45084;43566;48822;46176,0.01943561691998529,W/m^2 (Galerkin area-weighted thermal constraint),2.297261210542357e-12,-2.2972612105423556e-12,1.2116903504194741e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3853,Membrane_SiNx,TES,23,24,59137;59191;59195;59197;59239;59243;71550;71551;71586;72265;72804;72805;72806;72852;74124;74125;74126;75441,48052;49227;46818;44947;47311;45136;50470;48953;46695;51009;50043;48785;47751;45118;46927;46233;43918;43566,0.22383988416574416,W/m^2 (Galerkin area-weighted thermal constraint),2.343172212726453e-11,-2.343172212726453e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3854,Membrane_SiNx,TES,23,24,57807;57809;57921;57923;57925;58033;58037;71624;72871;72882;72883;72895;74185;74196;74197;74209;75514;75526,49022;47462;49377;46912;45119;46716;44888;51052;48226;49136;48449;49676;46074;46423;45817;45766;43487;43298,0.5412069901025018,W/m^2 (Galerkin area-weighted thermal constraint),6.25657352018617e-11,-6.256573520186168e-11,2.5849394142282115e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3855,Membrane_SiNx,TES,23,24,58947;58949;58951;58953;59015;59017;59019;59083;71562;71564;72780;72787;72828;72829;72830;72831;74088;74089;74160;74161;75411;75477,50033;48657;48982;46131;47008;46549;44562;44785;50926;50478;50590;47983;49384;48123;47710;46247;47812;45708;46121;45464;44616;42475,-0.019728632513270488,W/m^2 (Galerkin area-weighted thermal constraint),-3.1178410021218125e-12,3.1178410021218113e-12,-1.2116903504194741e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3856,Membrane_SiNx,TES,23,24,57299;57301;57303;57433;57435;57437;57563;57565;71640;71646;71706;71754;71755;72912;72918;72966;73020;73021;74226;74227;74228;74293;75555;75567,50167;48180;45216;49760;47069;43616;47473;45634;50464;50932;48703;50264;47872;48365;48505;46381;48318;46026;46118;45874;44561;43401;41937;43304,-0.018592923662308917,W/m^2 (Galerkin area-weighted thermal constraint),-3.0354865387475403e-12,3.0354865387475427e-12,2.4233807008389483e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3857,Membrane_SiNx,TES,23,24,56729;56731;56733;56881;56883;56885;57025;74352;75652;75663;75664;75675;77032;77033;77034;77035;78515;78516,50527;47423;45579;49524;47204;44782;46729;47608;50484;47452;45036;43029;51386;49126;46723;45148;47671;45214,0.056677267706779215,W/m^2 (Galerkin area-weighted thermal constraint),6.696945878950544e-12,-6.6969458789505464e-12,-2.4233807008389483e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3858,Membrane_SiNx,TES,23,24,59189;59191;59193;59195;59239;59241;59243;59295;71550;72265;72804;72805;72806;73572;73573;74124;74125;74142;74914;74915;75441,50572;49227;48683;46818;47311;46783;45136;44683;50470;51009;50043;48785;47751;51819;48862;46927;46233;44655;50174;46825;43566,0.11247808978337434,W/m^2 (Galerkin area-weighted thermal constraint),1.7468360862401406e-11,-1.7468360862401422e-11,-1.6155871338926322e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3859,Membrane_SiNx,TES,23,24,59013;59075;59077;59079;59137;59139;70359;70360;71550;71551;71563;71565;71586;72806;72822;72829;72831;72852;72853,48098;49852;47325;45972;48052;45443;51102;50692;50470;48953;50233;48612;46695;47751;45594;48123;46247;45118;44759,0.0858795374035776,W/m^2 (Galerkin area-weighted thermal constraint),8.235646318497815e-12,-8.235646318497816e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3860,Membrane_SiNx,TES,23,24,56581;56729;56731;56733;56735;56883;75652;75663;77032;77033;77034;77035;78514;78515;78516;80047,48508;50527;47423;45579;45528;47204;50484;47452;51386;49126;46723;45148;50083;47671;45214;46559,-0.15468529473072454,W/m^2 (Galerkin area-weighted thermal constraint),-1.3598730599756777e-11,1.3598730599756782e-11,4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3861,Membrane_SiNx,TES,23,24,57023;57025;57027;57163;57165;57167;57301;71754;71755;73004;73020;73021;74292;74330;74331;74352;74353;74354;75652;75663;75664,49067;46729;44641;50471;47441;45804;48180;50264;47872;50770;48318;46026;43656;51218;49453;47608;46007;43042;50484;47452;45036,0.07919096822763476,W/m^2 (Galerkin area-weighted thermal constraint),9.406045793811379e-12,-9.406045793811375e-12,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3862,Membrane_SiNx,TES,23,24,57679;57681;57807;57809;57811;57923;57925;71599;71611;72870;72871;72882;72883;74184;74185;74197;75513;75514,50164;47664;49022;47462;45465;46912;45119;51862;50371;49840;48226;49136;48449;46460;46074;45817;43854;43487,0.12136996666699366,W/m^2 (Galerkin area-weighted thermal constraint),1.2302780738790408e-11,-1.2302780738790412e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3863,Membrane_SiNx,TES,23,24,58145;58147;58257;58259;58261;58359;58361;58363;71658;71659;71671;72896;72924;72931;74208;74210;74250;74257;75537;75538;75579,49229;47598;50615;47471;44890;49170;46714;45129;51236;51117;50406;48816;48690;48187;47323;46533;45952;45154;44696;44602;42747,-0.13653647537518682,W/m^2 (Galerkin area-weighted thermal constraint),-2.037867472086835e-11,2.037867472086835e-11,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3864,Membrane_SiNx,TES,23,24,57431;57433;57435;57561;57563;57565;57687;71640;71646;71647;71706;72864;72912;72918;72966;74178;74226;74227;74228;74244;75567,50035;49760;47069;47699;47473;45634;45457;50464;50932;50820;48703;50258;48365;48505;46381;47784;46118;45874;44561;45633;43304,0.16762910769181058,W/m^2 (Galerkin area-weighted thermal constraint),1.9353488478723936e-11,-1.935348847872393e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3865,Membrane_SiNx,TES,23,24,58031;58143;58145;58147;58149;58259;58261;71659;72894;72895;72896;72924;74208;74209;74210;74250;75537;75538,48564;50456;49229;47598;45437;47471;44890;51117;50071;49676;48816;48690;47323;45766;46533;45952;44696;44602,0.07845182083079409,W/m^2 (Galerkin area-weighted thermal constraint),1.0626612451274323e-11,-1.0626612451274327e-11,-4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3866,Membrane_SiNx,TES,23,24,57559;57679;57681;57683;57809;57811;71599;71611;72870;72871;72882;74178;74184;74185;75507;75513,48188;50164;47664;46128;47462;45465;51862;50371;49840;48226;49136;47784;46460;46074;44770;43854,-0.17732850476147216,W/m^2 (Galerkin area-weighted thermal constraint),-1.2806912860086722e-11,1.2806912860086718e-11,-3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3867,Membrane_SiNx,TES,23,24,57429;57431;57559;57561;57563;57685;57687;71646;71647;72864;72870;72912;72918;74178;74184;74226;74227;74244;75507;75567;75568,49914;50035;48188;47699;47473;45562;45457;50932;50820;50258;49840;48365;48505;47784;46460;46118;45874;45633;44770;43304;42285,-0.06839502108039389,W/m^2 (Galerkin area-weighted thermal constraint),-8.270175357575926e-12,8.270175357575928e-12,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3868,Membrane_SiNx,TES,23,24,58797;58877;58879;58881;58949;58953;71532;72780;72786;72787;74088;74089;74090;75411,48235;50045;47752;45953;48657;46131;50077;50590;48528;47983;47812;45708;46013;44616,-0.1120490893310246,W/m^2 (Galerkin area-weighted thermal constraint),-8.805530989005426e-12,8.805530986866858e-12,-2.1385672294178822e-21,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,3869,Membrane_SiNx,TES,23,24,56141;56275;56277;56279;56281;80040;80046;80047;81541;81542;81558;81559;83026;83027;83044;83045,47764;50581;48649;46250;45093;51419;49479;46559;51395;49625;46217;44735;50419;47144;44704;42524,0.8940507276178788,W/m^2 (Galerkin area-weighted thermal constraint),4.2414952362639794e-11,-4.24149523626398e-11,-6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
