time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
6.75,6.48510996296966e-06,0.5983944194228576,0.6046033930906847,0.5983879343128947,0.6045969079807217
6.800000000000001,7.366540664263026e-06,0.603073400325927,0.6093088617476546,0.6030660337852628,0.6093014952069904
6.8500000000000005,8.28189650315994e-06,0.6077497429462074,0.6140116526803266,0.6077414610497043,0.6140033707838235
6.9,9.22839200045752e-06,0.6124236605434974,0.6187119770191007,0.6124144321514969,0.6187027486271003
6.95,1.0203241676952898e-05,0.6170953663775944,0.6234100458943773,0.6170851631359174,0.6233998426527003
7.0,1.1203660053443183e-05,0.6217650737082964,0.6281060704365562,0.6217538700482429,0.6280948667765027
7.050000000000001,1.2238867854514939e-05,0.6264320307609621,0.6327992962386111,0.6264197918931076,0.6327870573707566
7.1000000000000005,1.342450214064969e-05,0.6310953251152097,0.6374888113094848,0.631081900613069,0.6374753868073441
7.15,1.4786049943113381e-05,0.6357550449578702,0.6421747064550604,0.6357402589079271,0.6421599204051173
7.2,1.6318274726891022e-05,0.6404112788693922,0.6468570728753641,0.6403949605946653,0.6468407546006372
7.25,1.801593995696762e-05,0.6450641154302248,0.6515360017704231,0.6450460994902678,0.6515179858304662
7.300000000000001,1.987380909832822e-05,0.6497136432208173,0.6562115843402642,0.649693769411719,0.6561917105311659
7.3500000000000005,2.1886645615957763e-05,0.654359950821618,0.6608839117849141,0.654338064176002,0.6608620251392981
7.4,2.4049212974841284e-05,0.6590031268130765,0.6655530753043996,0.6589790776001017,0.6655290260914247
7.45,2.63562746399638e-05,0.6636432597756413,0.6702191660987475,0.6636169035010013,0.6701928098241076
7.5,2.880259407631032e-05,0.6682804382897617,0.674882275367985,0.6682516356956854,0.6748534727739086
7.550000000000001,3.138293474886588e-05,0.6729147509358866,0.6795424943121384,0.6728833680011377,0.6795111113773895
7.6000000000000005,3.409206012261543e-05,0.6775462862944649,0.6841999141312348,0.6775121942343423,0.6841658220711122
7.65,3.692473366254398e-05,0.6821751329459456,0.6888546260253011,0.682138208212283,0.6888177012916386
