% Model:              0902gakkai715uA.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 13 2026, 23:25
% Table:              プローブテーブル 1 - 
% 時間 (ms)                                         温度 (K), 吸収体                                       温度 (K), StyCast                                   温度 (K), TES                                       アンペアメーターを通る電流 # (µA)                              TES R(T) (mΩ), TES R
20.020013556189333                                0.16927435291151824                               0.16858451311896766                               0.16858414943141403                               143.04577098142173                                15.593773031293763
20.020013986800947                                0.16928104707302152                               0.16858451312327807                               0.16858414943141314                               143.04577098145268                                15.593773031289512
20.020014417412558                                0.16928746415507223                               0.16858451312776637                               0.1685841494314124                                143.04577098148363                                15.593773031285359
20.02001484802417                                 0.16929362468419787                               0.1685845131324203                                0.1685841494314115                                143.0457709815146                                 15.593773031281085
20.020015278635782                                0.16929954105527092                               0.16858451313725825                               0.1685841494314107                                143.0457709815456                                 15.593773031276935
20.020015709247396                                0.16930522575641788                               0.16858451314231837                               0.16858414943140965                               143.04577098157657                                15.593773031272725
20.020016139859006                                0.16931069076935387                               0.16858451314765635                               0.1685841494314087                                143.04577098160755                                15.593773031268562
20.02001657047062                                 0.16931594740652156                               0.16858451315334497                               0.1685841494314079                                143.04577098163853                                15.5937730312645
20.02001700108223                                 0.16932100629344835                               0.168584513159475                                 0.1685841494314069                                143.04577098166945                                15.593773031260254
20.020017431693844                                0.16932587739748656                               0.16858451316614698                               0.16858414943140604                               143.04577098170043                                15.59377303125607
20.02001786230546                                 0.16933057006906743                               0.16858451317346806                               0.16858414943140523                               143.04577098173138                                15.593773031251963
20.02001829291707                                 0.16933509308463543                               0.16858451318155673                               0.16858414943140415                               143.04577098176233                                15.59377303124766
20.020018723528683                                0.16933945468759487                               0.16858451319053258                               0.16858414943140324                               143.0457709817933                                 15.59377303124349
20.020019154140293                                0.16934366262632733                               0.1685845132005149                                0.16858414943140246                               143.0457709818243                                 15.593773031239275
20.020019584751907                                0.1693477241892702                                0.16858451321162135                               0.1685841494314014                                143.0457709818553                                 15.59377303123513
20.020020015363517                                0.1693516462371666                                0.1685845132239669                                0.16858414943140052                               143.04577098188622                                15.593773031231
20.02002087658674                                 0.16935910492168046                               0.16858451325295637                               0.1685841494313987                                143.04577098194818                                15.59377303122258
20.020021651687642                                0.16936540107446563                               0.16858451328436494                               0.1685841494313971                                143.0457709820039                                 15.593773031215077
20.020022426788543                                0.1693713342193404                                0.16858451332141683                               0.16858414943139546                               143.04577098205965                                15.593773031207528
20.020023201889444                                0.1693769323009566                                0.1685845133646956                                0.16858414943139377                               143.04577098211539                                15.593773031199923
20.020023976990345                                0.16938222072389295                               0.16858451341480224                               0.16858414943139222                               143.04577098217112                                15.593773031192317
20.020024752091246                                0.16938722255137212                               0.16858451347238074                               0.16858414943139066                               143.04577098222683                                15.593773031184782
20.020025527192143                                0.16939195873382795                               0.1685845135381419                                0.16858414943138927                               143.0457709822826                                 15.593773031177102
20.020026302293044                                0.169396448328084                                 0.16858451361287982                               0.16858414943138753                               143.04577098233833                                15.59377303116958
20.020027077393944                                0.1694007086960783                                0.1685845136974892                                0.16858414943138594                               143.04577098239406                                15.593773031161966
20.020027852494845                                0.1694047556816643                                0.1685845137929731                                0.1685841494313842                                143.0457709824498                                 15.593773031154415
20.020028627595746                                0.16940860376706576                               0.16858451390044332                               0.1685841494313827                                143.04577098250556                                15.5937730311468
20.020029402696643                                0.16941226621109817                               0.16858451402111843                               0.16858414943138111                               143.0457709825613                                 15.593773031139142
20.020030177797544                                0.16941575517143084                               0.16858451415631587                               0.1685841494313794                                143.04577098261703                                15.593773031131608
20.020030952898445                                0.1694190818128933                                0.16858451430743943                               0.1685841494313778                                143.04577098267276                                15.593773031123966
20.020031727999346                                0.1694222564035812                                0.16858451447596878                               0.16858414943137628                               143.04577098272853                                15.593773031116486
20.020032503100246                                0.16942528840034504                               0.16858451466344207                               0.16858414943137484                               143.0457709827843                                 15.593773031108716
20.020033278201144                                0.16942818652482852                               0.16858451487144957                               0.16858414943137337                               143.04577098283997                                15.593773031101172
20.020034053302044                                0.16943095722057083                               0.16858451510129357                               0.1685841494313719                                143.04577098289573                                15.593773031093471
20.020034828402945                                0.1694336107261652                                0.16858451535517038                               0.16858414943137018                               143.04577098295147                                15.593773031085927
20.020035603503846                                0.16943615315126018                               0.16858451563462767                               0.16858414943136862                               143.04577098300723                                15.593773031078285
20.020036378604747                                0.16943859061951685                               0.16858451594133014                               0.16858414943136707                               143.04577098306294                                15.593773031070686
20.020037153705648                                0.16944092897232285                               0.16858451627701118                               0.16858414943136532                               143.0457709831187                                 15.59377303106314
20.020037928806545                                0.1694431736915554                                0.1685845166434487                                0.16858414943136354                               143.04577098317444                                15.593773031055582
20.020038703907446                                0.16944532989509836                               0.16858451704247893                               0.16858414943136193                               143.04577098323017                                15.593773031047895
20.020039479008346                                0.1694474023551514                                0.16858451747600497                               0.16858414943136046                               143.04577098328588                                15.593773031040309
20.02004102921015                                 0.16945131872306826                               0.1685845184576144                                0.16858414943135713                               143.04577098339738                                15.593773031025073
20.02004242439177                                 0.16945459818595326                               0.16858451948103778                               0.16858414943135414                               143.0457709834977                                 15.593773031011356
20.020043819573395                                0.1694576664623859                                0.16858452065205637                               0.168584149431351                                 143.045770983598                                  15.59377303099776
20.02004521475502                                 0.16946054192148688                               0.16858452198729498                               0.1685841494313484                                143.04577098369836                                15.593773030983934
20.020046609936642                                0.16946324101728008                               0.16858452350590455                               0.16858414943134528                               143.04577098379872                                15.59377303097027
20.020048005118266                                0.1694657784745741                                0.16858452522995374                               0.1685841494313422                                143.04577098389908                                15.593773030956596
20.02004940029989                                 0.16946816748722204                               0.16858452718478886                               0.16858414943133926                               143.04577098399938                                15.593773030942977
20.02005079548151                                 0.16947041990152212                               0.1685845293993322                                0.16858414943133643                               143.04577098409973                                15.593773030929277
20.020052190663133                                0.16947254637806922                               0.16858453190630768                               0.16858414943133354                               143.0457709842001                                 15.593773030915553
20.020053585844757                                0.16947455653267685                               0.16858453474237617                               0.16858414943133096                               143.04577098430042                                15.593773030901858
20.02005498102638                                 0.1694764590583572                                0.16858453794820893                               0.16858414943132777                               143.04577098440078                                15.59377303088817
20.020056376208004                                0.16947826183101916                               0.16858454156846908                               0.16858414943132505                               143.04577098450113                                15.593773030874422
20.020057771389627                                0.1694799720012187                                0.16858454565171896                               0.1685841494313221                                143.04577098460146                                15.593773030860731
20.02005916657125                                 0.16948159607401553                               0.16858455025026495                               0.16858414943131936                               143.04577098470176                                15.593773030847105
20.02006056175287                                 0.16948313997867398                               0.16858455541993692                               0.1685841494313162                                143.04577098480215                                15.59377303083348
20.020061956934494                                0.16948460912959287                               0.16858456121981602                               0.1685841494313132                                143.04577098490242                                15.593773030819767
20.020063352116118                                0.16948600847986134                               0.16858456771192348                               0.1685841494313105                                143.0457709850028                                 15.593773030806107
20.02006474729774                                 0.16948734256826015                               0.16858457496087997                               0.16858414943130776                               143.04577098510308                                15.59377303079238
20.020066142479365                                0.16948861556080727                               0.1685845830335304                                0.16858414943130515                               143.04577098520346                                15.593773030778676
20.02006753766099                                 0.16948983128738543                               0.16858459199856152                               0.16858414943130212                               143.0457709853038                                 15.593773030764982
20.02006893284261                                 0.1694909932742991                                0.1685846019261168                                0.16858414943129954                               143.04577098540418                                15.5937730307513
20.020070328024232                                0.16949210477306695                               0.1685846128873891                                0.16858414943129676                               143.04577098550448                                15.59377303073756
20.02007311838748                                 0.16949419151860612                               0.16858463829448458                               0.16858414943129077                               143.0457709857052                                 15.593773030710281
20.0200756297144                                  0.16949592435418812                               0.16858466542342682                               0.16858414943128538                               143.04577098588587                                15.593773030685615
20.02007814104132                                 0.1694975334781082                                0.16858469701426745                               0.16858414943128036                               143.0457709860665                                 15.59377303066095
20.020080652368243                                0.16949903076942285                               0.16858473346793734                               0.16858414943127503                               143.04577098624708                                15.593773030636358
20.020083163695162                                0.16950042672838542                               0.16858477517119852                               0.1685841494312696                                143.04577098642773                                15.593773030611684
20.020085675022084                                0.1695017306317205                                0.16858482249176726                               0.16858414943126523                               143.04577098660837                                15.593773030587029
20.020088186349003                                0.16950295069043225                               0.1685848757745644                                0.16858414943125982                               143.04577098678897                                15.593773030562344
20.020090697675926                                0.1695040941918855                                0.16858493533882035                               0.16858414943125433                               143.04577098696956                                15.59377303053763
20.020093209002845                                0.16950516762272871                               0.16858500147594063                               0.16858414943124908                               143.04577098715026                                15.593773030513029
20.020095720329767                                0.16950617677386207                               0.1685850744480408                                0.16858414943124364                               143.04577098733088                                15.593773030488416
20.020098231656686                                0.16950712682986332                               0.1685851544870754                                0.16858414943123878                               143.04577098751147                                15.593773030463861
20.020100742983608                                0.1695080224451717                                0.16858524179448894                               0.16858414943123382                               143.04577098769212                                15.593773030439193
20.020103254310527                                0.1695088678092547                                0.16858533654131455                               0.1685841494312287                                143.04577098787277                                15.593773030414496
20.02010576563745                                 0.16950966670253087                               0.16858543886864263                               0.16858414943122332                               143.0457709880534                                 15.593773030389915
20.02010827696437                                 0.1695104225444314                                0.1685855488884087                                0.168584149431218                                 143.04577098823398                                15.593773030365151
20.02011078829129                                 0.16951113843493942                               0.16858566668441471                               0.16858414943121247                               143.04577098841466                                15.59377303034055
20.02011329961821                                 0.1695118171906211                                0.16858579231355558                               0.16858414943120759                               143.04577098859528                                15.593773030315946
20.020115810945132                                0.1695124613758618                                0.16858592580718038                               0.16858414943120237                               143.04577098877587                                15.593773030291317
20.020120833598973                                0.1695136578073892                                0.16858621634588267                               0.16858414943119196                               143.0457709891372                                 15.593773030241938
20.020125353987428                                0.16951463744651152                               0.16858650449924373                               0.16858414943118244                               143.0457709894623                                 15.5937730301975
20.020129874375886                                0.16951553549260998                               0.1685868175443789                                0.16858414943117317                               143.04577098978746                                15.593773030153146
20.02013439476434                                 0.1695163607371656                                0.1685871549541876                                0.16858414943116343                               143.0457709901126                                 15.593773030108812
20.020138915152796                                0.1695171208283034                                0.1685875160578565                                0.16858414943115402                               143.04577099043777                                15.59377303006435
20.020143435541254                                0.16951782242086338                               0.16858790006376018                               0.16858414943114483                               143.04577099076292                                15.593773030019866
20.02014795592971                                 0.16951847132156053                               0.16858830608214687                               0.16858414943113553                               143.04577099108806                                15.59377302997555
20.020152476318163                                0.16951907261569574                               0.1685887331462177                                0.16858414943112643                               143.04577099141326                                15.593773029931087
20.02015699670662                                 0.1695196307740967                                0.1685891802311602                                0.1685841494311169                                143.0457709917384                                 15.59377302988679
20.020161517095076                                0.1695201489532117                                0.16858964648418942                               0.16858414943110764                               143.04577099206355                                15.59377302984239
20.02016603748353                                 0.16952063204079762                               0.1685901304617886                                0.16858414943109845                               143.04577099238873                                15.593773029798104
20.02017055787199                                 0.16952108273771418                               0.16859063114812164                               0.1685841494310886                                143.0457709927139                                 15.59377302975366
20.020175078260444                                0.16952150367393143                               0.16859114746384082                               0.16858414943107924                               143.04577099303907                                15.593773029709107
20.020179598648898                                0.16952189727946684                               0.16859167831597216                               0.16858414943107008                               143.04577099336427                                15.593773029664789
20.020184119037356                                0.1695222657611786                                0.16859222261882742                               0.16858414943106143                               143.04577099368944                                15.59377302962038
20.020193159814273                                0.16952293731563975                               0.16859334598488                                  0.16858414943104186                               143.0457709943399                                 15.593773029531658
20.020201296513495                                0.16952347350037902                               0.16859439260005551                               0.1685841494310254                                143.04577099492525                                15.593773029451755
20.02020943321272                                 0.16952395362685405                               0.1685954671706566                                0.1685841494310082                                143.04577099551065                                15.59377302937193
20.020217569911942                                0.16952438476510523                               0.1685965644639359                                0.1685841494309909                                143.04577099609602                                15.593773029292082
20.020225706611168                                0.16952477294643015                               0.16859767961433816                               0.16858414943097422                               143.04577099668143                                15.593773029212251
20.020233843310393                                0.1695251233190334                                0.16859880814305617                               0.16858414943095756                               143.04577099726683                                15.593773029132269
20.020241980009615                                0.1695254402923962                                0.1685999459595363                                0.16858414943094016                               143.0457709978523                                 15.593773029052514
20.02025011670884                                 0.16952572765980642                               0.16860108935261206                               0.16858414943092373                               143.0457709984377                                 15.593773028972517
20.020258253408063                                0.16952598869933913                               0.16860223497524796                               0.16858414943090663                               143.04577099902315                                15.593773028892738
20.020266390107288                                0.16952622625625924                               0.16860337982535378                               0.16858414943088995                               143.0457709996086                                 15.593773028812917
20.020274526806514                                0.16952644281043044                               0.16860452122433317                               0.16858414943087352                               143.04577100019404                                15.59377302873298
20.020282663505736                                0.16952664053158753                               0.16860565679454825                               0.16858414943085653                               143.04577100077952                                15.593773028653162
20.02029080020496                                 0.16952682132498828                               0.16860678443653251                               0.16858414943083938                               143.04577100136495                                15.593773028573354
20.02030707360341                                 0.16952714041192513                               0.16860900693089553                               0.16858414943080552                               143.04577100253593                                15.593773028413617
20.02032171966201                                 0.16952738423275626                               0.16861096446609117                               0.16858414943077513                               143.04577100358978                                15.593773028269899
20.020336365720613                                0.1695275937388966                                0.16861287472004638                               0.168584149430745                                 143.04577100464363                                15.593773028126074
20.020351011779216                                0.16952777433833957                               0.16861473268960037                               0.16858414943071479                               143.04577100569756                                15.593773027982603
20.020365657837818                                0.16952793049993295                               0.16861653474899035                               0.16858414943068412                               143.0457710067515                                 15.593773027838768
20.02038030389642                                 0.16952806591788805                               0.16861827844447505                               0.16858414943065322                               143.04577100780543                                15.59377302769505
20.02039494995502                                 0.16952818365720115                               0.16861996229480145                               0.16858414943062355                               143.04577100885936                                15.59377302755136
20.02040959601362                                 0.16952828627298935                               0.16862158561371718                               0.16858414943059316                               143.0457710099133                                 15.593773027407687
20.020424242072224                                0.16952837590584352                               0.16862314835769043                               0.16858414943056257                               143.04577101096726                                15.593773027263854
20.020438888130826                                0.16952845435760722                               0.16862465099746754                               0.16858414943053232                               143.0457710120212                                 15.593773027120186
20.02045353418943                                 0.1695285231516078                                0.16862609441072982                               0.16858414943050246                               143.04577101307518                                15.593773026976576
20.020482826306633                                0.16952863801805637                               0.1686288107015848                                0.16858414943044095                               143.04577101518325                                15.59377302668902
20.020512118423838                                0.16952872726586476                               0.1686313085165863                                0.16858414943038091                               143.0457710172914                                 15.593773026401713
20.020541410541043                                0.16952879666797838                               0.16863360146373113                               0.16858414943032002                               143.04577101939952                                15.593773026114347
20.020570702658244                                0.16952885077869304                               0.1686357043277431                                0.16858414943025923                               143.04577102150768                                15.59377302582694
20.02059999477545                                 0.1695288930830013                                0.1686376322712771                                0.16858414943019848                               143.04577102361586                                15.593773025539459
20.020629286892653                                0.16952892621983295                               0.16863940027938062                               0.16858414943013783                               143.04577102572404                                15.593773025252158
20.020658579009858                                0.16952895218430203                               0.16864102278997073                               0.16858414943007705                               143.04577102783233                                15.593773024964728
20.020687871127063                                0.16952897248840737                               0.16864251346421427                               0.16858414943001654                               143.04577102994065                                15.593773024677361
20.020717163244264                                0.16952898828261762                               0.1686438850584108                                0.16858414942995548                               143.04577103204895                                15.593773024390023
20.02074645536147                                 0.16952900044625507                               0.16864514936701763                               0.16858414942989483                               143.0457710341572                                 15.593773024102493
20.020805039595878                                0.16952901698950013                               0.1686474104093295                                0.16858414942977318                               143.04577103837389                                15.593773023527975
20.020863623830284                                0.16952902510222273                               0.16864936007636383                               0.16858414942965178                               143.04577104259056                                15.593773022953132
20.020922208064693                                0.16952902701437741                               0.1686510569812192                                0.1685841494295306                                143.04577104680737                                15.593773022378487
20.020980792299103                                0.16952902423889987                               0.1686525511098192                                0.16858414942940872                               143.0457710510242                                 15.59377302180378
20.02103937653351                                 0.16952901776293813                               0.16865388365170078                               0.16858414942928776                               143.04577105524098                                15.593773021229227
20.021097960767918                                0.16952900822802786                               0.16865508797793544                               0.16858414942916602                               143.04577105945776                                15.59377302065449
20.021156545002327                                0.1695289960615461                                0.168656190879988                                 0.16858414942904487                               143.04577106367458                                15.593773020079933
20.021215129236733                                0.16952898156261315                               0.16865721375488402                               0.1685841494289228                                143.04577106789134                                15.593773019505237
20.02133229770555                                 0.1695289466349243                                0.168659098794123                                 0.16858414942868016                               143.04577107632494                                15.593773018356007
20.021449466174367                                0.16952890458525294                               0.1686608214981469                                0.16858414942843744                               143.04577108475837                                15.593773017206793
20.021566634643182                                0.16952885645650637                               0.16866244160651947                               0.16858414942819477                               143.0457710931918                                 15.593773016057668
20.021683803111998                                0.16952880299445797                               0.16866399174312283                               0.16858414942795158                               143.0457711016251                                 15.593773014908454
20.021800971580813                                0.16952874536316614                               0.1686655141904998                                0.1685841494277082                                143.0457711100583                                 15.593773013759138
20.02191814004963                                 0.1695286842150972                                0.16866701880201113                               0.16858414942746508                               143.04577111849147                                15.59377301261
20.022152476987262                                0.16952855450191634                               0.1686700028913183                                0.16858414942698013                               143.04577113535763                                15.593773010311702
20.022386813924896                                0.16952841741306104                               0.1686729624226308                                0.16858414942649394                               143.04577115222352                                15.593773008013438
20.022621150862527                                0.16952827600050377                               0.16867590205232397                               0.16858414942600858                               143.0457711690891                                 15.593773005714997
20.02285548780016                                 0.16952813260409036                               0.16867881791097586                               0.16858414942552266                               143.04577118595435                                15.593773003416883
20.02308982473779                                 0.1695279889027245                                0.168681702892811                                 0.168584149425037                                 143.0457712028188                                 15.593773001118988
20.023544912368894                                0.16952771353636048                               0.1686871875855631                                0.16858414942409533                               143.04577123553415                                15.593772996670763
20.024                                            0.16952744504471043                               0.1686925005375271                                0.16858414942316519                               143.0457712679542                                 15.593772992332852
20.024455087631104                                0.16952718516887152                               0.16869762996746457                               0.16858414942229336                               143.04577129883467                                15.593772988533157
20.02536526289331                                 0.16952669201192733                               0.16870735943366136                               0.16858414942503383                               143.045771230628                                  15.593773016173134
20.026682631446654                                0.16952606119768002                               0.1687198009580171                                0.16858415012513403                               143.04574903452715                                15.593777477108894
20.028                                            0.1695254767652389                                0.16873132976566035                               0.16858415356080644                               143.0456382497725                                 15.59379835684395
20.029317368553347                                0.16952493067437654                               0.16874210223124858                               0.16858416377370092                               143.0453050088211                                 15.593858290145754
20.030503000251354                                0.1695244657245924                                0.1687512732491019                                0.16858418291127414                               143.0446756841117                                 15.5939679435988
20.031251500125677                                0.16952418180052203                               0.16875687306460044                               0.16858420032436672                               143.04410106066217                                15.59406662417739
20.032                                            0.1695239066424594                                0.16876229928241643                               0.16858422467423984                               143.04329477595348                                15.59420311890263
20.032748499874327                                0.16952363952388103                               0.16876756604092077                               0.1685842577828859                                143.04219486312226                                15.594386750808916
20.03424549962297                                 0.1695231221456377                                0.16877776427457533                               0.16858435081219258                               143.03909179963892                                15.594895917781038
20.035122749811485                                0.16952283068717366                               0.16878350695568725                               0.1685844267399087                                143.0365508257287                                 15.595306942790272
20.036                                            0.16952254767890504                               0.16878908074707022                               0.16858452378680788                               143.03329460217947                                15.595827678875665
20.037754500377034                                0.16952200386588942                               0.16879978129176712                               0.1685848015828785                                143.02393244881716                                15.597295845101096
20.038877250188516                                0.16952167050123557                               0.16880633303161643                               0.1685850439478265                                143.01573752180093                                15.598562142885038
20.04                                             0.1695213472208778                                0.1688126789983285                                0.16858534630296332                               143.00548859048826                                15.600127947957933
20.041999999999998                                0.1695207929908741                                0.16882353528484115                               0.1685860595979255                                142.98122642391556                                15.60377639212418
20.043                                            0.16952052582922036                               0.16882875628717                                  0.1685865036659155                                142.96608685055                                   15.606028745843707
