% Model:              0902gakkai715uA.mph
% Version:            COMSOL 6.2.0.415
% Date:               Aug 2 2026, 14:15
% Table:              プローブテーブル 1 - 
% Time (ms)              温度 (K), 吸収体              温度 (K), TES              アンペアメーターを通る電流 # (µA)
14.5                     0.16858460527368332      0.16858416404324023      143.04526366725642
15                       0.168584598934458        0.16858416241988705      143.04532002911154
15.5                     0.1685845928588976       0.16858416086405292      143.04537404674596
16                       0.1685845870360336       0.1685841593729293       143.04542581768715
16.5                     0.1685845814553582       0.16858415794382514      143.0454754353557
17                       0.16858457610679603      0.16858415657416123      143.04552298928306
17.5                     0.16858457098069404      0.16858415526146447      143.04556856536112
18.000000000000004       0.16858456606780042      0.16858415400336663      143.0456122458057
18.5                     0.1685845613592458       0.16858415279759567      143.04565410948786
19                       0.1685845568465319       0.16858415164197635      143.04569423193198
19.5                     0.16858455252151272      0.16858415053442186      143.04573268560497
20                       0.16858454837638154      0.16858414947293282      143.04576953993626
20                       0.16858454837638154      0.16858414947293282      143.04576953993626
20.000500000000002       0.16858454837232706      0.1685841494718947       143.0457695759855
20.001                   0.16858454836827236      0.1685841494708557       143.04576961203574
20.001500000000004       0.16858454836421669      0.16858414946981798      143.04576964808558
20.002                   0.1685845483601633       0.16858414946877995      143.04576968413375
20.0025                  0.1685845483561085       0.16858414946774086      143.0457697201802
20.003                   0.16858454835205317      0.16858414946670305      143.0457697562252
20.0035                  0.1685845483479998       0.16858414946566497      143.0457697922687
20.004                   0.16858454834394604      0.16858414946462674      143.04576982831082
20.0045                  0.1685845483398922       0.16858414946358893      143.04576986435106
20.005                   0.16858454833583916      0.16858414946255082      143.04576990039044
20.0055                  0.16858454833178602      0.16858414946151248      143.04576993642763
20.006                   0.16858454832773256      0.16858414946047479      143.0457699724639
20.0065                  0.16858454832367975      0.1685841494594369       143.0457700084992
20.007                   0.1685845483196263       0.16858414945839914      143.04577004453148
20.0075                  0.16858454831557396      0.16858414945736094      143.04577008056287
20.008                   0.1685845483115218       0.16858414945632358      143.04577011659228
20.0085                  0.16858454830746944      0.1685841494552857       143.0457701526207
20.009000000000004       0.1685845483034171       0.16858414945424807      143.04577018864833
20.0095                  0.1685845482993659       0.1685841494532105       143.04577022467348
20.010000000000005       0.16858454829531333      0.16858414945217315      143.04577026069745
20.0105                  0.16858454829126193      0.1685841494511356       143.04577029671918
20.011000000000003       0.16858454828721026      0.1685841494500978       143.0457703327401
20.0115                  0.16858454828315933      0.1685841494490608       143.04577036875935
20.012                   0.16858454827910868      0.16858414944802302      143.0457704047775
20.0125                  0.1685845482750576       0.1685841494469857       143.04577044079392
20.013                   0.16858454827100722      0.1685841494459484       143.04577047680897
20.0135                  0.1685845482669569       0.1685841494449117       143.04577051282274
20.014                   0.16858454826290706      0.16858414944387407      143.0457705488336
20.0145                  0.1685845482588554       0.16858414944283717      143.04577058484375
20.015                   0.16858454825480607      0.16858414944179956      143.0457706208532
20.0155                  0.16858454825075622      0.16858414944076272      143.04577065685947
20.016                   0.1685845482467061       0.1685841494397256       143.04577069286498
20.0165                  0.16858454824265656      0.16858414943868874      143.04577072886985
20.017                   0.16858454823860694      0.16858414943765143      143.0457707648718
20.0175                  0.16858454823455848      0.16858414943661468      143.04577080087282
20.018                   0.16858454823050908      0.1685841494355778       143.04577083687298
20.018500000000003       0.16858454822646024      0.16858414943454106      143.04577087287217
20.019                   0.16858454822241223      0.16858414943350394      143.04577090886767
20.019500000000004       0.16858454821836313      0.16858414943246752      143.0457709448623
20.02                    0.1685845482143143       0.16858414943143082      143.04577098085602
20.0205                  0.16952967917281758      0.168584149430395        143.04577101682844
20.021                   0.16953000868833823      0.1685841494293581       143.04577105281706
20.0215                  0.16952987033819777      0.16858414942832142      143.04577108880542
20.022                   0.16952962556844164      0.16858414942728486      143.04577112479288
20.0225                  0.16952933401924566      0.1685841494262483       143.04577116077886
20.023                   0.1695290286255397       0.16858414942521213      143.04577119676316
20.0235                  0.16952872454615422      0.16858414942417568      143.04577123274052
20.024                   0.16952842912451965      0.16858414942315036      143.045771268451
20.0245                  0.16952814931442997      0.16858414942257174      143.04577129165003
20.025                   0.16952788006457345      0.1685841494242102       143.04577125093374
20.0255                  0.16952762059325616      0.16858414943314867      143.04577099500713
20.026                   0.16952737013390498      0.16858414946101727      143.04577017101013
20.0265                  0.16952712796842673      0.16858414953062778      143.04576807555193
20.027000000000005       0.1695268934396723       0.168584149681902        143.04576346036026
20.0275                  0.16952666595350982      0.1685841499787756       143.0457543015882
20.028000000000002       0.1695264449759472       0.1685841505166266       143.04573754766915
20.0285                  0.16952623002817063      0.1685841514296423       143.04570886395828
20.029                   0.16952602068092695      0.1685841528976186       143.04566239307817
20.0295                  0.16952581489015706      0.16858415483020464      143.0456009659689
20.03                    0.16952561362170626      0.1685841575295016       143.04551475520464
20.0305                  0.1695254169799409       0.16858416128529463      143.0453942339786
20.031                   0.16952522479745857      0.16858416642337615      143.0452286091779
20.0315                  0.16952503683440684      0.16858417332191686      143.04500527751478
20.032                   0.16952485284423452      0.16858418241694328      143.04470963169595
20.0325                  0.1695246725939453       0.16858419420328707      143.04432501557116
20.033                   0.16952449586907475      0.16858420923291398      143.04383276731443
20.0335                  0.16952432247367363      0.1685842281113541       143.04321232950218
20.034                   0.16952415222885406      0.1685842514925614       143.04244141479302
20.0345                  0.16952398497102847      0.16858428007253373      143.04149621743088
20.035                   0.16952382055024479      0.16858431458197226      143.04035166034683
20.0355                  0.16952365882867126      0.1685843557783082       143.03898166727947
20.036                   0.16952349967928723      0.16858440443738018      143.03735944945427
20.036500000000004       0.16952334298473673      0.16858446134504784      143.0354577970949
20.037                   0.16952318863633917      0.16858452728896564      143.03324936710524
20.037500000000005       0.1695230365332063       0.16858460305073522      143.03070695965357
20.038                   0.16952288658149486      0.16858468939857496      143.02780377784362
20.0385                  0.169522738693726        0.16858478708063         143.02451366612135
20.039                   0.16952259278820325      0.16858489681900074      143.02081132444857
20.0395                  0.1695224487884891       0.1685850193045202       143.01667249646806
20.04                    0.16952230662294138      0.16858515519231385      143.0120741309156
20.0405                  0.169522166224305        0.1685853050981103       143.00699451643857
20.041                   0.16952202752934029      0.1685854695952982       143.00141339056202
20.0415                  0.1695218904785014       0.16858564921266825      142.9953120241148
20.042                   0.16952175501563146      0.16858584443280822      142.9886732827588
20.0425                  0.16952162108770857      0.16858605569108354      142.98148166749442
20.043                   0.16952148864459624      0.16858628337515402      142.97372333614777
20.0435                  0.16952135763883822      0.16858652782495528      142.96538610789338
20.044                   0.1695212280254519       0.16858678933310528      142.95645945285855
20.0445                  0.16952109976175672      0.1685870681456582       142.94693446879097
20.045000000000005       0.16952097280721393      0.16858736446317069      142.93680384664614
20.0455                  0.16952084712327475      0.16858767844201655      142.9260618268948
20.046000000000003       0.16952072267324653      0.1685880101959141       142.91470414814785
20.0465                  0.1695205994221736       0.16858835979761994      142.90272798959387
20.047                   0.16952047733672038      0.16858872728075067      142.8901319086072
20.0475                  0.16952035638506824      0.16858911264194282      142.87691575127215
20.048                   0.1695202365368269       0.16858951584187762      142.8630806861333
20.0485                  0.1695201177629324       0.16858993680872003      142.8486289649829
20.049                   0.16952000003558454      0.16859037543929156      142.833563974623
20.0495                  0.16951988332815668      0.1685908316012537       142.81789013728138
20.05                    0.16951976761513596      0.16859130513517145      142.8016128339065
20.0505                  0.16951965287205556      0.1685917958565031       142.78473833495522
20.051                   0.16951953907543751      0.16859230355755353      142.76727373278953
20.0515                  0.16951942620273522      0.16859282800936634      142.74922687532222
20.052                   0.1695193142322866       0.1685933689635656       142.7306063014353
20.0525                  0.16951920314325772      0.1685939261541259       142.7114211786189
20.053                   0.16951909291561093      0.16859449929907197      142.6916812430202
20.0535                  0.16951898353005396      0.1685950881021095       142.67139674203634
20.054                   0.16951887496800674      0.16859569225417267      142.65057837950536
20.054500000000004       0.16951876721155842      0.16859631143490722      142.62923726357283
20.055                   0.16951866024344195      0.16859694531406208      142.60738485722672
20.055500000000002       0.16951855404699895      0.16859759355281556      142.58503293150724
20.056                   0.16951844860614754      0.16859825580502222      142.56219352137103
20.0565                  0.16951834390535767      0.16859893171838253      142.5388788841571
20.057                   0.16951823992962872      0.1685996209355433       142.51510146061003
20.0575                  0.16951813666445192      0.1686003230951283       142.49087383838057
20.058                   0.16951803409580488      0.16860103783269503      142.46620871794613
20.0585                  0.16951793221011338      0.16860176478163044      142.44111888084868
20.059                   0.1695178309942441       0.1686025035739846       142.4156171601738
20.0595                  0.1695177304354764       0.1686032538412336       142.38971641317897
20.06                    0.1695176305214917       0.16860401521499882      142.36342949597613
20.0605                  0.16951753124034524      0.16860478732769746      142.3367692401727
20.061                   0.16951743258046129      0.16860556981315017      142.30974843138193
20.0615                  0.16951733453061393      0.16860636230713133      142.28237978949474
20.062                   0.16951723707990796      0.16860716444787607      142.25467595063796
20.0625                  0.16951714021777278      0.1686079758765437       142.22664945072313
20.063000000000002       0.16951704393394373      0.16860879623763547      142.19831271047877
20.0635                  0.16951694821844968      0.1686096251793721       142.1696780219073
20.064000000000004       0.16951685306160733      0.16861046235403934      142.14075753606292
20.0645                  0.16951675845400138      0.1686113074182907       142.11156325207702
20.065                   0.16951666438648105      0.16861216003342833      142.08210700734512
20.0655                  0.16951657085014826      0.1686130198656373       142.05240046882486
20.066                   0.16951647783634485      0.16861388658620738      142.02245512533693
20.0665                  0.1695163853366468       0.16861475987171795      141.9922822808329
20.067                   0.16951629334285642      0.16861563940420096      141.96189304854565
20.0675                  0.16951620184698846      0.16861652487128156      141.93129834597005
20.068                   0.16951611084126944      0.16861741596629323      141.90050889060578
20.0685                  0.16951602031812493      0.16861831238837993      141.86953519642333
20.069                   0.1695159302701748       0.16861921384257217      141.83838757098442
20.0695                  0.16951584069022863      0.16862012003985102      141.80707611316967
20.07                    0.16951575157127102      0.1686210306971933       141.77561071147957
20.0705                  0.16951566290646425      0.16862194553760732      141.74400104284382
20.071                   0.16951557468913822      0.1686228642901455       141.71225657191587
20.0715                  0.1695154869127833       0.16862378668991462      141.6803865508075
20.072                   0.16951539957105122      0.16862471247807082      141.64840001921843
20.072500000000005       0.16951531265774372      0.16862564140180367      141.61630580494298
20.073                   0.16951522616680612      0.1686265732143101       141.58411252470606
20.073500000000003       0.16951514009232846      0.16862750767476328      141.55182858530048
20.074                   0.1695150544285403       0.16862844454826953      141.5194621850195
20.0745                  0.1695149691698005       0.16862938360582302      141.48702131532062
20.075                   0.16951488431059775      0.16863032462425054      141.45451376272788
20.0755                  0.16951479984554602      0.16863126738614734      141.42194711092944
20.076                   0.16951471576938143      0.1686322116798191       141.38932874307017
