time_ms,left_signal,right_signal
34.79,0.671487976623,0.94348597158
34.8,0.671593054346,0.9432018215
34.81,0.671693345009,0.942881894655
34.82,0.671789043256,0.942530294479
34.83,0.671880380355,0.942152271533
34.84,0.671967373202,0.941754196662
34.85,0.67204944646,0.941343354978
34.86,0.672125111205,0.940927631981
34.87,0.6721918935,0.940515223061
34.88,0.672246490057,0.94011443124
34.89,0.672285041696,0.939733559177
34.9,0.672303516972,0.939380855974
34.91,0.672298192652,0.93906441824
34.92,0.672266129016,0.938791943048
34.93,0.672205567084,0.938570280994
34.94,0.67211624725,0.938404789335
34.95,0.671999601912,0.938298565475
34.96,0.671858714885,0.938251749096
34.97,0.671698025374,0.938261135182
34.98,0.671522827989,0.938320240583
34.99,0.671338623979,0.938419778342
35,0.671150501437,0.938548404929
35.01,0.670962774057,0.93869361051
35.02,0.670778892076,0.938842642996
35.03,0.670601504731,0.938983402684
35.04,0.670432631073,0.939105258156
35.05,0.670273890355,0.939199691672
35.06,0.670126665314,0.939260701205
35.07,0.669992139244,0.939284980123
35.08,0.669871274184,0.939271932391
35.09,0.66976476469,0.939223567215
35.1,0.669672912246,0.939144357897
35.11,0.669595448617,0.939041172819
35.12,0.669531427545,0.93892324483
35.13,0.669479231651,0.938801971539
35.14,0.669436723913,0.938690404184
35.15,0.669401591818,0.938602483782
35.16,0.669371774884,0.938552133568
35.17,0.669345774946,0.93855228094
35.18,0.669322809619,0.938613917911
35.19,0.66930286487,0.938745336703
35.2,0.669286601267,0.938951620244
35.21,0.669275057251,0.939234379266
35.22,0.669269241296,0.939591687105
35.23,0.669269758117,0.94001818046
35.24,0.669276540032,0.940505333511
35.25,0.669288745004,0.941041965834
35.26,0.669304874359,0.94161503768
35.27,0.669323016714,0.942210655765
35.28,0.669341059442,0.942815101647
35.29,0.669356848831,0.943415736401
35.3,0.669368334226,0.944001719586
35.31,0.669373669071,0.944564502272
35.32,0.669371305797,0.945098058823
35.33,0.669360172756,0.945598816244
35.34,0.66933987687,0.946065227927
35.35,0.669310771084,0.946496992535
35.36,0.669273847148,0.946894051862
35.37,0.669230549213,0.947255650631
35.38,0.669182561688,0.947579790898
35.39,0.669131589422,0.947863292204
35.4,0.669079209657,0.948102416676
35.41,0.669026808391,0.948293748448
35.42,0.668975514069,0.948434929265
35.43,0.66892614726,0.948525040811
35.44,0.668879259578,0.94856467548
35.45,0.668835198936,0.948555827245
35.46,0.668794130904,0.948501693574
35.47,0.668756075056,0.948406393094
35.48,0.668720987921,0.948274536636
35.49,0.668688809044,0.948110673598
35.5,0.668659431404,0.947918832811
35.51,0.668632667754,0.947702408955
35.52,0.668608257382,0.947464421449
35.53,0.668585897484,0.947207942003
35.54,0.668565315967,0.946936444524
35.55,0.668546389229,0.94665392028
35.56,0.668529222049,0.946364749758
35.57,0.668514145875,0.946073488227
35.58,0.668501680457,0.94578476045
35.59,0.668492445945,0.945503318268
35.6,0.668487001289,0.945234173919
35.61,0.668485706408,0.944982707672
35.62,0.668488688294,0.944754665111
35.63,0.668495861634,0.94455594749
35.64,0.668506953141,0.944392140413
35.65,0.668521559317,0.944267835592
35.66,0.668539247651,0.944185919822
35.67,0.668559628007,0.944147099625
35.68,0.668582363797,0.944149893744
35.69,0.668607157483,0.944191083057
35.7,0.66863368586,0.944266352877
35.71,0.668661505377,0.94437084524
35.72,0.668690063151,0.944499498896
35.73,0.668718830502,0.944647181189
35.74,0.668747427971,0.944808663989
35.75,0.668775697181,0.94497853561
35.76,0.668803755899,0.945151171813
35.77,0.668832002063,0.94532088579
35.78,0.668861013694,0.945482353743
35.79,0.668891387702,0.945631329543
35.8,0.668923584904,0.945765477222
35.81,0.668957781548,0.945884982089
35.82,0.668993759162,0.945992657923
35.83,0.669030925318,0.946093519785
35.84,0.669068456684,0.946193982776
35.85,0.669105483439,0.946300912634
35.86,0.669141314102,0.946420751966
35.87,0.669175657772,0.946558842855
35.88,0.669208689511,0.946718949015
35.89,0.669240920757,0.94690294838
35.9,0.669272984194,0.947110649279
35.91,0.669305380083,0.947339679227
35.92,0.669338170594,0.947585441053
35.93,0.66937070636,0.947841141623
35.94,0.66940153306,0.948097907867
35.95,0.669428516524,0.948345103718
35.96,0.669449123932,0.948571014054
35.97,0.669460808881,0.948763934708
35.98,0.669461391163,0.94891349647
35.99,0.669449274393,0.949011917313
36,0.669423506649,0.949054877324
36.01,0.669383791733,0.949041805421
36.02,0.669330442203,0.948975518598
36.03,0.669264248819,0.948861329547
36.04,0.669186334235,0.948705849425
36.05,0.669098005882,0.948515735697
36.06,0.669000548784,0.948296651611
36.07,0.668895001484,0.948052694114
36.08,0.668782063373,0.947786408878
36.09,0.668662171195,0.947499264911
36.1,0.66853565487,0.947192263571
36.11,0.668402948255,0.946866368756
36.12,0.668264840397,0.946522632088
36.13,0.668122642456,0.946162063041
36.14,0.667978205974,0.945785385081
36.15,0.667833868804,0.945392830203
36.16,0.66769236862,0.944984064252
36.17,0.66755670724,0.94455829235
36.18,0.667429998368,0.944114590206
36.19,0.667315297044,0.943652434028
36.2,0.667215329221,0.943172279334
36.21,0.667132138792,0.942676032522
36.22,0.667066830492,0.942167370758
36.23,0.667019541186,0.941651928429
36.24,0.666989598712,0.941137318261
36.25,0.666975793532,0.940632892599
36.26,0.666976696776,0.94014916421
36.27,0.666990865943,0.939696894141
36.28,0.667016853284,0.939285989683
36.29,0.667053142234,0.938924476736
36.3,0.667098110574,0.938617819447
36.31,0.667150007034,0.938368737388
36.32,0.667206984086,0.938177483299
36.33,0.667267233753,0.938042350055
36.34,0.667329147151,0.937960117908
36.35,0.667391391854,0.937926327474
36.36,0.667452912755,0.937935459785
36.37,0.667512917473,0.937981154658
36.38,0.66757084083,0.93805656803
36.39,0.667626278727,0.938154875494
36.4,0.667678940771,0.938269804361
36.41,0.667728611993,0.938396041927
36.42,0.667775095556,0.938529455373
36.43,0.66781822241,0.938667170941
36.44,0.667857956856,0.93880760154
36.45,0.667894458883,0.938950476906
36.46,0.667928017746,0.939096832555
36.47,0.667958888213,0.939248819391
36.48,0.667987034371,0.939409250969
36.49,0.668011808258,0.939580971186
36.5,0.668031730461,0.939766206029
36.51,0.668044561887,0.939966025921
36.52,0.668047681305,0.940179984563
36.53,0.6680386529,0.940405964624
36.54,0.668015863385,0.940640229135
36.55,0.667979030804,0.940877640075
36.56,0.667929347824,0.941112001524
36.57,0.667869248466,0.941336502556
36.58,0.667801989448,0.941544219036
36.59,0.667731186135,0.941728601821
36.6,0.667660394865,0.94188389122
36.61,0.667592825908,0.942005456346
36.62,0.667531148526,0.942090093557
36.63,0.667477293672,0.942136293415
36.64,0.667432301043,0.942144457375
36.65,0.667396339745,0.942117031723
36.66,0.667368901445,0.942058477461
36.67,0.667349054908,0.941974983415
36.68,0.667335705664,0.941873952632
36.69,0.667327817496,0.941763388658
36.7,0.667324503706,0.941651283201
36.71,0.66732502064,0.941545096444
36.72,0.667328825609,0.941451400135
36.73,0.667335720653,0.941375692599
36.74,0.667345953003,0.941322407876
36.75,0.66736019401,0.94129515464
36.76,0.667379359861,0.94129710008
36.77,0.667404243498,0.941331268278
36.78,0.667435057102,0.941400551707
36.79,0.667471106277,0.941507437653
36.8,0.667510716163,0.941653617676
36.81,0.667551352476,0.941839658341
36.82,0.667589884311,0.942064849609
36.83,0.667622971437,0.942327267008
36.84,0.667647450282,0.942624004117
36.85,0.667660601518,0.942951503966
36.86,0.667660344654,0.943305901286
36.87,0.667645390082,0.943683252188
36.88,0.667615289078,0.944079554733
36.89,0.667570405518,0.944490574191
36.9,0.667511885924,0.944911567631
36.91,0.667441593012,0.945336999773
36.92,0.667361914009,0.945760354506
36.93,0.66727546201,0.946174189235
36.94,0.667184767582,0.946570535117
36.95,0.667092023625,0.946941604962
36.96,0.666998963033,0.947280633345
36.97,0.666906954365,0.94758260115
36.98,0.666817228055,0.947844623259
36.99,0.666731059516,0.948065917489
37,0.666649880941,0.948247414539
37.01,0.666575332838,0.948391116615
37.02,0.666509192437,0.948499344937
37.03,0.666453205883,0.948574066638
37.04,0.666408933799,0.948616471336
37.05,0.666377614596,0.94862686697
37.06,0.666359993328,0.948604894126
37.07,0.666356167098,0.948550052657
37.08,0.66636554514,0.948462451409
37.09,0.666386914516,0.948343534757
37.1,0.666418555977,0.948196502281
37.11,0.66645843623,0.948026246351
37.12,0.666504457127,0.947838827258
37.13,0.66655462714,0.947640727463
37.14,0.666607122614,0.947438226308
37.15,0.666660330011,0.947237096103
37.16,0.666712870564,0.947042521593
37.17,0.666763581395,0.946859002669
37.18,0.666811548426,0.946690133368
37.19,0.66685624065,0.946538311447
37.2,0.666897624425,0.946404497387
37.21,0.666936139496,0.94628816185
37.22,0.666972543065,0.946187535314
37.23,0.667007658244,0.946100175296
37.24,0.6670420721,0.946023720105
37.25,0.667075935131,0.945956594137
37.26,0.667108987502,0.945898418167
37.27,0.667140724138,0.945849981589
37.28,0.667170573867,0.945812831591
37.29,0.667198069143,0.945788680826
37.3,0.66722293018,0.945778858892
37.31,0.667244980733,0.945783978212
37.32,0.667263987191,0.945803862861
37.33,0.667279562521,0.945837671243
37.34,0.667291146668,0.945884111645
37.35,0.667298034166,0.945941654927
37.36,0.667299479446,0.946008656992
37.37,0.667294866576,0.946083339793
37.38,0.667283850762,0.946163642898
37.39,0.667266442641,0.946247040121
37.4,0.667243056229,0.946330449716
37.41,0.667214467852,0.946410289743
37.42,0.667181668471,0.946482630855
37.43,0.667145718946,0.946543360569
37.44,0.667107671942,0.946588292988
37.45,0.667068529912,0.946613239821
37.46,0.667029261771,0.946614130572
37.47,0.666990888427,0.946587231827
37.48,0.666954504989,0.946529412437
37.49,0.666921128527,0.946438362702
37.5,0.666891473253,0.946312733154
37.51,0.666865832827,0.946152201039
37.52,0.666844087522,0.945957455798
37.53,0.666825753793,0.945730108725
37.54,0.666810063148,0.945472571637
37.55,0.66679605656,0.945187929599
37.56,0.666782655474,0.944879793182
37.57,0.666768758091,0.944552117047
37.58,0.666753386521,0.944208992976
37.59,0.666735784918,0.943854478542
37.6,0.666715431175,0.943492568953
37.61,0.66669203399,0.943127353444
37.62,0.666665509007,0.942763250577
37.63,0.666635863148,0.942405143661
37.64,0.666603031534,0.94205831556
37.65,0.666566797092,0.941728200872
37.66,0.666526820079,0.94142003235
37.67,0.666482738251,0.941138528718
37.68,0.666434363447,0.940887822927
37.69,0.666381922017,0.940671693972
37.7,0.66632616146,0.940493934722
37.71,0.666268278715,0.940358594651
37.72,0.666209751246,0.940269859949
37.73,0.66615206595,0.940231446156
37.74,0.666096369381,0.940245638425
37.75,0.666043221001,0.940312360843
37.76,0.665992588724,0.940428668288
37.77,0.665944042405,0.940588837893
37.78,0.665897038859,0.940784964713
37.79,0.665851220831,0.941007802899
37.8,0.665806618909,0.941247592141
37.81,0.665763656282,0.941494743138
37.82,0.665723017958,0.941740388223
37.83,0.665685510348,0.941976801687
37.84,0.665651932342,0.942197666534
37.85,0.665622978287,0.942398199179
37.86,0.665599225446,0.942575139208
37.87,0.6655811199,0.942726580857
37.88,0.665568839721,0.942851692552
37.89,0.66556211562,0.94295048421
37.9,0.66556014878,0.943023759244
37.91,0.665561623755,0.943073243984
37.92,0.665564786956,0.943101786258
37.93,0.665567614052,0.943113491976
37.94,0.665568024943,0.943113671427
37.95,0.66556406107,0.943108528568
37.96,0.665554061167,0.94310465846
37.97,0.66553690932,0.9431085058
37.98,0.665512264093,0.943125917752
37.99,0.665480646897,0.943161852004
38,0.665443410536,0.943220209004
38.01,0.665402610533,0.943303698785
38.02,0.665360754495,0.943413707175
38.03,0.665320481116,0.943550218693
38.04,0.665284230755,0.943711848716
38.05,0.665253897394,0.943895958644
38.06,0.665230501751,0.944098794359
38.07,0.665214020744,0.94431561987
38.08,0.665203436861,0.94454083613
38.09,0.665196924884,0.944768089846
38.1,0.665192121089,0.944990439698
38.11,0.665186511277,0.945200675791
38.12,0.66517788656,0.945391792
38.13,0.665164734197,0.945557476476
38.14,0.665146508897,0.945692453101
38.15,0.665123741365,0.945792577327
38.16,0.665097894737,0.945854717807
38.17,0.665071010087,0.94587657115
38.18,0.665045336543,0.945856535576
38.19,0.665023063397,0.945793645057
38.2,0.665006130527,0.945687490698
38.21,0.664996113598,0.94553808137
38.22,0.664994216869,0.94534566291
38.23,0.665001322003,0.945110543023
38.24,0.665018019874,0.944832989859
38.25,0.665044639291,0.944513298396
38.26,0.665081249142,0.944152070213
38.27,0.665127557248,0.943750678881
38.28,0.665182786774,0.943311828787
38.29,0.665245677006,0.942840017123
38.3,0.665314566307,0.942341670035
38.31,0.665387458102,0.941824829589
38.32,0.665462109411,0.941298451043
38.33,0.665536190271,0.940771516872
38.34,0.665607462832,0.940252220271
38.35,0.665673941147,0.939747441578
38.36,0.665734037632,0.939262672717
38.37,0.665786640063,0.938802412919
38.38,0.665831066431,0.938370899554
38.39,0.665866998543,0.93797292685
38.4,0.665894502131,0.937614418033
38.41,0.665914080109,0.937302414217
38.42,0.665926706107,0.93704438258
38.43,0.665933844773,0.936847088174
38.44,0.665937365704,0.936715439298
38.45,0.665939278422,0.936651680409
38.46,0.665941425469,0.936655122092
38.47,0.665945282159,0.936722340207
38.48,0.665951855598,0.936847648786
38.49,0.665961672592,0.937023701498
38.5,0.665974895191,0.937242129659
38.51,0.665991504008,0.937494137662
38.52,0.666011405215,0.937771048289
38.53,0.666034435343,0.938064854525
38.54,0.666060339171,0.938368757227
38.55,0.666088717513,0.938677533148
38.56,0.666118969685,0.938987567069
38.57,0.666150364294,0.939296512404
38.58,0.666182230038,0.939602687665
38.59,0.666214100413,0.939904373628
38.6,0.666245771515,0.940199160573
38.61,0.666277340459,0.94048345237
38.62,0.666309193128,0.94075217076
38.63,0.666341870775,0.940998669769
38.64,0.666375859139,0.941214917891
38.65,0.666411395649,0.941392019822
38.66,0.666448327264,0.941521049322
38.67,0.666486053814,0.941594066963
38.68,0.666523615811,0.941605128649
38.69,0.666559864383,0.941551057072
38.7,0.666593608801,0.941431874348
38.71,0.666623776743,0.941250921873
38.72,0.666649600588,0.941014610416
38.73,0.66667070312,0.940731694484
38.74,0.666687031943,0.940412127539
38.75,0.666698719185,0.940065731861
38.76,0.666705888112,0.939700996954
38.77,0.666708401821,0.939324316472
38.78,0.666705669943,0.938939864303
38.79,0.666696654387,0.938550130043
38.8,0.666680065048,0.938156938585
38.81,0.666654653028,0.937762621206
38.82,0.666619527599,0.937370963459
38.83,0.666574359951,0.936987620561
38.84,0.666519334579,0.936619859486
38.85,0.666454931252,0.936275749032
38.86,0.666381740553,0.935963097988
38.87,0.666300374402,0.935688480844
38.88,0.666211468579,0.935456661528
38.89,0.666115830248,0.93527053535
38.9,0.666014700727,0.935131416861
38.91,0.665909977133,0.935039387669
38.92,0.665804274141,0.934993524329
38.93,0.665700808636,0.934991981915
38.94,0.665603091702,0.935032018709
38.95,0.665514421722,0.935110077114
38.96,0.665437331724,0.935221961427
38.97,0.665373216651,0.935363038814
38.98,0.665322209534,0.935528373711
38.99,0.665283283065,0.935712812622
39,0.665254542712,0.935911114707
39.01,0.665233562654,0.936118183876
39.02,0.665217616967,0.93632937525
39.03,0.665203857386,0.936540803549
39.04,0.66518953665,0.936749582694
39.05,0.665172227945,0.936953928786
39.06,0.665149952861,0.937153074676
39.07,0.665121241368,0.937347009485
39.08,0.665085170284,0.937536096312
39.09,0.665041341714,0.937720647157
39.1,0.664989793804,0.937900602394
39.11,0.664930905511,0.93807545482
39.12,0.664865270072,0.938244446861
39.13,0.664793495874,0.9384069811
39.14,0.664716034527,0.938563130596
39.15,0.664633123586,0.938714081076
39.16,0.664544811816,0.938862348933
39.17,0.664451068824,0.939011712106
39.18,0.664352013841,0.939166862258
39.19,0.664248178153,0.939332812253
39.2,0.664140666756,0.939514142433
39.21,0.664031193493,0.939714243902
39.22,0.663922009409,0.939934731958
39.23,0.663815699513,0.940175140966
39.24,0.663714886601,0.940432966834
39.25,0.663621967168,0.940704066227
39.26,0.663538903648,0.940983295666
39.27,0.663467032505,0.941265208283
39.28,0.663406976118,0.941544649123
39.29,0.663358723536,0.941817112825
39.3,0.663321764187,0.942078802751
39.31,0.663295192728,0.942326472796
39.32,0.663277823423,0.94255720383
39.33,0.663268288474,0.942768216793
39.34,0.663265046085,0.942956779128
39.35,0.66326635129,0.943120266255
39.36,0.663270317818,0.94325637677
39.37,0.663275078219,0.943363382852
39.38,0.663278962488,0.943440292473
