time_ms,left_signal,right_signal
16.91,0.650800896119,0.932622411776
16.92,0.650994834858,0.933150133013
16.93,0.651149024936,0.933847574579
16.94,0.651261837009,0.934693752896
16.95,0.651333146599,0.935662399522
16.96,0.651364238702,0.936722657209
16.97,0.651357531325,0.937840110707
16.98,0.651316313096,0.938978623754
16.99,0.651244485519,0.940103238847
17,0.651146077337,0.941183747187
17.01,0.651024624576,0.942198013323
17.02,0.650882921203,0.943134019742
17.03,0.650723219195,0.94398998376
17.04,0.650547448391,0.944772713446
17.05,0.650357417215,0.945494862518
17.06,0.650155215304,0.946171496179
17.07,0.649943573058,0.946816205672
17.08,0.649725881244,0.947437449046
17.09,0.649505977159,0.948036113716
17.1,0.649287716326,0.948604936193
17.11,0.649074303447,0.949129779103
17.12,0.648867817107,0.949592359081
17.13,0.648669328784,0.949973767628
17.14,0.648479338759,0.950257912104
17.15,0.6482981499,0.950434240909
17.16,0.648126343047,0.950499619012
17.17,0.647965403251,0.950459281337
17.18,0.647818018741,0.950326708459
17.19,0.647687912924,0.950122497503
17.2,0.647579503467,0.94987243553
17.21,0.64749732172,0.949604996874
17.22,0.647445135777,0.949348818233
17.23,0.647425277901,0.9491308471
17.24,0.647438494663,0.948975365116
17.25,0.647484135612,0.948903607129
17.26,0.647560683291,0.948933544953
17.27,0.647666739972,0.949079427244
17.28,0.647802027078,0.949350892348
17.29,0.647967721144,0.949751779338
17.3,0.648166048049,0.95027901592
17.31,0.648399435463,0.950921964528
17.32,0.648669409379,0.951662293237
17.33,0.648975718487,0.952474362619
17.34,0.649316327312,0.95332641532
17.35,0.649688064345,0.954182803035
17.36,0.650087108882,0.955007075008
17.37,0.650509060236,0.955765614474
17.38,0.650948753963,0.956431337386
17.39,0.651399735061,0.95698653968
17.4,0.651853506561,0.957424059408
17.41,0.652299170527,0.957746481429
17.42,0.652723718106,0.957963611901
17.43,0.653112655389,0.958089010339
17.44,0.653450954969,0.958136712085
17.45,0.65372460741,0.958118838167
17.46,0.653922447744,0.958044108444
17.47,0.654037536684,0.957917212492
17.48,0.654067781948,0.957739187971
17.49,0.654015648635,0.957508706519
17.5,0.653886773421,0.957223868331
17.51,0.653688003688,0.956884229398
17.52,0.653425879263,0.956492741634
17.53,0.653105972515,0.956056941624
17.54,0.652733009666,0.955588872884
17.55,0.652311713474,0.955103728987
17.56,0.651847951902,0.95461752633
17.57,0.651349396659,0.954144403854
17.58,0.650825431018,0.953694283741
17.59,0.650286763518,0.953271357204
17.6,0.64974488311,0.952873435627
17.61,0.649211116798,0.95249199393
17.62,0.648695601921,0.952112831237
17.63,0.648206618595,0.95171741853
17.64,0.647750115951,0.951284939073
17.65,0.647329371476,0.950794896604
17.66,0.646945152949,0.950230013996
17.67,0.646596333571,0.949578892527
17.68,0.646280565605,0.948837830689
17.69,0.645995023411,0.94801153897
17.7,0.645737256079,0.94711287704
17.71,0.645505606271,0.946161779395
17.72,0.645298830808,0.945183501569
17.73,0.645115428509,0.944206487467
17.74,0.644953148188,0.943260198613
17.75,0.644808646208,0.942373054332
17.76,0.644677507116,0.941570481036
17.77,0.644554874781,0.940873051757
17.78,0.644436221882,0.94029485153
17.79,0.644317741477,0.939842447043
17.8,0.644196623467,0.93951489771
17.81,0.644071518658,0.939305044695
17.82,0.643942859252,0.939201984218
17.83,0.643812753123,0.939194156647
17.84,0.643684626636,0.939271979503
17.85,0.643562670266,0.939429069193
17.86,0.643450933355,0.939661977954
17.87,0.64335225249,0.939969128912
17.88,0.643267381188,0.940349628273
17.89,0.643194394747,0.94080215529
17.9,0.643128467524,0.941323807993
17.91,0.643062270532,0.941908896338
17.92,0.642986755215,0.942547950064
17.93,0.6428918916,0.943227288821
17.94,0.642767551272,0.943929378632
17.95,0.642604774667,0.944633983774
17.96,0.642397022382,0.945319851036
17.97,0.642141005081,0.945966462987
17.98,0.641837097411,0.946555398195
17.99,0.641489259668,0.947071001353
18,0.641104335789,0.947500407046
18.01,0.640691217378,0.947833426065
18.02,0.640260555791,0.948062904973
18.03,0.639824759958,0.948185690919
18.04,0.639397598888,0.948203771282
18.05,0.638993422708,0.948124816752
18.06,0.638626214134,0.947961383821
18.07,0.638308386771,0.947728800277
18.08,0.638049544709,0.947442772931
18.09,0.637855654656,0.947117856494
18.1,0.637728694099,0.946767145807
18.11,0.63766673593,0.946402849721
18.12,0.637664711982,0.946037162131
18.13,0.637715793636,0.945682917236
18.14,0.637812692429,0.945353712612
18.15,0.637948507941,0.945063422636
18.16,0.638117602805,0.944825157818
18.17,0.638316748017,0.944649707256
18.18,0.638546000498,0.944543731466
18.19,0.63880882578,0.944508378854
18.2,0.639111277239,0.944538835463
18.21,0.639460097267,0.944624800589
18.22,0.639860201394,0.944751811318
18.23,0.640312651598,0.944903410886
18.24,0.640813726759,0.94506386551
18.25,0.641354917366,0.945220810272
18.26,0.641923650196,0.945367193815
18.27,0.64250454745,0.945502089172
18.28,0.643080732306,0.945630204378
18.29,0.643634959089,0.945760351976
18.3,0.644150971121,0.94590337566
18.31,0.64461522815,0.946069794293
18.32,0.64501847716,0.946267418515
18.33,0.645356911329,0.946499528029
18.34,0.645632974901,0.946764102471
18.35,0.645855330494,0.947054188091
18.36,0.646037518452,0.947359263741
18.37,0.646195726298,0.94766721059
18.38,0.646346298758,0.947966052947
18.39,0.646503302752,0.948244739104
18.4,0.646676704208,0.948492939438
18.41,0.646871774844,0.948700175538
18.42,0.647089559112,0.948854573854
18.43,0.647327775444,0.948941883742
18.44,0.647581979912,0.948945670831
18.45,0.647846922964,0.948849054121
18.46,0.648117573483,0.948637504253
18.47,0.648389632514,0.948301837415
18.48,0.648660010653,0.947840494238
18.49,0.648927314842,0.947260332716
18.5,0.649191888455,0.946575738636
18.51,0.649455373093,0.945806570847
18.52,0.649720063896,0.944975752657
18.53,0.649988117451,0.944107180353
18.54,0.650260733994,0.943224319464
18.55,0.650537574564,0.942349593886
18.56,0.650816338593,0.941504466667
18.57,0.651092249086,0.940709855816
18.58,0.65135769806,0.939986343683
18.59,0.65160254032,0.939353730483
18.6,0.651814874876,0.938829662717
18.61,0.651981901424,0.938427433631
18.62,0.65209097061,0.938153659151
18.63,0.652130857157,0.938006693685
18.64,0.652092777323,0.937976368442
18.65,0.651970960493,0.938045353169
18.66,0.65176302309,0.938191955931
18.67,0.651470180003,0.938393628781
18.68,0.651097204581,0.9386303452
18.69,0.650652294189,0.938887156165
18.7,0.650146851966,0.939155303785
18.71,0.649594765775,0.939431628237
18.72,0.649011105033,0.939716651174
18.73,0.648410908332,0.940012115368
18.74,0.647808466353,0.940318893662
18.75,0.647216866625,0.940636138217
18.76,0.646647742892,0.940962008649
18.77,0.6461112079,0.941295448122
18.78,0.645615579991,0.941637912504
18.79,0.645166864111,0.941994004368
18.8,0.644768455537,0.942370450265
18.81,0.644421120494,0.942773527741
18.82,0.64412297378,0.943205842317
18.83,0.64386967583,0.943663906175
18.84,0.643655168767,0.944137631635
18.85,0.643472611008,0.944611894141
18.86,0.643315094624,0.945069611246
18.87,0.643176339663,0.945495514093
18.88,0.643051419958,0.945879694628
18.89,0.642936985194,0.946220150555
18.9,0.642830900343,0.946523885154
18.91,0.642731813353,0.946806227553
18.92,0.642638760957,0.947088199148
18.93,0.642550732393,0.947392490056
18.94,0.642466481747,0.947739223973
18.95,0.642384725595,0.948142590864
18.96,0.642304473842,0.948609069955
18.97,0.642225406379,0.949137487511
18.98,0.642148283152,0.949720461242
18.99,0.642074980689,0.95034636905
19,0.64200787671,0.951001275271
19.01,0.641949088349,0.951670800098
19.02,0.641900141451,0.952341917587
19.03,0.64186194438,0.953004276295
19.04,0.641834889002,0.953650733451
19.05,0.641819228878,0.954277351697
19.06,0.641815517512,0.954883393258
19.07,0.641824704657,0.955471674198
19.08,0.641848073237,0.956049189346
19.09,0.641887289791,0.956627445824
19.1,0.641944345892,0.957221889885
19.11,0.642021342723,0.957850272331
19.12,0.642120477339,0.958530246509
19.13,0.642244211253,0.959276527844
19.14,0.642395214612,0.960097975004
19.15,0.642576116982,0.960995276022
19.16,0.642789492226,0.96195998129
19.17,0.643038057997,0.96297523928
19.18,0.643324706704,0.964018163032
19.19,0.643652284142,0.965063278759
19.2,0.644023092962,0.966086050434
19.21,0.644437987011,0.967065561832
19.22,0.644895376183,0.967986071269
19.23,0.645390725231,0.968837592597
19.24,0.645916650552,0.969615744055
19.25,0.646463436394,0.97032126494
19.26,0.647019971215,0.970959564863
19.27,0.647574940186,0.971540317334
19.28,0.64811771933,0.972076947109
19.29,0.648638816342,0.972585924615
19.3,0.649130406651,0.97308584343
19.31,0.64958697559,0.973596319243
19.32,0.65000534001,0.974136831057
19.33,0.65038403715,0.974725605177
19.34,0.650722713075,0.975378376681
19.35,0.651021691911,0.976106851943
19.36,0.651281663415,0.976917272394
19.37,0.651503558204,0.977809701291
19.38,0.651688473774,0.978778134907
19.39,0.651837412944,0.979811154292
19.4,0.651951011534,0.980892843782
19.41,0.65202955737,0.982003784179
19.42,0.652073128846,0.983122045081
19.43,0.652081664666,0.984224187359
19.44,0.652055258563,0.985286268563
19.45,0.651994744035,0.986284806369
19.46,0.651902104412,0.987197654641
19.47,0.651780556534,0.988004773761
19.48,0.65163453187,0.988688827263
19.49,0.651469437827,0.989235362183
19.5,0.65129101316,0.989632351861
19.51,0.651104619077,0.989869288011
19.52,0.650914862256,0.989936477173
19.53,0.650725542499,0.989825389899
19.54,0.65053988121,0.989530499013
19.55,0.650360954366,0.98905200976
19.56,0.650191862088,0.988398107819
19.57,0.650035283611,0.987585627693
19.58,0.649892911634,0.986639064283
19.59,0.649765411556,0.985588593253
19.6,0.649652676882,0.984467700646
19.61,0.649553985075,0.983310700459
19.62,0.649468265425,0.982150302036
19.63,0.649394520513,0.981015323084
19.64,0.649332078291,0.979928684891
19.65,0.649280730146,0.978905965047
19.66,0.649240817658,0.977954745617
19.67,0.649212879217,0.977074790188
19.68,0.649196915893,0.976258955461
19.69,0.649191989617,0.975494728059
19.7,0.649196365729,0.974766231725
19.71,0.649207784222,0.974056530244
19.72,0.649223831849,0.973349999868
19.73,0.64924269569,0.972634279782
19.74,0.649264017932,0.971901140356
19.75,0.649289377968,0.97114605749
19.76,0.649322386276,0.97036708819
19.77,0.649368335407,0.969563954204
19.78,0.649433229759,0.968737919523
19.79,0.64952256314,0.967892545562
19.8,0.649640413381,0.967034859618
19.81,0.649788856937,0.966176078289
19.82,0.649967544524,0.965331191017
19.83,0.650173639667,0.964517299172
19.84,0.650402193614,0.963751137655
19.85,0.650646568311,0.963046497251
19.86,0.65089867377,0.962412331092
19.87,0.651149290058,0.961852006953
19.88,0.651388592544,0.961363558045
19.89,0.651606681917,0.960940602218
19.9,0.651794222737,0.960573887443
19.91,0.651943254185,0.96025340388
19.92,0.652047681717,0.959970698307
19.93,0.652103171329,0.959720801638
19.94,0.652106766862,0.959503059463
19.95,0.652056485608,0.959320489666
19.96,0.651951039892,0.959178047461
