time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
17.5,0.01738181596602381,0.9656664507817716,1.5306795536936606,0.9482846348157478,1.5132977377276369
17.75,0.01882802403168921,0.9676527529781626,1.5555597879296985,0.9488247289464733,1.5367317638980094
18.0,0.020353625750878263,0.9698390019749521,1.5839882999083845,0.9494853762240738,1.5636346741575062
18.25,0.02201608970696946,0.9722457504012921,1.6185767300032055,0.9502296606943227,1.596560640296236
18.5,0.023796820651201894,0.974893550886335,1.6552186202180792,0.9510967302351331,1.6314217995668774
18.75,0.025673486345275828,0.9778029560592322,1.6895191394388505,0.9521294697139564,1.6638456530935746
19.0,0.02762675773156928,0.9809945185491362,1.7176775614154391,0.9533677608175669,1.69005080368387
19.25,0.029677114661337024,0.9844887909851991,1.7428982690787498,0.9548116763238621,1.7132211544174127
19.5,0.03184228776722729,0.9883063259965728,1.7661106714344403,0.9564640382293454,1.734268383667213
19.75,0.03413343775767983,0.9924676762124094,1.7867594977111472,0.9583342384547295,1.7526260599534673
20.0,0.03656172534113438,0.9969933942618608,1.8042894771375064,0.9604316689207265,1.767727751796372
20.25,0.03913098185442714,1.0040464876038793,1.8183402347139526,0.9649155057494522,1.7792092528595254
20.5,0.04183204000470887,1.0156664465529937,1.8296232830090946,0.9738344065482848,1.7877912430043856
20.75,0.0446565625558911,1.0316359552963308,1.8391911826038407,0.9869793927404397,1.7945346200479497
21.0,0.04759621227188533,1.0517376628314397,1.8480964940790992,1.0041414505595543,1.8005002818072138
21.25,0.05064265191660312,1.0757542181558701,1.8573917780157785,1.025111566239267,1.8067491260991753
21.5,0.05378754425395597,1.1034682702671705,1.8681295949947871,1.0496807260132146,1.8143420507408312
21.75,0.05702255204785541,1.134662468162891,1.8813625055970336,1.0776399161150356,1.8243399535491782
22.0,0.06033933806221298,1.16911946084058,1.8981430704034261,1.108780122778367,1.837803732341213
22.25,0.06381391177205054,1.2066218972977865,1.926762964968124,1.142807985525736,1.8629490531960733
22.5,0.06749669049132734,1.24695242653206,1.9678939225925483,1.1794557360407327,1.9003972321012208
22.75,0.07134094874236432,1.2898936975409496,2.011158590477277,1.2185527487985852,1.9398176417349124
23.0,0.07529996104748239,1.3352283593220047,2.046179615822887,1.2599283982745222,1.9708796547754044
23.25,0.07938053680521837,1.3827390608727739,2.0724895760143736,1.3033585240675556,1.9931090392091553
23.5,0.08361419084043305,1.4322084511908069,2.0961670162003117,1.3485942603503738,2.0125528253598786
23.75,0.08799125581493367,1.4834191792736526,2.116653535225301,1.395427923458719,2.028662279410367
24.0,0.09250206439052744,1.5361538941188602,2.1333907319339414,1.4436518297283327,2.040888667543414
24.25,0.09715957875650559,1.5901952447239787,2.1463364546709576,1.493035665967473,2.049176875914452
24.5,0.1019761986439689,1.6453258800865578,2.1565057042389473,1.5433496814425889,2.0545295055949784
24.75,0.1069414130274385,1.7013284492041458,2.164925808169275,1.5943870361767074,2.0579843951418364
25.0,0.1120447108814356,1.7579856010742927,2.1726240939933055,1.6459408901928572,2.06057938311187
25.25,0.11729846980647547,1.815079984694547,2.180627889242402,1.6977815148880715,2.0633294194359264
25.5,0.12271485062481738,1.872394249062458,2.1899645214479286,1.7496793984376406,2.067249670823111
